No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
1723,andheri mumbai railway station,60500,34,103.0,$0.13,8,39,https://www.mappls.com/place-andheri+west+railway+station-andheri+east-mumbai-maharashtra-400053-14tbfc@zdata=MTkuMTE5Njg2KzcyLjg0NjU1NCsxNysxNHRiZmMrKw==ed,Mumbai,Maharashtra,India,West,Mumbai,Andheri,,,,mappls.com,railway station,,place 400053 14tbfc zdata mtkumte5njg2kzcyljg0nju1ncsxnysxnhrizmmrkw ed,1
1724,agra fort railway station agra uttar pradesh,49500,26,118.0,$0.05,2,23,https://www.mappls.com/2bsa88,,,,,,,,,,mappls.com,,,2bsa88,1
1725,cyber towers hyderabad,40500,8,4816.0,$0.15,7,18,https://www.mappls.com/place-cyber+towers-hitec+city-madhapur-hyderabad-telangana-500081-166T81@zdata=MTcuNDUwMzgrNzguMzgxNDIzKzE3KzE2NlQ4MSsrbnI=ed,Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,cyber towers,,place hitec city madhapur 500081 166t81 zdata mtcunduwmzgrnzgumzgxndizkze3kze2nlq4mssrbni ed,1
1726,ctc bus stand,49500,19,292.0,$0.11,3,25,https://www.mappls.com/place-ctc+bus+depot-kidderpore-kolkata-west+bengal-700023-e246sc@zdata=MjIuNTM4ODY0Kzg4LjMxNzU0MysxNytlMjQ2c2MrKw==ed,Kolkata,,,,Kolkata,,,,,mappls.com,ctc bus,,place depot kidderpore bengal 700023 e246sc zdata mjiuntm4ody0kzg4ljmxnzu0mysxnytlmjq2c2mrkw ed,1
1727,buddha jayanti park,49500,24,212.0,$0,4,29,https://www.mappls.com/place-buddha+jayanti+park-vande+mataram+marg-central+ridge+reserve+forest-new+delhi-delhi-110060-d14cb5@zdata=MjguNjE3MTg1Kzc3LjE3ODU3MSsxNytkMTRjYjUrKw==ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,buddha jayanti park,,place vande mataram marg ridge reserve forest new 110060 d14cb5 zdata mjgunje3mtg1kzc3lje3odu3mssxnytkmtrjyjurkw ed,1
1728,nexus ahmedabad one,40500,20,212.0,$0,6,27,https://www.mappls.com/place-nexus+ahmedabad+one-plot+no+216-tp+scheme-1-opposite+vastrapur+lake-216-vastrapur-ahmedabad-gujarat-380015-6927bf@zdata=MjMuMDM5ODc4KzcyLjUzMTEwMisxNys2OTI3YmYrKw==ed,Ahmedabad,Gujarat,India,West,Ahmedabad,,,,,mappls.com,nexus one,,place plot no 216 tp scheme opposite vastrapur lake 216 vastrapur 380015 6927bf zdata mjmumdm5odc4kzcyljuzmtewmisxnys2oti3ymyrkw ed,1
1729,new market of kolkata,49500,21,212.0,$0.11,1,21,https://www.mappls.com/lb5adk,,,,,,,,,,mappls.com,,,lb5adk,1
1730,ramlila ground,49500,6,4816.0,$0,6,34,https://www.mappls.com/sfab35,,,,,,,,,,mappls.com,,,sfab35,1
1731,radisson blu hotel new delhi paschim vihar new delhi delhi,49500,53,103.0,$0.62,8,43,https://www.mappls.com/qlbg12,,,,,,,,,,mappls.com,,,qlbg12,1
1732,new market calcutta,60500,25,133.0,$0.05,1,25,https://www.mappls.com/lb5adk,,,,,,,,,,mappls.com,,,lb5adk,1
1733,sabarmati riverfront event centre,14800,24,118.0,$0.11,11,16,https://www.mappls.com/place-riverfront+event+centre-pujya+pramukh+swami+maharaj+marg-ellis+bridge-paldi-ahmedabad-gujarat-380006-SRZ0SC@zdata=MjMuMDE0OTAzKzcyLjU3MzM1OSsxNytTUlowU0MrK25yed,Ahmedabad,Gujarat,India,West,Ahmedabad,,,,,mappls.com,riverfront event centre,,place pujya pramukh swami maharaj marg ellis bridge paldi 380006 srz0sc zdata mjmumde0otazkzcylju3mzm1ossxnyttulowu0mrk25yed,1
1734,rohini g3s,49500,9,742.0,$0.07,3,19,https://www.mappls.com/83be8c,,,,,,,,,,mappls.com,,,83be8c,1
1735,ksrtc bus station kottayam,40500,21,163.0,$0.18,7,17,https://www.mappls.com/place-ksrtc+bus+stand-mg+road-erayilkadavu-kottayam-kerala-686001-v7btu9@zdata=OS41ODU2NSs3Ni41MjQ5NisxNyt2N2J0dTkrKw==ed,Kottayam,Kerala,India,South,Kottayam,,,,,mappls.com,ksrtc bus,,place stand mg road erayilkadavu 686001 v7btu9 zdata os41odu2nss3ni41mjq5nisxnyt2n2j0dtkrkw ed,1
1736,karol bagh hanuman temple,49500,17,742.0,$0.07,4,24,https://www.mappls.com/place-hanuman+mandir-dev+nagar+karol+bagh-new+delhi-delhi-110005-CC8LT8@zdata=MjguNjU0MjMxKzc3LjE4NDczNysxNytDQzhMVDgrKw==ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,karol bagh hanuman,,place mandir dev nagar new 110005 cc8lt8 zdata mjgunju0mjmxkzc3lje4ndcznysxnytdqzhmvdgrkw ed,1
1737,kala amb,40500,76,103.0,$0,1,30,https://www.mappls.com/place-shiv+temple-kala+amb+industrial+area-himachal+pradesh-173030-TTFCGG@zdata=MzAuNDk4ODUrNzcuMjE1MDQzKzE3K1RURkNHRysred,,,,,,,,,,mappls.com,kala amb,,place shiv temple industrial area himachal pradesh 173030 ttfcgg zdata mzaundk4odurnzcumje1mdqzkze3k1rurknhrysred,1
1738,k h a r road,49500,25,113.0,$0.07,4,28,https://www.mappls.com/place-khar+road+railway+station-khar+east-mumbai-maharashtra-400052-e66246@zdata=MTkuMDY5NjgyKzcyLjgzOTkxMysxNytlNjYyNDYrKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,road,,place khar railway station khar 400052 e66246 zdata mtkumdy5njgykzcyljgzotkxmysxnytlnjyyndyrkw ed,1
1739,iskcon mandir surat,40500,52,103.0,$0,3,26,https://www.mappls.com/cuxwdw,,,,,,,,,,mappls.com,,,cuxwdw,1
1740,indraprastha apollo hospital,49500,38,103.0,$0.67,2,28,https://www.mappls.com/e1t552,,,,,,,,,,mappls.com,,,e1t552,1
1741,hyderabad film nagar,49500,11,975.0,$0.12,5,21,https://www.mappls.com/place-film+nagar+club-road+no-82-film+nagar-jubilee+hills-hyderabad-telangana-500096-1FRTQ4@zdata=MTcuNDE0NzA1Kzc4LjQwOTgzOSsxNysxRlJUUTQrK25yed,Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,film nagar,,place club road no 82 film nagar jubilee hills 500096 1frtq4 zdata mtcunde0nza1kzc4ljqwotgzossxnysxrljuutqrk25yed,1
1742,noorani masjid,40500,10,3262.0,$0.15,3,32,https://www.mappls.com/kctla0,,,,,,,,,,mappls.com,,,kctla0,1
1743,noida city centre bus stand,49500,46,103.0,$0.11,6,19,https://www.mappls.com/place-noida+city+center+bus+stop-sector+39a-noida-uttar+pradesh-201303-PR82WU@zdata=MjguNTc0NzYrNzcuMzU2Nzg1KzE3K1BSODJXVSsrbnI=ed,Noida,,,,Noida,,,,,mappls.com,city bus,,place center stop sector 39a uttar pradesh 201303 pr82wu zdata mjguntc0nzyrnzcumzu2nzg1kze3k1bsodjxvssrbni ed,1
1744,nhpc metro station,49500,28,103.0,$0.10,4,13,https://www.mappls.com/place-nhpc+chowk+metro+station-mhpc+chowk-faridabad-haryana-121003-7JIV6H@zdata=MjguNDU3OTQzKzc3LjMwNzM2MSsxNys3SklWNkgrK25yed,Faridabad,Haryana,India,North,Faridabad,,,,,mappls.com,nhpc metro station,,place chowk mhpc chowk 121003 7jiv6h zdata mjgundu3otqzkzc3ljmwnzm2mssxnys3sklwnkgrk25yed,1
1745,mall road shimla,60500,20,252.0,$0.15,2,32,https://www.mappls.com/5ss5da,,,,,,,,,,mappls.com,,,5ss5da,1
1746,mahesh nagar,49500,15,292.0,$0,4,34,https://www.mappls.com/place-mahesh+nagar+police+station-mahesh+nagar-jaipur-rajasthan-302015-G55UW5@zdata=MjYuODc3MzM0Kzc1Ljc3NDQ5NysxNytHNTVVVzUrK25yed,Jaipur,Rajasthan,India,North,Jaipur,,,,,mappls.com,mahesh nagar,,place police station mahesh nagar 302015 g55uw5 zdata mjyuodc3mzm0kzc1ljc3ndq5nysxnythntvvvzurk25yed,1
1747,eastern tower,9900,45,103.0,$0.12,14,35,https://www.mappls.com/kaw0ss,,,,,,,,,,mappls.com,,,kaw0ss,1
1748,chandigarh sector 17 market,49500,15,371.0,$0.38,1,31,https://www.mappls.com/1c7f2c,,,,,,,,,,mappls.com,,,1c7f2c,1
1749,cadbury junction,49500,16,559.0,$0.16,8,19,https://www.mappls.com/place-cadbury+junction+metro+station-jk+gram-thane+west-thane-maharashtra-400606-dkbpq9@zdata=MTkuMjA2MDYzKzcyLjk3MDEwMisxNytka2JwcTkrKw==ed,Thane,Maharashtra,India,West,Thane,,,,,mappls.com,cadbury junction,,place metro station jk gram 400606 dkbpq9 zdata mtkumja2mdyzkzcyljk3mdewmisxnytka2jwctkrkw ed,1
1750,gymkhana club delhi,2400,14,742.0,$0,1,25,https://www.mappls.com/fa338a,,,,,,,,,,mappls.com,,,fa338a,1
1751,golden temple road,40500,32,103.0,$0.18,1,18,"https://www.mappls.com/direction-from--to-amritsar+golden+temple+area,+amritsar,+punjab,+143001+amritsar?@zdata=ZnJvbSsrdG8rNzQuODc4MTEyLDMxLjYyMDU5NyxZWFJKWlk7NzQuODc3NjczLDMxLjYyMDQ1OCxZWFJKWlkrdmlh",Amritsar,Punjab,India,North,Amritsar,,,,,mappls.com,golden temple,,direction to area 143001,1
1752,gcc hotel club mira road,49500,33,103.0,$0.19,15,22,https://www.mappls.com/oq029y,,,,,,,,,,mappls.com,,,oq029y,1
1753,gandhidham junction,49500,24,118.0,$0,5,34,https://www.mappls.com/place-gandhidham+junction+railway+station-sardar+patel+circle-nh+8a+road-gandhidham-gujarat-370201-b1bcac@zdata=MjMuMDY4NDUyKzcwLjE0NzY0MSsxNytiMWJjYWMrKw==ed,,Gujarat,India,West,,,,,,mappls.com,gandhidham junction,,place railway station sardar patel circle nh 8a road gandhidham 370201 b1bcac zdata mjmumdy4nduykzcwlje0nzy0mssxnytimwjjywmrkw ed,1
1754,central jails,49500,66,103.0,$0.10,4,19,https://www.mappls.com/4fk5v8,,,,,,,,,,mappls.com,,,4fk5v8,1
1755,begampur,49500,45,103.0,$0,2,46,https://www.mappls.com/place-begampur+railway+station-chanditala+sreerampore+road-begampur-west+bengal-712306-5q32q7@zdata=MjIuNzM4MTAzKzg4LjI1NTI3NCsxNys1cTMycTcrKw==ed,,,,,,,,,,mappls.com,begampur,,place railway station chanditala sreerampore road begampur bengal 712306 5q32q7 zdata mjiunzm4mtazkzg4lji1nti3ncsxnys1ctmyctcrkw ed,1
1756,bangalore railway station back gate,49500,15,371.0,$0.16,6,24,https://www.mappls.com/report/3kpbuh/ba262a1e-b3b8-408d-9297-275e917ae861,,,,,,,,,,mappls.com,,,report 3kpbuh ba262a1e b3b8 408d 9297 275e917ae861,1
1757,aiims rishikesh location,40500,11,1673.0,$0,3,26,https://www.mappls.com/place-aiims+rishikesh-all+india+institute+of+medical+sciences-rishikesh-uttarakhand-249203-PEFUT3@zdata=MzAuMDc4MzU1Kzc4LjI4NTQ5MysxNytQRUZVVDMrK25yed,Rishikesh,Uttarakhand,India,North,Rishikesh,,,,,mappls.com,aiims,,place all institute medical sciences 249203 pefut3 zdata mzaumdc4mzu1kzc4lji4ntq5mysxnytqruzvvdmrk25yed,1
1758,agra fort railway station,49500,33,103.0,$2.62,2,20,https://www.mappls.com/2bsa88,,,,,,,,,,mappls.com,,,2bsa88,1
1759,urvashi movie theatre,49500,30,103.0,$0.18,3,22,https://www.mappls.com/place-urvashi+theatre-mangalagiri+main+road-mangalagiri-andhra+pradesh-522503-6MNW6Z@zdata=MTYuNDI1OTI3KzgwLjU2NjM2MSsxNys2TU5XNlorK25yed,,,,,,,,,,mappls.com,urvashi theatre,,place mangalagiri main road mangalagiri andhra pradesh 522503 6mnw6z zdata mtyundi1oti3kzgwlju2njm2mssxnys2tu5xnlork25yed,1
1760,trichy central bus stand,60500,19,277.0,$0,4,25,https://www.mappls.com/place-trichy+new+central+bus+stand-nh+38-srirangam-tiruchirappalli+district-tamil+nadu-620012-YX8L4L@zdata=MTAuNzU1NjU2Kzc4LjY1NDM3KzE3K1lYOEw0TCsrbnI=ed,Tiruchirappalli,,,,Tiruchirappalli,,,,,mappls.com,trichy bus stand,,place new nh 38 srirangam district tamil nadu 620012 yx8l4l zdata mtaunzu1nju2kzc4ljy1ndm3kze3k1lyoew0tcsrbni ed,1
1761,yamuna sports complex,33100,23,133.0,$0,7,25,https://www.mappls.com/f82b2s,,,,,,,,,,mappls.com,,,f82b2s,1
1762,vishnu garden delhi,49500,40,103.0,$0.15,5,19,https://www.mappls.com/1d4w0i,,,,,,,,,,mappls.com,,,1d4w0i,1
1763,visakhapatnam dwaraka nagar,49500,8,1673.0,$0.17,5,30,https://www.mappls.com/place-dwaraka+nagar+bus+station-rtc+complex-dwarka+nagar-visakhapatnam-andhra+pradesh-530020-EM6NQX@zdata=MTcuNzIzODErODMuMzA2NzI0KzE3K0VNNk5RWCsrbnI=ed,Visakhapatnam,,,,Visakhapatnam,Dwarka,,,,mappls.com,dwaraka nagar,,place bus station rtc complex nagar andhra pradesh 530020 em6nqx zdata mtcunzizoderodmumza2nzi0kze3k0vnnk5rwcsrbni ed,1
1764,varkala railway station,14800,17,277.0,$0.03,2,18,https://www.mappls.com/se6283,,,,,,,,,,mappls.com,,,se6283,1
1765,thivim railway station,60500,41,103.0,$0,1,31,https://www.mappls.com/place-thivim+railway+station-bardez-north+goa+district-goa-403502-8ed6ac@zdata=MTUuNjMwMDY3KzczLjg3NjkyNCsxNys4ZWQ2YWMrKw==ed,,Goa,India,West,,,,,,mappls.com,thivim railway station,,place bardez district 403502 8ed6ac zdata mtuunjmwmdy3kzczljg3njkyncsxnys4zwq2ywmrkw ed,1
1766,sri city location,49500,38,103.0,$0.34,1,39,https://www.mappls.com/f8gyd2,,,,,,,,,,mappls.com,,,f8gyd2,1
1767,marine line station,49500,38,103.0,$0.13,2,43,https://www.mappls.com/place-marine+lines+railway+station+bus+stop-maharshi+karve+marg-marine+lines-mumbai-maharashtra-400002-CQD69R@zdata=MTguOTQ1NDEzKzcyLjgyNDQyOCsxNytDUUQ2OVIrK25yed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,marine station,,place lines railway bus stop maharshi karve marg marine lines 400002 cqd69r zdata mtguotq1ndezkzcyljgyndqyocsxnytduuq2ovirk25yed,1
1768,madurai periyar bus stand,40500,24,212.0,$0,10,21,"https://www.mappls.com/direction-from--to-periyar+bus+terminal,+west+veli+street,+bus+stand+area,+periyar,+madurai+main,+madurai,+tamil+nadu,+625001?@zdata=ZnJvbSsrdG8rNzguMTExMjY4LDkuOTE1MTgxMDAwMDAwMSxCOFI4OFQrdmlh",Madurai,,,,Madurai,,,,,mappls.com,periyar bus stand,,direction to terminal veli street bus area periyar main tamil nadu 625001,1
1769,knowledge city,49500,28,108.0,$0.07,6,34,https://www.mappls.com/te8717,,,,,,,,,,mappls.com,,,te8717,1
1770,road no 12 banjara hills,40500,5,8019.0,$0.35,7,20,"https://www.mappls.com/direction-from--to-,+road+no+12,+banjara+hills,+hyderabad,+telangana,+500034?@zdata=ZnJvbSsrdG8rNzguNDM3Mjc0LDE3LjQwOTUzOCxUU0NFQTUrdmlh",Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,road no 12 banjara hills,,direction to 500034,1
1771,richmond circle,60500,19,252.0,$0,7,39,https://www.mappls.com/wphy18,,,,,,,,,,mappls.com,,,wphy18,1
1772,ramanujan it city,60500,19,277.0,$2.18,9,34,https://www.mappls.com/place-carr+tower-ramanujan+it+city-taramani-chennai-tamil+nadu-600113-nehcmy@zdata=MTIuOTkwNzkxKzgwLjI0NjgyNCsxNytuZWhjbXkrKw==ed,Chennai,,,,Chennai,,,,,mappls.com,ramanujan it city,,place carr tower taramani tamil nadu 600113 nehcmy zdata mtiuotkwnzkxkzgwlji0njgyncsxnytuzwhjbxkrkw ed,1
1773,pothencode,49500,76,103.0,$0.12,3,20,https://www.mappls.com/place-pothencode+sub+post+office-pothencode-block+kazhakkoottam-thiruvananthapuram-thiruvananthapuram+district-kerala-695584-8kdlu0@zdata=OC42MTc0MTcrNzYuODk3MTk2KzE3KzhrZGx1MCsred,Thiruvananthapuram,Kerala,India,South,Thiruvananthapuram,,,,,mappls.com,pothencode,,place sub post office pothencode block kazhakkoottam district 695584 8kdlu0 zdata oc42mtc0mtcrnzyuodk3mtk2kze3kzhrzgx1mcsred,1
1774,pisco by the beach,33100,18,371.0,$0,4,16,https://www.mappls.com/bsy4nw,,,,,,,,,,mappls.com,,,bsy4nw,1
1775,palakkad silent valley,49500,37,103.0,$0.24,1,25,https://www.mappls.com/x0uejx,,,,,,,,,,mappls.com,,,x0uejx,1
1776,new bus stand in namakkal,49500,5,8019.0,$0.05,1,24,https://www.mappls.com/place-namakkal+new+bus+stand-namakkal-namakkal+district-tamil+nadu-637019-MT8OVV@zdata=MTEuMjU3NzkyKzc4LjE3MjIyOSsxNytNVDhPVlYrK25yed,,,,,,,,,,mappls.com,new bus stand namakkal,,place namakkal namakkal district tamil nadu 637019 mt8ovv zdata mteumju3nzkykzc4lje3mjiyossxnytnvdhpvlyrk25yed,1
1777,film nagar hyderabad,49500,20,212.0,$0.09,6,18,https://www.mappls.com/place-film+nagar+club-road+no-82-film+nagar-jubilee+hills-hyderabad-telangana-500096-1FRTQ4@zdata=MTcuNDE0NzA1Kzc4LjQwOTgzOSsxNysxRlJUUTQrK25yed,Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,film nagar,,place club road no 82 film nagar jubilee hills 500096 1frtq4 zdata mtcunde0nza1kzc4ljqwotgzossxnysxrljuutqrk25yed,1
1778,durga temple,40500,34,103.0,$0,4,32,https://www.mappls.com/iy8ro8,,,,,,,,,,mappls.com,,,iy8ro8,1
1779,birla temple hyderabad,49500,22,252.0,$0,2,28,https://www.mappls.com/837w52,,,,,,,,,,mappls.com,,,837w52,1
1780,aiims rishikesh uk,49500,28,113.0,$0.09,2,40,https://www.mappls.com/peey26,,,,,,,,,,mappls.com,,,peey26,1
1781,khadi machine chowk,49500,23,212.0,$0,6,29,https://www.mappls.com/qwfx4q,,,,,,,,,,mappls.com,,,qwfx4q,1
1782,kabir nagar,49500,26,113.0,$0.11,2,21,https://www.mappls.com/h50uoy,,,,,,,,,,mappls.com,,,h50uoy,1
1783,goa railway station,60500,57,103.0,$0.03,1,32,https://www.mappls.com/place-madgaon+railway+station-salcete-south+goa+district-goa-403707-44TD6D@zdata=MTUuMjY3NjQ2KzczLjk3MTA2NisxNys0NFRENkQrK25yed,Margao,Goa,India,West,Margao,,,,,mappls.com,railway station,,place madgaon salcete district 403707 44td6d zdata mtuumjy3njq2kzczljk3mta2nisxnys0nfrenkqrk25yed,1
1784,gidc,40500,16,277.0,$0,2,44,https://www.mappls.com/93jz9w,,,,,,,,,,mappls.com,,,93jz9w,1
1785,gandhidham junction railway station,49500,26,108.0,$0,5,21,https://www.mappls.com/place-gandhidham+junction+railway+station-sardar+patel+circle-nh+8a+road-gandhidham-gujarat-370201-b1bcac@zdata=MjMuMDY4NDUyKzcwLjE0NzY0MSsxNytiMWJjYWMrKw==ed,,Gujarat,India,West,,,,,,mappls.com,gandhidham junction railway station,,place sardar patel circle nh 8a road gandhidham 370201 b1bcac zdata mjmumdy4nduykzcwlje0nzy0mssxnytimwjjywmrkw ed,1
1786,st mary's basilica church bangalore,49500,15,450.0,$0.17,4,23,https://www.mappls.com/8t357e,,,,,,,,,,mappls.com,,,8t357e,1
1787,srinagar colony,49500,35,103.0,$0.10,6,34,https://www.mappls.com/place-srinagar+colony+bus+stop-srinagar+colony+road-sri+nagar+colony-banjara+hills-hyderabad-telangana-500073-GUKCZN@zdata=MTcuNDMwMDczKzc4LjQzOTY5OSsxNytHVUtDWk4rK25yed,Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,srinagar colony,,place bus stop srinagar colony road sri nagar colony banjara hills 500073 gukczn zdata mtcundmwmdczkzc4ljqzoty5ossxnythvutdwk4rk25yed,1
1788,six mile,49500,40,103.0,$0.29,3,19,https://www.mappls.com/ncf8gn,,,,,,,,,,mappls.com,,,ncf8gn,1
1789,silk institute metro station,49500,10,975.0,$0,3,20,https://www.mappls.com/djg3vr,,,,,,,,,,mappls.com,,,djg3vr,1
1790,sector 63 noida,40500,21,212.0,$0.64,3,26,https://www.mappls.com/vlvlwv,,,,,,,,,,mappls.com,,,vlvlwv,1
1791,ruban hospital patna,40500,13,559.0,$0.46,9,28,https://www.mappls.com/u32dkj,,,,,,,,,,mappls.com,,,u32dkj,1
1792,road no 12,49500,4,15048.0,$0.09,5,19,"https://www.mappls.com/direction-from--to-,+road+no+12,+banjara+hills,+hyderabad,+telangana,+500034?@zdata=ZnJvbSsrdG8rNzguNDM3Mjc0LDE3LjQwOTUzOCxUU0NFQTUrdmlh",Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,road no 12,,direction to banjara hills 500034,1
1793,ram theatre tirunelveli,40500,16,277.0,$0.04,1,25,https://www.mappls.com/bt4d74,,,,,,,,,,mappls.com,,,bt4d74,1
1794,vidya theatre tambaram,49500,10,742.0,$0.14,1,27,https://www.mappls.com/dea661,,,,,,,,,,mappls.com,,,dea661,1
1795,jhilmil metro,49500,32,103.0,$0.14,4,18,https://www.mappls.com/place-jhilmil+metro+station-gt+road-dilshad+garden-shahdara-new+delhi-delhi-110095-32B11T@zdata=MjguNjc1ODY3Kzc3LjMxMjM3NysxNyszMkIxMVQrK25yed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,jhilmil metro,,place station gt road dilshad garden shahdara new 110095 32b11t zdata mjgunjc1ody3kzc3ljmxmjm3nysxnyszmkixmvqrk25yed,1
1796,jaipur rajasthan high court,49500,14,371.0,$0.11,1,21,https://www.mappls.com/fs2dt1,,,,,,,,,,mappls.com,,,fs2dt1,1
1797,paradise metro station,49500,18,212.0,$0.15,13,19,https://www.mappls.com/place-paradise+metro+station+bus+stop-paradise+circle-secunderabad-telangana-500003-3A526B@zdata=MTcuNDQzMTA3Kzc4LjQ4NjMyKzE3KzNBNTI2QisrbnI=ed,Secunderabad,Telangana,India,South,Secunderabad,,,,,mappls.com,paradise metro station,,place bus stop paradise circle 500003 3a526b zdata mtcundqzmta3kzc4ljq4njmykze3kznbnti2qisrbni ed,1
1798,new market kolkata west bengal,49500,15,559.0,$0.04,1,21,https://www.mappls.com/lb5adk,,,,,,,,,,mappls.com,,,lb5adk,1
1799,new market in kolkata,49500,14,742.0,$0.04,1,20,https://www.mappls.com/lb5adk,,,,,,,,,,mappls.com,,,lb5adk,1
1800,narapally,40500,35,103.0,$0.15,6,45,https://www.mappls.com/yc9ne0,,,,,,,,,,mappls.com,,,yc9ne0,1
1801,medical trust hospital,40500,18,292.0,$0,2,26,https://www.mappls.com/8v9rz3,,,,,,,,,,mappls.com,,,8v9rz3,1
1802,le meridien gurgaon delhi ncr,49500,33,103.0,$0.52,9,24,https://www.mappls.com/place-le+meridien+gurugram+delhi+ncr-sector+26-mg+road-gurugram-haryana-122002-16fzd8@zdata=MjguNDgwNDQxKzc3LjEwNzczNysxNysxNmZ6ZDgrKw==ed,Gurugram,Haryana,India,North,Gurugram,,,,,mappls.com,le meridien delhi ncr,,place sector 26 mg road 122002 16fzd8 zdata mjgundgwndqxkzc3ljewnzcznysxnysxnmz6zdgrkw ed,1
1803,raj ratan,40500,26,133.0,$0.10,14,35,https://www.mappls.com/place-new+raj+ratan+collection-labour+colony-govind+nagar-kanpur-uttar+pradesh-208006-UD42WH@zdata=MjYuNDUwNzU5KzgwLjI5NzA0OSsxNytVRDQyV0grK25yed,Kanpur,,,,Kanpur,,,,,mappls.com,raj ratan,,place new collection labour colony govind nagar uttar pradesh 208006 ud42wh zdata mjyunduwnzu5kzgwlji5nza0ossxnytvrdqyv0grk25yed,1
1804,pvp square,40500,15,371.0,$0,15,35,https://www.mappls.com/vbue6o,,,,,,,,,,mappls.com,,,vbue6o,1
1805,dwaraka nagar vizag,40500,15,450.0,$0,10,29,https://www.mappls.com/place-dwaraka+nagar+bus+station-rtc+complex-dwarka+nagar-visakhapatnam-andhra+pradesh-530020-EM6NQX@zdata=MTcuNzIzODErODMuMzA2NzI0KzE3K0VNNk5RWCsrbnI=ed,Visakhapatnam,,,,Visakhapatnam,Dwarka,,,,mappls.com,dwaraka nagar,,place bus station rtc complex nagar andhra pradesh 530020 em6nqx zdata mtcunzizoderodmumza2nzi0kze3k0vnnk5rwcsrbni ed,1
1806,devi cinemas anna salai,49500,36,103.0,$0.13,2,27,https://www.mappls.com/place-devi+cineplex-anna+samy+street-pudupakkam-chennai-tamil+nadu-600002-vuhls2@zdata=MTMuMDY2MjM4KzgwLjI3MDczNSsxNyt2dWhsczIrKw==ed,Chennai,,,,Chennai,,,,,mappls.com,devi anna,,place cineplex samy street pudupakkam tamil nadu 600002 vuhls2 zdata mtmumdy2mjm4kzgwlji3mdcznssxnyt2dwhsczirkw ed,1
1807,club o7,49500,12,742.0,$0.10,6,34,https://www.mappls.com/place-club+o7-club+07+road-off+sp+ring+road-shela-ahmedabad-gujarat-380058-tvopef@zdata=MjMuMDA2MzE4KzcyLjQ1NDM0NCsxNyt0dm9wZWYrKw==ed,Ahmedabad,Gujarat,India,West,Ahmedabad,,,,,mappls.com,club o7,,place club 07 road off sp ring road shela 380058 tvopef zdata mjmumda2mze4kzcyljq1ndm0ncsxnyt0dm9wzwyrkw ed,1
1808,chennai trade centre,49500,34,103.0,$0.66,2,28,https://www.mappls.com/3nroyu,,,,,,,,,,mappls.com,,,3nroyu,1
1809,hotel gcc club mira road,49500,26,113.0,$0.19,15,37,https://www.mappls.com/oq029y,,,,,,,,,,mappls.com,,,oq029y,1
1810,hauz khas fort new delhi delhi,60500,29,103.0,$0.12,2,32,https://www.mappls.com/of586h,,,,,,,,,,mappls.com,,,of586h,1
1811,harsh vihar,49500,44,103.0,$0,4,34,https://www.mappls.com/place-harsh+vihar+bus+stop-wazirabad+road-mandoli-new+delhi-delhi-110093-55564E@zdata=MjguNjk4Nys3Ny4zMjE3KzE3KzU1NTY0RSsrbnI=ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,harsh vihar,,place bus stop wazirabad road mandoli new 110093 55564e zdata mjgunjk4nys3ny4zmje3kze3kzu1nty0rssrbni ed,1
1812,gk cinemas,49500,14,371.0,$0.15,2,33,https://www.mappls.com/s2c288,,,,,,,,,,mappls.com,,,s2c288,1
1813,azamgarh bus station,40500,10,1673.0,$0,1,19,https://www.mappls.com/place-azamgarh+bus+depot-pahlwan+chowk+road-roadways-civil+line-azamgarh-uttar+pradesh-276001-S1AFAB@zdata=MjYuMDUzNDE5KzgzLjE3ODI1NysxNytTMUFGQUIrK25yed,,,,,,,,,,mappls.com,azamgarh bus,,place depot pahlwan chowk road roadways civil line azamgarh uttar pradesh 276001 s1afab zdata mjyumduznde5kzgzlje3odi1nysxnyttmufgquirk25yed,1
