No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
3002,bangkok bangkok thailand,165000,7,16054.0,$0.45,2,51,https://www.tripadvisor.in/Tourism-g293916-Bangkok-Vacations.html,,,,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,bangkok,,g293916,1
3003,balasore in odisha,165000,12,4224.0,$0.06,1,18,https://www.tripadvisor.in/Attractions-g1584841-Activities-Balasore_Balasore_District_Odisha.html,,Odisha,India,East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,balasore,,g1584841 balasore district,1
3004,andaman nicobar in india,165000,12,4224.0,$0.11,37,33,https://www.tripadvisor.in/Tourism-g297583-Andaman_and_Nicobar_Islands-Vacations.html,,Andaman and Nicobar Islands,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297583,1
3005,andaman and nicobar,60500,10,5577.0,$0.09,3,32,https://www.tripadvisor.in/Tourism-g297583-Andaman_and_Nicobar_Islands-Vacations.html,,Andaman and Nicobar Islands,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297583,1
3006,alleppey in kerala,165000,10,7738.0,$0.27,3,48,https://www.tripadvisor.in/Attractions-g608471-Activities-Alappuzha_Alappuzha_District_Kerala.html,Alappuzha,Kerala,India,South,Alappuzha,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g608471 district,1
3007,bihar sharif city,165000,45,346.0,$0.06,1,28,https://www.tripadvisor.in/Attractions-g2287431-Activities-Bihar_Sharif_Nalanda_District_Bihar.html,,Bihar,India,East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,sharif,,g2287431 nalanda district,1
3008,valley of flowers uttarakhand,165000,10,7738.0,$0.13,11,38,https://www.tripadvisor.in/Attraction_Review-g297686-d1142229-Reviews-Valley_of_Flowers_National_Park-Uttarakhand.html,,Uttarakhand,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,valley flowers,,g297686 d1142229 national park,1
3009,valley of flowers national park,135000,14,2475.0,$0.14,9,37,https://www.tripadvisor.in/Attraction_Review-g297686-d1142229-Reviews-Valley_of_Flowers_National_Park-Uttarakhand.html,,Uttarakhand,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,valley flowers national park,,g297686 d1142229,1
3010,uzbekistan uzbekistan,165000,13,3250.0,$0.19,1,68,https://www.tripadvisor.in/Tourism-g293967-Uzbekistan-Vacations.html,,,,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,uzbekistan,,g293967,1
3011,trip places in bangalore,165000,2,50160.0,$0.07,10,55,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
3012,pragati maidan in delhi,165000,25,396.0,$0.26,3,20,https://www.tripadvisor.in/Attraction_Review-g304551-d25428776-Reviews-Pragati_Maidan-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,pragati maidan,,g304551 d25428776 national capital territory,1
3013,phuket,165000,11,4224.0,$0.18,4,62,https://www.tripadvisor.in/Tourism-g293920-Phuket-Vacations.html,,,,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,phuket,,g293920,1
3014,pashupatinath mandir,18100,7,7738.0,$0.13,1,24,https://www.tripadvisor.in/Attraction_Review-g293890-d310712-Reviews-Pashupatinath_Temple-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,pashupatinath,,g293890 d310712 temple kathmandu kathmandu valley bagmati zone region,1
3015,nainital weather,110000,60,346.0,$0,1,47,https://www.tripadvisor.in/Attractions-g660548-Activities-Nainital_Nainital_District_Uttarakhand.html,Nainital,Uttarakhand,India,North,Nainital,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g660548 district,1
3016,mumbai sahara hotel,6600,9,5577.0,$0.13,28,23,https://www.tripadvisor.in/Hotel_Review-g304554-d678272-Reviews-Hotel_Sahara_Star-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Hotel,Accommodation,Accommodation,tripadvisor.in,sahara,,g304554 d678272 star,1
3017,lake pichola udaipur rajasthan,165000,9,7738.0,$0.21,7,43,https://www.tripadvisor.in/Attraction_Review-g297672-d1491020-Reviews-Lake_Pichola-Udaipur_Udaipur_District_Rajasthan.html,Udaipur,Rajasthan,India,North,Udaipur,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,lake pichola,,g297672 d1491020 district,1
3018,kolhapur mahalaxmi,201000,15,1501.0,$0.55,1,47,https://www.tripadvisor.in/Attraction_Review-g737166-d3463061-Reviews-Mahalaxmi_Temple-Kolhapur_Kolhapur_District_Maharashtra.html,,Maharashtra,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,kolhapur mahalaxmi,,g737166 d3463061 temple kolhapur district,1
3019,islands in andaman,301000,12,4224.0,$0.30,21,49,https://www.tripadvisor.in/Attractions-g297583-Activities-c57-t20-Andaman_and_Nicobar_Islands.html,,Andaman and Nicobar Islands,India,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297583 c57 t20,1
3020,mallikarjuna temple in srisailam,135000,9,10873.0,$0.25,1,27,https://www.tripadvisor.in/Attraction_Review-g2068870-d6609493-Reviews-Sri_Mallikarjuna_Swamy_Temple-Srisailam_Andhra_Pradesh.html,,Andhra Pradesh,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mallikarjuna temple srisailam,,g2068870 d6609493 sri swamy,1
3021,mainpuri india,165000,8,10873.0,$0.04,1,37,https://www.tripadvisor.in/Tourism-g4915155-Mainpuri_Mainpuri_District_Uttar_Pradesh-Vacations.html,,Uttar Pradesh,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,mainpuri,,g4915155 mainpuri district,1
3022,maheshwar,165000,12,4224.0,$0.22,1,61,https://www.tripadvisor.in/Tourism-g580105-Maheshwar_Khargone_District_Madhya_Pradesh-Vacations.html,,Madhya Pradesh,India,West,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,maheshwar,,g580105 khargone district,1
3023,mahakal,201000,11,3250.0,$0,1,60,https://www.tripadvisor.in/Attraction_Review-g679024-d26517266-Reviews-Mahakal_Lok-Ujjain_Ujjain_District_Madhya_Pradesh.html,,Madhya Pradesh,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mahakal,,g679024 d26517266 lok ujjain ujjain district,1
3024,kerala adoor,165000,10,5577.0,$0.13,1,22,https://www.tripadvisor.in/Tourism-g2295147-Adoor_Pathanamthitta_District_Kerala-Vacations.html,,Kerala,India,South,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,adoor,,g2295147 pathanamthitta district,1
3025,india gate in mumbai,201000,11,5577.0,$0.04,4,23,https://www.tripadvisor.in/Attraction_Review-g304554-d311667-Reviews-Gateway_Of_India-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304554 d311667 gateway,1
3026,araku valley visakhapatnam,165000,5,50160.0,$0.43,1,30,https://www.tripadvisor.in/Attraction_Review-g297588-d1203653-Reviews-Araku_Valley-Visakhapatnam_Visakhapatnam_District_Andhra_Pradesh.html,Visakhapatnam,Andhra Pradesh,India,South,Visakhapatnam,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,araku valley,,g297588 d1203653 district,1
3027,araku valley in visakhapatnam,165000,6,26730.0,$0.56,1,28,https://www.tripadvisor.in/Attraction_Review-g297588-d1203653-Reviews-Araku_Valley-Visakhapatnam_Visakhapatnam_District_Andhra_Pradesh.html,Visakhapatnam,Andhra Pradesh,India,South,Visakhapatnam,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,araku valley,,g297588 d1203653 district,1
3028,andaman nicobar,165000,13,4224.0,$0.08,2,48,https://www.tripadvisor.in/Tourism-g297583-Andaman_and_Nicobar_Islands-Vacations.html,,Andaman and Nicobar Islands,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297583,1
3029,amarnath temple,165000,104,346.0,$0.21,1,47,https://www.tripadvisor.in/Attractions-g3948087-Activities-Amarnath_Yatra_Anantnag_District_Kashmir_Jammu_and_Kashmir.html,Jammu,Jammu and Kashmir,India,North,Jammu,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,amarnath,,g3948087 yatra anantnag district,1
3030,alappuzha kerala,135000,10,7738.0,$0.34,4,49,https://www.tripadvisor.in/Tourism-g608471-Alappuzha_Alappuzha_District_Kerala-Vacations.html,Alappuzha,Kerala,India,South,Alappuzha,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g608471 district,1
3031,bangalore trip place,165000,3,26730.0,$0.07,10,40,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
3032,calcutta kalighat,165000,28,396.0,$0.12,4,37,https://www.tripadvisor.in/AttractionsNear-g304558-d9573965-Kalighat-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,,,,tripadvisor.in,calcutta kalighat,,attractionsnear g304558 d9573965 district,1
3033,district map of kerala,165000,72,346.0,$0.06,13,23,https://www.tripadvisor.in/Attractions-g3841232-Activities-Wayanad_District_Kerala.html,,Kerala,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,district,,g3841232 wayanad,1
3034,dine spot near me,165000,10,3250.0,$0.06,16,24,https://www.tripadvisor.in/Restaurants-g503692-zfp10955-Guwahati_Kamrup_Metropolitan_District_Assam.html,Guwahati,Assam,India,North East,Guwahati,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g503692 zfp10955 kamrup metropolitan district,1
3035,gateway of india,201000,11,5577.0,$0.53,2,43,https://www.tripadvisor.in/Attraction_Review-g304554-d311667-Reviews-Gateway_Of_India-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,gateway,,g304554 d311667,1
3036,garuda mall,165000,8,7738.0,$0.02,7,50,https://www.tripadvisor.in/Attraction_Review-g297628-d6041057-Reviews-Garuda_Mall-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,garuda mall,,g297628 d6041057 bangalore district,1
3037,food in near me,165000,9,7738.0,$0.07,13,27,https://www.tripadvisor.in/RestaurantsNear-g784581-d4143844-Kollam_Junction_Station-Kollam_Kollam_District_Kerala.html,Kollam,Kerala,India,South,Kollam,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g784581 d4143844 junction station district,1
3038,shopping,201000,24,445.0,$0.05,9,63,https://www.tripadvisor.in/Attractions-g304556-Activities-c26-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Chennai,Tamil Nadu,India,South,Chennai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304556 c26 madras district,1
3039,thailand and bangkok,165000,8,10873.0,$0.48,2,56,https://www.tripadvisor.in/Tourism-g293916-Bangkok-Vacations.html,,,,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,bangkok,,g293916,1
3040,tamil nadu sivakasi,165000,8,7738.0,$0.16,2,26,https://www.tripadvisor.in/Attractions-g2289072-Activities-Sivakasi_Virudhunagar_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,sivakasi,,g2289072 virudhunagar district,1
3041,tamhini ghat,165000,5,26730.0,$0.33,1,48,https://www.tripadvisor.in/Attraction_Review-g297654-d12707173-Reviews-Tamhini_Ghat-Pune_Pune_District_Maharashtra.html,Pune,Maharashtra,India,West,Pune,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,tamhini ghat,,g297654 d12707173 district,1
3042,surendranagar gujarat,165000,11,4224.0,$0,1,48,https://www.tripadvisor.in/Attractions-g2278120-Activities-Surendranagar_Surendranagar_District_Gujarat.html,,Gujarat,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,surendranagar,,g2278120 surendranagar district,1
3043,mehrangarh fort,135000,7,10873.0,$0.32,9,50,https://www.tripadvisor.in/Attraction_Review-g297668-d320061-Reviews-Mehrangarh_Fort-Jodhpur_Jodhpur_District_Rajasthan.html,Jodhpur,Rajasthan,India,North,Jodhpur,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mehrangarh fort,,g297668 d320061 district,1
3044,mandvi gujarat india,165000,7,16054.0,$0.10,1,23,https://www.tripadvisor.in/Attractions-g1102829-Activities-Mandvi_Kutch_District_Gujarat.html,,Gujarat,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mandvi,,g1102829 kutch district,1
3045,nepal pashupatinath,165000,10,4224.0,$0.05,1,35,https://www.tripadvisor.in/Attraction_Review-g293890-d310712-Reviews-Pashupatinath_Temple-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,pashupatinath,,g293890 d310712 temple kathmandu kathmandu valley bagmati zone region,1
3046,nearest restaurant near me,135000,6,16054.0,$0.32,16,39,https://www.tripadvisor.in/RestaurantsNear-g304551-d11695861-Delhi_by_Locals-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g304551 d11695861 by locals national capital territory,1
3047,nearby hotels,201000,10,5577.0,$0.23,27,56,https://www.tripadvisor.in/HotelsNear-g651646-d1205354-Om_Beach-Gokarna_Uttara_Kannada_District_Karnataka.html,,Karnataka,India,South,,,,,,tripadvisor.in,,,hotelsnear g651646 d1205354 om beach gokarna uttara kannada district,1
3048,nataraja temple chidambaram,165000,10,7738.0,$0.33,1,43,https://www.tripadvisor.in/Attraction_Review-g297674-d498356-Reviews-Nataraja_Temple_Chidambaram-Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,nataraja temple chidambaram,,g297674 d498356,1
3049,tourist attractions bangalore,165000,2,50160.0,$0.04,20,29,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
3050,tirupati venkateswara temple,165000,18,1237.0,$0.21,1,42,https://www.tripadvisor.in/Attractions-g297587-Activities-Tirupati_Chittoor_District_Andhra_Pradesh.html,Tirupati,Andhra Pradesh,India,South,Tirupati,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297587 chittoor district,1
3051,vizag araku,165000,7,10873.0,$0.43,1,27,https://www.tripadvisor.in/Attraction_Review-g297588-d1203653-Reviews-Araku_Valley-Visakhapatnam_Visakhapatnam_District_Andhra_Pradesh.html,Visakhapatnam,Andhra Pradesh,India,South,Visakhapatnam,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,araku,,g297588 d1203653 valley district,1
3052,phuket in thailand,165000,12,7738.0,$0.20,4,44,https://www.tripadvisor.in/Tourism-g293920-Phuket-Vacations.html,,,,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,phuket,,g293920,1
3053,pahalgam,823000,11,4224.0,$0.15,1,60,https://www.tripadvisor.in/Tourism-g665884-Pahalgam_Anantnag_District_Kashmir_Jammu_and_Kashmir-Vacations.html,Jammu,Jammu and Kashmir,India,North,Jammu,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,pahalgam,,g665884 anantnag district,1
3054,raniganj,135000,5,16054.0,$0,1,61,https://www.tripadvisor.in/Tourism-g27534843-Raniganj_Bardhaman_District_West_Bengal-Vacations.html,,West Bengal,India,East,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,raniganj,,g27534843 bardhaman district,1
3055,rajgad fort,165000,8,16054.0,$0,1,47,https://www.tripadvisor.in/Attraction_Review-g12886092-d1897512-Reviews-Rajgad_Fort-Bhor_Pune_District_Maharashtra.html,Pune,Maharashtra,India,West,Pune,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,rajgad fort,,g12886092 d1897512 bhor district,1
3056,purulia west bengal,201000,19,924.0,$0.08,1,33,https://www.tripadvisor.in/Attractions-g2406619-Activities-Purulia_Purulia_District_West_Bengal.html,,West Bengal,India,East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,purulia,,g2406619 purulia district,1
3057,sarojini market in delhi,135000,5,26730.0,$0.04,1,22,https://www.tripadvisor.in/Attraction_Review-g304551-d2462091-Reviews-Sarojini_Nagar_Market-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,sarojini market,,g304551 d2462091 nagar national capital territory,1
3058,sarangpur hanuman gujarat,135000,23,841.0,$0.17,1,36,https://www.tripadvisor.in/Attraction_Review-g7321649-d3442306-Reviews-Kashtabhanjan_Hanuman_Mandir-Salangpur_Botad_District_Gujarat.html,,Gujarat,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,hanuman,,g7321649 d3442306 kashtabhanjan mandir salangpur botad district,1
3059,salon,246000,49,346.0,$0.39,3,83,https://www.tripadvisor.in/Attractions-g1968325-Activities-c40-t325-Pimpri_Chinchwad_Pune_District_Maharashtra.html,Pune,Maharashtra,India,West,Pune,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g1968325 c40 t325 pimpri chinchwad district,1
3060,rourkela,135000,10,7738.0,$0,1,61,https://www.tripadvisor.in/Attractions-g1162252-Activities-Rourkela_Sundargarh_District_Odisha.html,,Odisha,India,East,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,rourkela,,g1162252 sundargarh district,1
3061,rose garden,135000,11,4224.0,$0.62,3,48,https://www.tripadvisor.in/Attraction_Review-g303881-d3561559-Reviews-Rose_Gardens-Munnar_Idukki_District_Kerala.html,,Kerala,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,rose,,g303881 d3561559 gardens munnar idukki district,1
3062,shri banke bihari temple vrindavan,135000,10,7738.0,$0.02,2,37,https://www.tripadvisor.in/Attraction_Review-g951350-d3152208-Reviews-Shri_Banke_Bihari_Temple-Vrindavan_Mathura_District_Uttar_Pradesh.html,Vrindavan,Uttar Pradesh,India,,Vrindavan,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,shri banke bihari temple,,g951350 d3152208 mathura district,1
3063,thane city maharashtra,165000,33,346.0,$0.11,3,28,https://www.tripadvisor.in/Attractions-g660976-Activities-Thane_Thane_District_Maharashtra.html,Thane,Maharashtra,India,West,Thane,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g660976 district,1
3064,island of andaman,165000,18,1237.0,$0.09,2,43,https://www.tripadvisor.in/Attractions-g297583-Activities-c57-t20-Andaman_and_Nicobar_Islands.html,,Andaman and Nicobar Islands,India,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297583 c57 t20,1
3065,iconic places near me,165000,5,50160.0,$0.08,1,40,https://www.tripadvisor.in/Attractions-g304554-Activities-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304554,1
3066,kp pune,165000,5,16054.0,$0.23,12,51,https://www.tripadvisor.in/Attraction_Review-g297654-d11924521-Reviews-Koregaon_Park-Pune_Pune_District_Maharashtra.html,Pune,Maharashtra,India,West,Pune,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297654 d11924521 koregaon park district,1
3067,jio world convention centre,165000,17,924.0,$0.27,6,36,https://www.tripadvisor.in/Attraction_Review-g304554-d25112063-Reviews-Jio_World_Centre-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,jio world centre,,g304554 d25112063,1
3068,manohar international airport,246000,8,4224.0,$0.17,1,43,https://www.tripadvisor.in/Attraction_Review-g2307943-d32749546-Reviews-Manohar_International_Airport-Arambol_North_Goa_District_Goa.html,,Goa,India,West,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,manohar international airport,,g2307943 d32749546 arambol district,1
3069,city thane,165000,10,7738.0,$0.09,4,23,https://www.tripadvisor.in/Attractions-g660976-Activities-Thane_Thane_District_Maharashtra.html,Thane,Maharashtra,India,West,Thane,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g660976 district,1
3070,chidambaram temple nataraja,165000,12,5577.0,$0.13,1,36,https://www.tripadvisor.in/Attraction_Review-g297674-d498356-Reviews-Nataraja_Temple_Chidambaram-Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,chidambaram temple nataraja,,g297674 d498356,1
3071,burhanpur india,165000,10,5577.0,$0.02,1,22,https://www.tripadvisor.in/Tourism-g1102822-Burhanpur_Burhanpur_District_Madhya_Pradesh-Vacations.html,,Madhya Pradesh,India,West,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,burhanpur,,g1102822 burhanpur district,1
3072,element mall bangalore,165000,6,7738.0,$0.18,6,22,https://www.tripadvisor.in/Attraction_Review-g297628-d10171032-Reviews-or50-Elements_Mall-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,mall bangalore,,g297628 d10171032 or50 elements district,1
3073,country laos,165000,20,973.0,$0.14,3,44,https://www.tripadvisor.in/Attractions-g293949-Activities-Laos.html,,,,,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,laos,,g293949,1
3074,ghitorni,165000,51,346.0,$0,5,62,https://www.tripadvisor.in/AttractionsNear-g2185944-d4143119-Ghitorni_Station-Sohna_Gurgaon_District_Haryana.html,Gurugram,Haryana,India,North,Gurugram,,,,,tripadvisor.in,ghitorni,,attractionsnear g2185944 d4143119 station sohna gurgaon district,1
3075,ajanta caves aurangabad,165000,54,346.0,$0.74,15,34,https://www.tripadvisor.in/Attraction_Review-g297649-d23307119-Reviews-Ajanta_Caves-Chhatrapati_Sambhaji_Nagar_Aurangabad_District_Maharashtra.html,Aurangabad,Maharashtra,India,West,Aurangabad,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,ajanta caves,,g297649 d23307119 chhatrapati sambhaji nagar district,1
3076,balaji temple tirupati,165000,13,4224.0,$0.21,1,42,https://www.tripadvisor.in/Attraction_Review-g297587-d3705325-Reviews-Tirumala_Tirupati_Devasthanams-Tirupati_Chittoor_District_Andhra_Pradesh.html,Tirupati,Andhra Pradesh,India,South,Tirupati,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297587 d3705325 tirumala devasthanams chittoor district,1
3077,andaman island india,165000,10,7738.0,$0.11,37,36,https://www.tripadvisor.in/Tourism-g297583-Andaman_and_Nicobar_Islands-Vacations.html,,Andaman and Nicobar Islands,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297583,1
3078,andaman and nicobar islands india,165000,12,5577.0,$0.11,37,36,https://www.tripadvisor.in/Tourism-g297583-Andaman_and_Nicobar_Islands-Vacations.html,,Andaman and Nicobar Islands,India,,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297583,1
3079,bihar sharif india,201000,7,10873.0,$0.04,1,31,https://www.tripadvisor.in/Tourism-g2287431-Bihar_Sharif_Nalanda_District_Bihar-Vacations.html,,Bihar,India,East,,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,sharif,,g2287431 nalanda district,1
3080,vegan restaurants near me,135000,4,50160.0,$0.17,5,36,https://www.tripadvisor.in/Restaurants-g488276-zfz10697-Jalandhar_Jalandhar_District_Punjab.html,,Punjab,India,North,,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g488276 zfz10697 jalandhar jalandhar district,1
3081,uttarakhand almora,135000,11,7738.0,$0.20,1,47,https://www.tripadvisor.in/Attractions-g10779113-Activities-Almora_District_Uttarakhand.html,,Uttarakhand,India,North,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,almora,,g10779113 district,1
3082,taj end bandra,165000,9,4224.0,$0.38,31,38,https://www.tripadvisor.in/Hotel_Review-g304554-d304604-Reviews-Taj_Lands_End_Mumbai-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Hotel,Accommodation,Accommodation,tripadvisor.in,taj end,,g304554 d304604 lands,1
3083,srisailam mallikarjuna temple,110000,8,7738.0,$0.12,1,43,https://www.tripadvisor.in/Attraction_Review-g2068870-d6609493-Reviews-Sri_Mallikarjuna_Swamy_Temple-Srisailam_Andhra_Pradesh.html,,Andhra Pradesh,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,srisailam mallikarjuna temple,,g2068870 d6609493 sri swamy,1
3084,spencer plaza mall chennai,135000,7,5577.0,$0.17,6,24,https://www.tripadvisor.in/Attraction_Review-g304556-d321278-Reviews-Spencer_Plaza-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Chennai,Tamil Nadu,India,South,Chennai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,spencer plaza,,g304556 d321278 madras district,1
3085,sites to visit in bangalore,165000,2,50160.0,$0.07,10,54,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
3086,thiruvarur city,165000,9,7738.0,$0.09,1,38,https://www.tripadvisor.in/Attractions-g1584823-Activities-Thiruvarur_Tiruvarur_District_Tamil_Nadu.html,,Tamil Nadu,India,South,,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,thiruvarur,,g1584823 tiruvarur district,1
3087,jatayu earth's center,165000,6,16054.0,$0,1,36,https://www.tripadvisor.in/Attraction_Review-g784581-d8723979-Reviews-Jatayu_Earth_s_Center-Kollam_Kollam_District_Kerala.html,Kollam,Kerala,India,South,Kollam,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,jatayu earth center,,g784581 d8723979 district,1
3088,kovalam,165000,12,3250.0,$0.20,5,62,https://www.tripadvisor.in/Attractions-g311295-Activities-Kovalam_Thiruvananthapuram_District_Kerala.html,Thiruvananthapuram,Kerala,India,South,Thiruvananthapuram,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,kovalam,,g311295 district,1
3089,koregaon park,165000,8,10873.0,$0.25,7,50,https://www.tripadvisor.in/Attraction_Review-g297654-d11924521-Reviews-Koregaon_Park-Pune_Pune_District_Maharashtra.html,Pune,Maharashtra,India,West,Pune,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,koregaon park,,g297654 d11924521 district,1
3090,kayaking,165000,7,16054.0,$0.29,17,66,https://www.tripadvisor.in/Attractions-g297628-Activities-c61-t191-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297628 c61 t191 bangalore district,1
