No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
2926,iris café & kitchen jp nagar,22200,7,1785.0,$0.10,5,22,https://www.district.in/dining/bangalore/iris-cafe-kitchen-1-jp-nagar-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,iris kitchen jp nagar,,bangalore bangalore,1
2927,innocent movies,27100,9,533.0,$0,1,42,https://www.district.in/movies/innocent-movie-tickets-MV208043,,,,,,,,innocent movies,,movie tickets mv208043,1
2928,idli kadai movie,27100,12,693.0,$0.11,1,40,https://www.district.in/movies/idli-kadai-movie-tickets-in-karad-MV178251,,,,,,,,idli kadai movie,,movies tickets karad mv178251,1
2929,i p vijaya mall varanasi,27100,3,2636.0,$0.15,3,20,https://www.district.in/movies/ip-cinemas-ip-vijaya-mall-bhelupur-varanasi-in-varanasi-CD1039499,Varanasi,,,,Varanasi,,,vijaya mall,,movies ip cinemas ip bhelupur cd1039499,1
2930,i p vijaya,27100,3,2636.0,$0.15,3,20,https://www.district.in/movies/ip-cinemas-ip-vijaya-mall-bhelupur-varanasi-in-varanasi-CD1039499,Varanasi,,,,Varanasi,,,vijaya,,movies ip cinemas ip mall bhelupur cd1039499,1
2931,best restaurants in chennai india,27100,72,56.0,$1.24,9,16,https://www.district.in/movies/,,,,,,,,,,movies,1
2932,bangalore movies,27100,5,2636.0,$0.02,6,50,https://www.district.in/movies/,,,,,,,,movies,,,1
2933,azadi 2025,22200,11,533.0,$0,1,25,https://www.district.in/movies/azadi-movie-tickets-MV197102,,,,,,,,azadi,,movies movie tickets mv197102,1
2934,aurangabad prozone mall,27100,14,306.0,$0.23,3,24,https://www.district.in/movies/inox-prozone-mall-chilkalthana-aurangabad-in-aurangabad-CD1029156,Aurangabad,,,,Aurangabad,,,prozone mall,,movies inox chilkalthana cd1029156,1
2935,ashok anil ulhasnagar,22200,3,2636.0,$0.02,1,19,https://www.district.in/movies/miraj-cinemas-ashok-anil-multiplex-ulhasnagar-in-navi-mumbai-CD4818,Navi Mumbai,,,,Navi Mumbai,,,ashok anil ulhasnagar,,movies miraj cinemas multiplex cd4818,1
2936,apr cinema gaya,27100,3,2636.0,$0.01,1,21,https://www.district.in/movies/apr-cinemas-dolby-atmos-christie-laser-gaya-in-gaya-CD9668,Gaya,,,,Gaya,,,apr,,movies cinemas dolby atmos christie laser cd9668,1
2937,anubhav singh bassi,27100,17,306.0,$0.31,1,21,https://www.district.in/events/anubhav-singh-bassi/artist,,,,,,,,anubhav singh bassi,,events artist,1
2938,dave and buster,27100,10,533.0,$0.14,14,43,https://www.district.in/events/dave-and-busters-2025-buy-tickets,,,,,,,,dave,,events busters 2025 buy tickets,1
2939,cinepolis nexus shantiniketan,33100,2,4390.0,$0.03,2,29,https://www.district.in/movies/cinepolis-nexus-shantiniketan-thigalarapalya-bengaluru-in-bengaluru-CD7508,Bengaluru,,,,Bengaluru,,,cinepolis nexus shantiniketan,,movies thigalarapalya cd7508,1
2940,cast of marco 2024,33100,7,1785.0,$0,1,34,https://www.district.in/movies/marco-movie-tickets-MV167247,,,,,,,,marco,,movies movie tickets mv167247,1
2941,romeo movie,27100,14,406.0,$0,1,26,https://www.district.in/movies/o-romeo-movie-tickets-MV206123,,,,,,,,romeo movie,,movies tickets mv206123,1
2942,restaurant delhi,27100,34,56.0,$0.07,7,31,https://www.district.in/,,,,,,,,,,,1
2943,r cricket,27100,12,246.0,$0,1,49,https://www.district.in/play/r-r-box-cricket-amberpet-hyderabad-slots-booking,Hyderabad,,,,Hyderabad,,,cricket,,play box amberpet slots booking,1
2944,pvr tickets,27100,20,89.0,$0.02,14,31,https://www.district.in/movies/cinema-near-me,,,,,,,,,,movies cinema me,1
2945,play area near me,27100,6,4390.0,$0.06,15,12,https://www.district.in/activities/kids-play-in-delhi-ncr/,Delhi,Delhi,India,North,Delhi,,Attraction,play,,kids ncr,1
2946,the autumn house,18100,9,1785.0,$0.16,5,48,https://www.district.in/dining/ncr/the-autumn-house-anand-vihar-new-delhi,New Delhi,Delhi,India,North,New Delhi,,Restaurant,autumn house,,ncr anand vihar,1
2947,unlocked cafe,27100,58,56.0,$0.06,3,21,https://www.district.in/dining/ncr/unlocked-bar-kitchen-escape-room-sector-15-gurgaon,Gurugram,,,,Gurugram,Sector 15,Restaurant,unlocked,,ncr kitchen escape room gurgaon,1
2948,yes minister bowling bar & kitchen,22200,4,4390.0,$0.26,9,14,https://www.district.in/events/bowling-blast-pass-yes-minister-2025-buy-tickets,,,,,,,,yes minister bowling,,events blast pass 2025 buy tickets,1
2949,tamil play tamil movies,27100,20,116.0,$0,1,44,https://www.district.in/events/thalapathified-tamil-singalong-jamming-bangalore-may17-2026-buy-tickets,Bengaluru,,,,Bengaluru,,,tamil,,events thalapathified singalong jamming bangalore may17 2026 buy tickets,1
2950,tamil films new releases,22200,21,89.0,$0,1,73,https://www.district.in/movies/chennai-movie-tickets,Chennai,,,,Chennai,,,,,movies movie tickets,1
2951,surya bakery,27100,21,116.0,$0.08,3,21,https://www.district.in/dining/coimbatore/surya-bakery-singanallur,Coimbatore,,,,Coimbatore,,Restaurant,surya bakery,,singanallur,1
2952,srh vs rr tickets,27100,1,8238.0,$0.07,1,18,https://www.district.in/events/ipl-ticket-booking,,,,,,,,,,events ipl ticket booking,1
2953,salaam namaste movie,27100,15,306.0,$0,1,38,https://www.district.in/movies/salaam-namaste-2005-movie-tickets-MV198528,,,,,,,,salaam namaste movie,,movies 2005 tickets mv198528,1
2954,recliners,33100,74,56.0,$0.19,100,71,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-in-lucknow-MV219513,Lucknow,,,,Lucknow,,,,,movies krishnavataram part heart hridayam movie tickets mv219513,1
2955,rave moti in kanpur,27100,2,4390.0,$0.14,3,22,https://www.district.in/movies/rave-moti-cinemas-naveen-nagar-kanpur-in-kanpur-CD1021087,Kanpur,,,,Kanpur,,,rave moti,,movies cinemas naveen nagar cd1021087,1
2956,pvr icon,18100,8,1270.0,$0.07,6,25,https://www.district.in/movies/pvr-icon-hitech-madhapur-hyderabad-in-hyderabad-CD1022280,Hyderabad,,,,Hyderabad,,,pvr icon,,movies hitech madhapur cd1022280,1
2957,punjab kings tickets,27100,2,8238.0,$0,1,29,https://www.district.in/events/punjab-kings-team,,Punjab,India,North,,,,kings,,events team,1
2958,pro kabaddi today,27100,24,65.0,$0,1,45,https://www.district.in/events/pkl-2025-chennai-team,Chennai,,,,Chennai,,,,,events pkl 2025 team,1
2959,mansarovar plaza jaipur,22200,44,56.0,$0,9,22,https://www.district.in/dining/jaipur/mansarovar-pizza-plaza-mansarovar,Jaipur,,,,Jaipur,,Restaurant,mansarovar plaza,,pizza mansarovar,1
2960,malayalam movies new releases,27100,8,915.0,$0.13,1,45,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam movies,,upcoming movies,1
2961,m5 mall,8100,4,2636.0,$0.93,1,10,https://www.district.in/movies/inox-m5-ecity-bengaluru-in-hosur-CD1088533,Bengaluru,,,,Bengaluru,,,m5,,movies inox ecity hosur cd1088533,1
2962,khar social mumbai maharashtra,27100,17,138.0,$0.11,3,22,https://www.district.in/dining/KharSocial,,,,,,,Restaurant,,,kharsocial,1
2963,o pedro bkc,22200,9,693.0,$0,4,21,https://www.district.in/dining/mumbai/o-pedro-bandra-kurla-complex,Mumbai,,,,Mumbai,Bandra,Restaurant,pedro,,kurla complex,1
2964,new tamil release movies,22200,17,151.0,$0,1,72,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil movies,,movies tickets,1
2965,new tamil movies to be released,22200,10,533.0,$0,1,51,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil movies,,upcoming movies,1
2966,new south movies 2025,22200,16,203.0,$0,1,29,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
2967,new malayalam film release,27100,11,406.0,$0.13,1,37,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam,,movies upcoming movies,1
2968,movies with reviews,27100,72,56.0,$1.38,1,92,https://www.district.in/movies/gulkandi-movie-tickets-MV221122,,,,,,,,movies,,gulkandi movie tickets mv221122,1
2969,movie mood,40500,37,56.0,$0.26,1,30,https://www.district.in/events/screening-of-in-the-mood-for-lovescc-candlelight-cinema-may24-2026-buy-tickets,,,,,,,,mood,,events screening lovescc candlelight cinema may24 2026 buy tickets,1
2970,mothers veg plaza,22200,13,406.0,$0.14,7,22,https://www.district.in/dining/trivandrum/mothers-veg-plaza-palayam,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,mothers veg plaza,,trivandrum palayam,1
2971,messi in kolkata,27100,10,1270.0,$0.13,7,28,https://www.district.in/events/messi-2025-india-tour-ticket-booking,,,India,,,,Tourism,messi,,events 2025 ticket booking,1
2972,cross river mall,60500,3,4390.0,$0,3,32,https://www.district.in/movies/cinepolis-cross-river-mall-shahdara-new-delhi-in-faridabad-CD1333,New Delhi,Delhi,India,North,New Delhi,,,cross river mall,,movies cinepolis shahdara faridabad cd1333,1
2973,club babylon,27100,19,159.0,$0,6,28,https://www.district.in/dining/ahmedabad/savannah-club-babylon-sola,Ahmedabad,,,,Ahmedabad,,Restaurant,club babylon,,savannah sola,1
2974,cast of premam,22200,8,693.0,$0,1,24,https://www.district.in/movies/premam-2015-movie-tickets-MV159965,,,,,,,,premam,,movies 2015 movie tickets mv159965,1
2975,indian today festival,27100,34,56.0,$0,1,38,https://www.district.in/events/,,,,,,,,,,events,1
2976,india bangalore,480,10,1785.0,$0,1,61,https://www.district.in/events/my-story-india-chapter-yo-yo-honey-singh-live-in-bengaluru-2026-buy-tickets,Bengaluru,,India,,Bengaluru,,,,,events my story chapter yo yo honey singh live 2026 buy tickets,1
2977,games near me,27100,8,1785.0,$0.07,5,42,https://www.district.in/activities/game-zones-activities-in-bengaluru/,Bengaluru,,,,Bengaluru,,Attraction,,,game zones,1
2978,akshardham movie,6600,7,1785.0,$0.74,1,23,https://www.district.in/movies/akshardham-operation-vajra-shakti-movie-tickets-MV200384,,,,,,,,akshardham movie,,movies operation vajra shakti tickets mv200384,1
2979,1st street,27100,65,56.0,$0.15,4,35,https://www.district.in/dining/ncr/gram-street-coffee-dlf-phase-1-gurgaon,Gurugram,,,,Gurugram,,Restaurant,street,,ncr gram coffee dlf phase gurgaon,1
2980,cheap meaning in hindi,33100,41,56.0,$0,1,14,https://www.district.in/movies/,,,,,,,,,,movies,1
2981,new film releases malayalam,27100,6,1270.0,$0,1,38,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam,,movies upcoming movies,1
2982,movies bangalore,27100,4,2636.0,$0.02,7,39,https://www.district.in/movies/bengaluru-movie-tickets,Bengaluru,,,,Bengaluru,,,movies,,movie tickets,1
2983,movie jungle movie,27100,65,56.0,$0.06,1,40,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,,,movies upcoming hindi movies,1
2984,late check out,27100,7,915.0,$0.10,3,19,https://www.district.in/dining/mumbai/late-checkout-lower-parel,Mumbai,,,,Mumbai,,Restaurant,late,,checkout lower parel,1
2985,water park hyd,27100,22,138.0,$0.15,4,39,https://www.district.in/events/wonderla-amusement-park-hyderabad-buy-tickets,Hyderabad,,,,Hyderabad,,,park,,events wonderla amusement buy tickets,1
2986,vaibhav theatre bangalore,27100,2,4390.0,$0.06,1,21,https://www.district.in/movies/vaibhav-digital-4k-dolby-7-1-sanjaynagar-bengaluru-in-bengaluru-CD1049257,Bengaluru,,,,Bengaluru,,,vaibhav,,movies digital 4k dolby sanjaynagar cd1049257,1
2987,utkal kanika galleria bhubaneswar,27100,9,533.0,$0.22,8,17,https://www.district.in/movies/pvr-utkal-galleria-gautam-nagar-bhubneshwar-in-bhubaneswar-CD1017390,Bhubaneswar,,,,Bhubaneswar,,,utkal galleria,,movies pvr gautam nagar bhubneshwar cd1017390,1
2988,ustaad bhagat singh release date,22200,14,306.0,$0.09,1,25,https://www.district.in/movies/ustaad-bhagat-singh-movie-tickets-MV161614,,,,,,,,ustaad bhagat singh,,movies movie tickets mv161614,1
2989,gujarati picture,33100,17,138.0,$0.01,1,27,https://www.district.in/movies/gujarati-movies-tickets-in-ahmedabad,Ahmedabad,,,,Ahmedabad,,,gujarati,,movies movies tickets,1
2990,go karting race hyderabad,27100,15,306.0,$0.14,3,8,https://www.district.in/events/pitstop-2025-buy-tickets,,,,,,,,,,events pitstop 2025 buy tickets,1
2991,fighter 2024,33100,10,915.0,$0,1,27,https://www.district.in/movies/fighter-2024-movie-tickets-MV145127,,,,,,,,fighter 2024,,movies movie tickets mv145127,1
2992,festivals of india today,27100,32,56.0,$0,1,39,https://www.district.in/events/,,,,,,,,,,events,1
2993,shreyas hotel pune,27100,30,56.0,$0.15,14,26,https://www.district.in/dining/pune/hotel-shreyas-deccan-gymkhana,Pune,,,,Pune,,Restaurant,shreyas hotel,,deccan gymkhana,1
2994,royalty restaurant,27100,11,406.0,$0.09,2,25,https://www.district.in/dining/ncr/the-royal-restaurant-and-bar-indirapuram-ghaziabad,Ghaziabad,,,,Ghaziabad,,Restaurant,,,ncr royal indirapuram,1
2995,ramakrishna theater in hyderabad,27100,18,151.0,$0.13,3,21,https://www.district.in/movies/svc-rama-krishna-70mm-barco-4k-laser-shadnagar-in-shadnagar-CD4881,,,,,,,,,,movies svc rama krishna 70mm barco 4k laser shadnagar shadnagar cd4881,1
2996,pump house,27100,16,406.0,$0,3,27,https://www.district.in/dining/bangalore/the-pump-house-seegehalli-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,pump house,,bangalore seegehalli bangalore,1
2997,pickleball court near me,14800,7,1785.0,$0.07,6,19,https://www.district.in/play/pickleball-courts-in-gurgaon,Gurugram,,,,Gurugram,,,pickleball,,play courts gurgaon,1
2998,peddi movie,22200,10,1785.0,$0,1,24,https://www.district.in/movies/peddi-movie-tickets-MV194276,,,,,,,,peddi movie,,movies tickets mv194276,1
2999,pa pa movie,27100,12,533.0,$0,1,22,https://www.district.in/movies/pa-pa-o-naanna-movie-tickets-in-rayachoti-MV186712,,,,,,,,pa pa movie,,movies naanna tickets rayachoti mv186712,1
3000,online booking for ticket,27100,8,915.0,$0.13,33,86,https://www.district.in/movies/,,,,,,,,,,movies,1
3001,new release movies 2026,27100,4,4390.0,$0.62,1,33,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
3002,new release malayalam movies,22200,7,1270.0,$0,1,47,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam movies,,upcoming movies,1
3003,new movies tamil released,22200,17,159.0,$0,1,72,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,movies tamil,,movies tickets,1
3004,new movie tamil release,22200,13,306.0,$0,1,62,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil,,movies upcoming movies,1
3005,karim's original from jama masjid delhi-6,33100,6,2636.0,$0.09,2,21,https://www.district.in/dining/kolkata/karims-original-from-jama-masjid-delhi-6-sector-1-salt-lake,Delhi,Delhi,India,North,Delhi,,Restaurant,original jama masjid,,kolkata karims sector salt lake,1
3006,jujutsu kaisen movies,14800,11,693.0,$0.58,1,44,https://www.district.in/movies/jujutsu-kaisen-execution-movie-tickets-MV209727,,,,,,,,jujutsu kaisen movies,,execution movie tickets mv209727,1
3007,ind vs wi tickets,18100,2,4390.0,$0.16,1,39,https://www.district.in/events/idfc-first-bank-series-2nd-test-india-vs-west-indies--delhi-buy-tickets,Delhi,Delhi,India,North,Delhi,,,vs tickets,,events idfc first bank series 2nd test indies buy,1
3008,hyd water parks,27100,11,1785.0,$0.15,4,32,https://www.district.in/activities/water-parks-activities-in-hyderabad/,Hyderabad,,,,Hyderabad,,Attraction,water parks,,,1
3009,gt karnal,27100,99,56.0,$0.10,3,18,https://www.district.in/events/jurasik-park-inn-delhi-ncr-buy-tickets,Delhi,Delhi,India,North,Delhi,,,,,events jurasik park inn ncr buy tickets,1
3010,england vs india tickets,14800,62,53.0,$0.08,10,45,https://www.district.in/events/sports-in-gurgaon-book-tickets,Gurugram,,,,Gurugram,,,tickets,,events sports gurgaon book,1
3011,dhurandhar akshaye khanna,27100,75,56.0,$0,1,21,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-MV211577,,,,,,,,dhurandhar,,movies revenge movie tickets mv211577,1
3012,csk and rr,27100,23,65.0,$0,1,19,https://www.district.in/events/ipl-ticket-booking,,,,,,,,,,events ipl ticket booking,1
3013,brat kannada movie,27100,14,306.0,$0.08,1,30,https://www.district.in/movies/brat-movie-tickets-MV208163,,,,,,,,brat movie,,movies tickets mv208163,1
3014,best food restaurants in jaipur,27100,49,56.0,$0.06,13,24,https://www.district.in/,,,,,,,,,,,1
3015,bengaluru movie,27100,6,2636.0,$0.02,8,29,https://www.district.in/movies/bengaluru-movie-tickets,Bengaluru,,,,Bengaluru,,,movie,,movies tickets,1
3016,anil ashok theatre ulhasnagar,22200,3,2636.0,$0,1,20,https://www.district.in/movies/miraj-cinemas-ashok-anil-multiplex-ulhasnagar-in-navi-mumbai-CD4818,Navi Mumbai,,,,Navi Mumbai,,,anil ashok ulhasnagar,,movies miraj cinemas multiplex cd4818,1
3017,tamil released new movies,22200,31,56.0,$0,1,72,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil movies,,movies tickets,1
3018,stories brewery & kitchen,22200,7,1270.0,$0.57,11,15,https://www.district.in/dining/bangalore/stories-brewery-kitchen-btm-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,stories brewery kitchen,,bangalore btm bangalore,1
3019,river cross mall,27100,3,2636.0,$0.19,1,21,https://www.district.in/movies/cinepolis-cross-river-mall-shahdara-new-delhi-in-faridabad-CD1333,New Delhi,Delhi,India,North,New Delhi,,,river cross mall,,movies cinepolis shahdara faridabad cd1333,1
3020,ramakrishna theatre in hyderabad,27100,21,73.0,$0.13,3,23,https://www.district.in/movies/svc-rama-krishna-70mm-barco-4k-laser-shadnagar-in-shadnagar-CD4881,,,,,,,,,,movies svc rama krishna 70mm barco 4k laser shadnagar shadnagar cd4881,1
3021,qr code book,12100,101,56.0,$0.88,1,56,https://www.district.in/policies/terms-of-service,,,,,,,,,,policies terms service,1
3022,youth movie tamil,27100,11,533.0,$0.10,1,25,https://www.district.in/movies/youth-movie-tickets-MV213456,,,,,,,,youth movie,,movies tickets mv213456,1
3023,tamil movies new release,22200,14,246.0,$0,1,72,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil movies,,movies tickets,1
3024,synd,27100,101,56.0,$0.07,1,51,https://www.district.in/dining/kashipur/synd-celebration-kashipur-locality,,,,,,,Restaurant,synd,,kashipur celebration kashipur locality,1
3025,sundarakanda movie,5400,11,533.0,$0,1,25,https://www.district.in/movies/sundarakanda-movie-tickets-MV185955,,,,,,,,sundarakanda movie,,movies tickets mv185955,1
3026,skywalk mall chennai,27100,9,1270.0,$0.04,5,28,https://www.district.in/movies/pvr-ampa-skywalk-mall-aminjikarai-chennai-in-chennai-CD1022258,Chennai,,,,Chennai,,,skywalk mall,,movies pvr ampa aminjikarai cd1022258,1
3027,skycity mall borivali,27100,14,246.0,$0.08,1,15,https://www.district.in/movies/inox-megaplex-oberoi-sky-city-mall-mumbai-in-mumbai-CD1089402,Mumbai,,,,Mumbai,,,mall,,movies inox megaplex oberoi sky city cd1089402,1
3028,silver storm,27100,19,151.0,$0.47,1,26,https://www.district.in/events/silver-storm-water-amusement-park-may-2025-buy-tickets,,,,,,,,silver storm,,events water amusement park may 2025 buy tickets,1
3029,live concert venues,27100,2,8238.0,$0.10,1,19,https://www.district.in/events/,,,,,,,,,,events,1
3030,inox gsm mall,14800,3,2636.0,$0.15,7,20,https://www.district.in/movies/inox-gsm-mall-madinaguda-hyderabad-in-hyderabad-CD1020780,Hyderabad,,,,Hyderabad,,,inox gsm mall,,movies madinaguda cd1020780,1
3031,honey movie 2026,22200,15,306.0,$0,1,24,https://www.district.in/movies/honey-movie-tickets-MV212926,,,,,,,,honey movie,,movies tickets mv212926,1
3032,genie film,4400,9,915.0,$0,1,57,https://www.district.in/movies/genie-movie-tickets-MV164071,,,,,,,,genie,,movies movie tickets mv164071,1
3033,flying jatt,22200,13,533.0,$0.04,1,24,https://www.district.in/movies/a-flying-jatt-2016-movie-tickets-MV140102,,,,,,,,flying jatt,,movies 2016 movie tickets mv140102,1
3034,film a flying jatt,22200,15,406.0,$0.01,1,44,https://www.district.in/movies/a-flying-jatt-2016-movie-tickets-MV140102,,,,,,,,flying jatt,,movies 2016 movie tickets mv140102,1
3035,new malayalam movies released,27100,11,406.0,$0,1,13,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam movies,,upcoming movies,1
3036,naagzilla movie,27100,7,1785.0,$0.41,1,22,https://www.district.in/movies/naagzilla-movie-tickets-MV196180,,,,,,,,naagzilla movie,,movies tickets mv196180,1
3037,mysterious film,27100,43,56.0,$0,1,72,https://www.district.in/movies/dev-das-na-leela-movie-tickets-MV219859,,,,,,,,,,movies dev das na leela movie tickets mv219859,1
3038,cast of kishkindhapuri,5400,12,406.0,$0,1,25,https://www.district.in/movies/kishkindhapuri-2025-movie-tickets-MV204357,,,,,,,,kishkindhapuri,,movies 2025 movie tickets mv204357,1
3039,cafe sarwaa,27100,20,159.0,$0.02,4,28,https://www.district.in/dining/trivandrum/cafe-sarwaa-thycaud,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,sarwaa,,trivandrum thycaud,1
3040,bookmyshow in ghaziabad,27100,20,73.0,$0.03,1,21,https://www.district.in/,,,,,,,,,,,1
3041,10th downing street,27100,17,306.0,$0.27,3,33,https://www.district.in/dining/chennai/10-downing-street-t-nagar,Chennai,,,,Chennai,,Restaurant,downing street,,10 nagar,1
3042,zen café,27100,29,59.0,$0.09,4,37,https://www.district.in/dining/ncr/cafe-zen-sector-39-gurgaon,Gurugram,,,,Gurugram,,Restaurant,zen,,ncr sector 39 gurgaon,1
3043,wpl match today,14800,18,116.0,$0,1,17,https://www.district.in/events/womens-premier-league-2026-team,,,,,,,,,,events womens premier league 2026 team,1
3044,what festival is on today,27100,24,65.0,$0,1,42,https://www.district.in/events/,,,,,,,,,,events,1
3045,upcoming new movie,27100,6,1785.0,$0.15,1,61,https://www.district.in/movies/upcoming-movies,,,,,,,,upcoming,,movies movies,1
3046,top restaurants chennai,27100,106,56.0,$0.05,8,25,https://www.district.in/movies/chennai-movie-tickets,Chennai,,,,Chennai,,,,,movies movie tickets,1
3047,om shanti om actors,27100,11,533.0,$0,1,42,https://www.district.in/movies/om-shanti-om-2007-movie-tickets-MV157817,,,,,,,,om shanti om,,movies 2007 movie tickets mv157817,1
3048,new releases tamil movies,22200,10,693.0,$0,1,71,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil movies,,upcoming movies,1
3049,new release movie in tamil,22200,9,533.0,$0,1,71,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil,,movies movies tickets,1
3050,new malayalam movies to release,27100,8,1270.0,$0.13,1,38,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam movies,,upcoming movies,1
3051,new malayalam films released,27100,13,306.0,$0.13,1,40,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam,,movies upcoming movies,1
3052,new hindi movies 2025,27100,26,62.0,$0.36,1,49,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,hindi movies,,upcoming movies,1
3053,new bollywood movies 2025,27100,18,151.0,$0,1,41,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,movies,,upcoming hindi movies,1
3054,new and upcoming movies,27100,4,2636.0,$0.39,2,68,https://www.district.in/movies/upcoming-movies,,,,,,,,upcoming movies,,movies,1
3055,mr x 2026,3600,9,1270.0,$0,1,24,https://www.district.in/movies/mr-x-movie-tickets-MV162388,,,,,,,,mr,,movies movie tickets mv162388,1
3056,movie in hindi latest,27100,18,203.0,$0.03,1,80,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,hindi,,movies upcoming movies,1
3057,mirza ismail road,27100,38,56.0,$0,6,23,https://www.district.in/dining/jaipur/ratnika-mi-road,Jaipur,,,,Jaipur,,Restaurant,road,,ratnika mi,1
3058,mayasabha movie,2900,9,1785.0,$0.17,1,25,https://www.district.in/movies/mayasabha-the-hall-of-illusion-movie-tickets-MV210897,,,,,,,,mayasabha movie,,movies hall illusion tickets mv210897,1
3059,test ind vs wi,27100,20,116.0,$0,1,37,https://www.district.in/events/idfc-first-bank-series-2nd-test-india-vs-west-indies--delhi-buy-tickets,Delhi,Delhi,India,North,Delhi,,,test vs,,events idfc first bank series 2nd indies buy tickets,1
3060,tamil movie new release,22200,14,306.0,$0,1,71,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil,,movies movies tickets,1
3061,social park street,27100,14,246.0,$0.13,2,37,https://www.district.in/dining/kolkata/park-street-social-park-street-area,Kolkata,,,,Kolkata,,Restaurant,social park street,,park street area,1
3062,rolling loud india,22200,3,4390.0,$0.04,10,21,https://www.district.in/events/rolling-loud-india-2026-buy-tickets,,,India,,,,,rolling loud,,events 2026 buy tickets,1
3063,roast ccx,22200,12,533.0,$0,1,24,https://www.district.in/dining/hyderabad/roast-ccx-banjara-hills,Hyderabad,,,,Hyderabad,,Restaurant,roast ccx,,banjara hills,1
3064,rana pratap bagh,27100,35,56.0,$0.05,5,23,https://www.district.in/dining/ncr/premannhar-rana-pratap-bagh-new-delhi,New Delhi,Delhi,India,North,New Delhi,,Restaurant,rana pratap bagh,,ncr premannhar,1
3065,premam malayalam movie cast,27100,6,1785.0,$0,1,26,https://www.district.in/movies/premam-2015-movie-tickets-MV159965,,,,,,,,premam movie,,movies 2015 tickets mv159965,1
3066,hotel tiranga,33100,13,693.0,$0,1,28,https://www.district.in/dining/pune/hotel-tiranga-hadapsar,Pune,,,,Pune,,Restaurant,hotel tiranga,,hadapsar,1
3067,govind garden restaurant pimple saudagar,27100,10,915.0,$0.06,5,19,https://www.district.in/dining/pune/govind-garden-pimple-saudagar,Pune,,,,Pune,,Restaurant,govind garden pimple saudagar,,,1
3068,govind garden pimple saudagar,27100,10,693.0,$0.04,4,22,https://www.district.in/dining/pune/govind-garden-pimple-saudagar,Pune,,,,Pune,,Restaurant,govind garden pimple saudagar,,,1
3069,gaming arcade near me,22200,7,1785.0,$0.20,10,15,https://www.district.in/activities/game-zones-in-delhi-ncr/,Delhi,Delhi,India,North,Delhi,,Attraction,,,game zones ncr,1
3070,cast of dna 2025 film,27100,9,915.0,$0,1,42,https://www.district.in/movies/dna-movie-tickets-MV187819,,,,,,,,dna,,movies movie tickets mv187819,1
3071,bounce up,14800,28,59.0,$0.15,8,31,https://www.district.in/events/bounce-up-ahmedabad-apr30-2026-buy-tickets,Ahmedabad,,,,Ahmedabad,,,bounce up,,events apr30 2026 buy tickets,1
3072,bastian empire,14800,7,1785.0,$0.39,6,23,https://www.district.in/dining/pune/bastian-empire-ghorpadi,Pune,,,,Pune,,Restaurant,bastian empire,,ghorpadi,1
3073,banga cinema,590,5,1270.0,$0.01,1,20,https://www.district.in/movies/anmol-surya-cinema-banga-in-banga-CD1102232,,,,,,,,banga cinema,,movies anmol surya banga cd1102232,1
3074,aakhri sawal,27100,6,4390.0,$0,1,23,https://www.district.in/movies/aakhri-sawal-movie-tickets-MV217285,,,,,,,,aakhri sawal,,movies movie tickets mv217285,1
