No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
4582,home work job mumbai,14800,37,31.0,$0.12,1,48,https://careers.swiggy.com/,,,,,,,,,,careers.swiggy.com,,,,1
4583,home delivery food near me,14800,2,4499.0,$0.22,13,13,https://www.swiggy.com/order-online-near-me,,,,,,,,,,swiggy.com,me,,order online,1
4584,highway dhaba,12100,8,1440.0,$0.07,1,25,https://www.swiggy.com/city/gurgaon/dhaba-on-highway-sector-17-rest398935,Gurugram,,,,Gurugram,,,,,swiggy.com,highway dhaba,,city gurgaon on sector 17 rest398935,1
4585,have more new delhi,14800,14,222.0,$0.10,2,23,https://www.swiggy.com/city/delhi/havemore-restaurant-pandara-road-rest8406,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city havemore pandara road rest8406,1
4586,gs road,12100,5,2397.0,$0.30,4,23,https://www.swiggy.com/city/guwahati/gs-road-restaurants,Guwahati,,,,Guwahati,,Restaurant,Food & Dining,Food & Dining,swiggy.com,gs road,,city,1
4587,fruits in the summer,14800,51,31.0,$0.28,1,29,https://blog.swiggy.com/instamart/summer-season-fruits/,,,,,,,,,,blog.swiggy.com,fruits summer,,instamart season,1
4588,food of sikkim,18100,48,31.0,$0,1,18,https://blog.swiggy.com/food/six-sikkims-traditional-food/,,,,,,,Restaurant,Food & Dining,Food & Dining,blog.swiggy.com,,,six sikkims traditional,1
4589,female razor venus,18100,21,75.0,$0.02,97,19,https://www.swiggy.com/instamart/p/gillette-venus-smooth-hair-removal-razor-for-women-with-aloe-vera-1T55MAGY0D,,,,,,,,,,swiggy.com,razor venus,,instamart gillette smooth hair removal women aloe vera 1t55magy0d,1
4590,f'n,14800,58,31.0,$0,1,25,https://www.swiggy.com/restaurants/f-n-f-food-n-flavour-lake-town-kestopur-kolkata-881296,Kolkata,,,,Kolkata,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,flavour lake town kestopur 881296,1
4591,east 7th pizza & deli,9900,5,1440.0,$0.32,6,26,https://www.swiggy.com/city/mumbai/east-7th-pizza-and-deli-santosh-nagar-bandra-west-rest586986,Mumbai,,,,Mumbai,Bandra,,,,swiggy.com,7th pizza deli,,city santosh nagar rest586986,1
4592,dot and key watermelon sunscreen,12100,26,48.0,$0.07,100,18,https://www.swiggy.com/instamart/p/dot-key-watermelon-hyaluronic-sunscreen-spf-50-QYHU9QTKYN,,,,,,,,,,swiggy.com,dot key watermelon sunscreen,,instamart hyaluronic spf 50 qyhu9qtkyn,1
4593,manna mess,9900,8,975.0,$0.04,1,32,https://www.swiggy.com/city/coimbatore/manna-mess-sai-baba-colony-rest1250198,Coimbatore,,,,Coimbatore,,,,,swiggy.com,manna mess,,city sai baba colony rest1250198,1
4594,maa ki rasoi,14800,7,1440.0,$0.05,2,21,https://www.swiggy.com/city/delhi/maa-ki-rasoi,Delhi,Delhi,India,North,Delhi,,,,,swiggy.com,maa ki rasoi,,city,1
4595,kwality restaurant,14800,19,87.0,$0.12,2,23,https://www.swiggy.com/restaurants/kwality-restaurant-connaught-place-faridabad-123117/dineout,Faridabad,,,,Faridabad,Connaught Place,Restaurant,Food & Dining,Food & Dining,swiggy.com,kwality,,123117 dineout,1
4596,khan market eateries,14800,11,378.0,$0.01,1,23,https://www.swiggy.com/city/delhi/khan-market-restaurants,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,khan market,,city,1
4597,kfc menu with price,12100,14,167.0,$0.14,1,9,https://www.swiggy.com/city/chennai/kfc-evr-periyar-salai-chennai-central-rest594211,Chennai,,,,Chennai,,,,,swiggy.com,kfc,,city evr periyar salai rest594211,1
4598,kanha sweet,12100,14,291.0,$0.24,2,21,https://www.swiggy.com/city/jaipur/kanha-vaishali-nagar-rest44509,Jaipur,,,,Jaipur,,,,,swiggy.com,kanha,,city vaishali nagar rest44509,1
4599,kadri cafe,12100,14,222.0,$0.75,3,29,https://www.swiggy.com/city/mangaluru/kadri-cafe-kadri-rest719395,Mangaluru,,,,Mangaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,kadri,,city kadri rest719395,1
4600,metashot,14800,13,291.0,$0.05,91,63,https://www.swiggy.com/instamart/p/metashot-smart-cricket-bat-game-with-tv-connector-5TQ81T4LD2,,,,,,,,,,swiggy.com,metashot,,instamart smart cricket bat game tv connector 5tq81t4ld2,1
4601,mehfil restaurant near me,14800,6,1440.0,$0.21,12,13,https://www.swiggy.com/city/hyderabad/mehfil,Hyderabad,,,,Hyderabad,,,,,swiggy.com,mehfil,,city,1
4602,masaledaar desi rasoi vadapalani,8100,3,4499.0,$0.06,1,19,https://www.swiggy.com/city/chennai/masaledaar-desi-rasoi-vadapalani-rest1051487,Chennai,,,,Chennai,,,,,swiggy.com,masaledaar desi rasoi vadapalani,,city rest1051487,1
4603,backyard cafe,14800,6,1440.0,$0.12,3,27,https://www.swiggy.com/restaurants/backyard-cafe-sainikpuri-hyderabad-954503/dineout,Hyderabad,,,,Hyderabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,backyard,,sainikpuri 954503 dineout,1
4604,anti dandruff shampoo himalaya,12100,16,111.0,$0.29,100,18,https://www.swiggy.com/instamart/p/himalaya-anti-dandruff-tea-tree-shampoo-7O0FWBTITH,,,,,,,,,,swiggy.com,anti dandruff shampoo himalaya,,instamart tea tree 7o0fwbtith,1
4605,antera kitchen and bar indiranagar,12100,8,1440.0,$0.39,6,21,https://www.swiggy.com/restaurants/antera-kitchen-and-bar-indiranagar-bangalore-1175144/dineout,Bengaluru,,,,Bengaluru,Indiranagar,Restaurant,Food & Dining,Food & Dining,swiggy.com,antera kitchen,,bangalore 1175144 dineout,1
4606,anand sweets sarjapur,12100,3,1440.0,$0.19,8,19,https://www.swiggy.com/city/bangalore/anand-sweets-and-savouries-sarjapur-road-rest25435,Bengaluru,,,,Bengaluru,,,,,swiggy.com,anand sweets sarjapur,,city bangalore savouries road rest25435,1
4607,amul falooda ice cream,5400,2,2397.0,$0.01,78,23,https://www.swiggy.com/instamart/p/amul-falooda-ice-cream-sundae-tub-VW1YQTG4VL,,,,,,,,,,swiggy.com,amul falooda ice cream,,instamart sundae tub vw1yqtg4vl,1
4608,akshatha nati style,9900,6,1440.0,$0.10,5,21,https://www.swiggy.com/city/bangalore/akshatha-nati-style-kundalahalli-marathahalli-rest493390,Bengaluru,,,,Bengaluru,,,,,swiggy.com,akshatha nati style,,city bangalore kundalahalli marathahalli rest493390,1
4609,a to z gold,14800,34,31.0,$0.01,56,17,https://www.swiggy.com/instamart/p/new-a-to-z-gold-capsule-multivitamins-multiminerals-antioxidants-8YP7MXPHVH,,,,,,,,,,swiggy.com,to gold,,instamart new capsule multivitamins multiminerals antioxidants 8yp7mxphvh,1
4610,32gb memory card,2900,20,63.0,$0.01,91,41,https://www.swiggy.com/instamart/p/sandisk-c4-32gb-memory-card-black-W5404Z94BB,,,,,,,,,,swiggy.com,32gb memory card,,instamart sandisk c4 black w5404z94bb,1
4611,bistro 57,14800,9,975.0,$0.47,5,24,https://www.swiggy.com/city/delhi/bistro-57,Delhi,Delhi,India,North,Delhi,,,,,swiggy.com,bistro 57,,city,1
4612,best restaurants in surat india,14800,7,975.0,$0.03,2,10,https://www.swiggy.com/city/surat/fine-dining-restaurants-dineout,Surat,,,,Surat,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city fine dineout,1
4613,best restaurants in indiranagar,18100,8,694.0,$7.07,5,12,https://www.swiggy.com/city/bangalore/indiranagar-restaurants/family-dining-restaurants-dineout,Bengaluru,,,,Bengaluru,Indiranagar,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city bangalore family dineout,1
4614,waffles house,14800,10,694.0,$0.17,1,24,https://www.swiggy.com/city/bangalore/waffle-house-mangala-layout-kammanahalli-kalyan-nagar-rest429446,Bengaluru,,,,Bengaluru,,,,,swiggy.com,house,,city bangalore waffle mangala layout kammanahalli kalyan nagar rest429446,1
4615,venu biriyani hotel dindigul,12100,12,291.0,$0,1,21,https://www.swiggy.com/restaurants/389520/dineout/menu,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,389520 dineout menu,1
4616,veg thali restaurants near me,12100,4,4499.0,$0.18,11,12,https://www.swiggy.com/veg-thali-dish-restaurants-near-me,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,veg thali me,,dish,1
4617,vacancy in mangalore,14800,73,31.0,$0.05,10,34,https://careers.swiggy.com/,,,,,,,,,,careers.swiggy.com,,,,1
4618,underdoggs hebbal,9900,15,167.0,$0.25,9,22,https://www.swiggy.com/restaurants/underdoggs-byatarayanapura-bangalore-966973/dineout,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,underdoggs,,byatarayanapura bangalore 966973 dineout,1
4619,truffles whitefield,8100,3,4499.0,$0.30,5,23,https://www.swiggy.com/city/bangalore/truffles-whitefield-rest1283857,Bengaluru,,,,Bengaluru,Whitefield,,,,swiggy.com,truffles,,city bangalore rest1283857,1
4620,top restaurants surat,14800,5,2397.0,$0.02,1,23,https://www.swiggy.com/city/surat/fine-dining-restaurants-dineout,Surat,,,,Surat,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city fine dineout,1
4621,the green door,9900,9,694.0,$0.13,3,41,https://www.swiggy.com/restaurants/the-green-door-goregaon-west-mumbai-1217842/dineout,Mumbai,,,,Mumbai,,Restaurant,Food & Dining,Food & Dining,swiggy.com,green door,,goregaon 1217842 dineout,1
4622,tea villa cafe jayanagar,14800,4,1440.0,$0.04,4,11,https://www.swiggy.com/city/bangalore/tea-villa-cafe-jayanagar-rest107695,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,tea villa jayanagar,,city bangalore rest107695,1
4623,zepto lite app,9900,40,31.0,$0.34,1,14,https://www.swiggy.com/instamart,,,,,,,,,,swiggy.com,,,instamart,1
4624,mm ali road,14800,47,31.0,$0.19,4,22,https://www.swiggy.com/city/kozhikode/hotel-anhar-mm-ali-road-palayam-rest586587,Kozhikode,,,,Kozhikode,,Hotel,Accommodation,Accommodation,swiggy.com,mm ali road,,city anhar palayam rest586587,1
4625,milld atta,18100,9,694.0,$0.04,78,14,https://www.swiggy.com/instamart/p/mill-d-high-protien-wheat-flour-L2DCEP12U6,,,,,,,,,,swiggy.com,,,instamart mill high protien wheat flour l2dcep12u6,1
4626,mayur pan house hyderabad,9900,5,2397.0,$0.27,6,20,https://www.swiggy.com/city/hyderabad/mayur-pan-house-abids-rest6552,Hyderabad,,,,Hyderabad,,,,,swiggy.com,mayur pan house,,city abids rest6552,1
4627,mango trees restaurant,14800,8,975.0,$0.06,1,21,https://www.swiggy.com/restaurants/mango-tree-family-restaurant-maddur-mysore-1012498/dineout,Mysuru,,,,Mysuru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,mango,,tree family maddur mysore 1012498 dineout,1
4628,mama miso,12100,15,167.0,$0.17,3,23,https://www.swiggy.com/city/central-goa/mama-miso-cansaulim-rest492323,,Goa,India,West,,,,,,swiggy.com,mama miso,,city cansaulim rest492323,1
4629,makhan,14800,30,31.0,$0.22,1,36,https://www.swiggy.com/instamart/p/noice-fresh-white-butter-hand-churned-makhan-H9H18NNV5X,,,,,,,,,,swiggy.com,makhan,,instamart noice fresh white butter hand churned h9h18nnv5x,1
4630,reset by plan b sector 42,12100,14,222.0,$0.17,5,23,https://www.swiggy.com/restaurants/reset-by-plan-b-sector-43-faridabad-1205770/dineout,Faridabad,,,,Faridabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,reset by plan sector,,43 1205770 dineout,1
4631,posto,14800,11,291.0,$0.02,24,43,https://www.swiggy.com/instamart/recipe/aloo-posto,,,,,,,,,,swiggy.com,posto,,instamart recipe aloo,1
4632,pista house secunderabad,9900,7,1440.0,$0.11,9,19,https://www.swiggy.com/city/hyderabad/pista-house-s-d-road-secunderabad-rest708996,Secunderabad,,,,Secunderabad,,,,,swiggy.com,pista house,,city hyderabad road rest708996,1
4633,ocean water,14800,17,82.0,$0.02,84,27,https://www.swiggy.com/instamart/p/ocean-fruit-water-pink-guava-ocean-fruit-water-with-peach-passion-flavor-combo-BS1INKAZMD,,,,,,,,,,swiggy.com,ocean water,,instamart fruit pink guava ocean fruit water peach passion flavor combo bs1inkazmd,1
4634,north indian food near me,14800,3,2397.0,$0.05,14,45,https://www.swiggy.com/city/hyderabad/north-indian-cuisine-restaurants,Hyderabad,,,,Hyderabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,indian,,city cuisine,1
4635,new punjabi dhaba hsr,14800,5,694.0,$0.11,1,21,https://www.swiggy.com/city/bangalore/new-punjabi-dhaba-1st-sector-hsr-layout-rest95737,Bengaluru,,,,Bengaluru,,,,,swiggy.com,new punjabi dhaba hsr,,city bangalore 1st sector layout rest95737,1
4636,moringa powder price,12100,20,63.0,$0.03,100,19,https://www.swiggy.com/instamart/p/organic-india-moringa-powder-JX9P6OH1G0,,,India,,,,,,,swiggy.com,moringa powder,,instamart organic jx9p6oh1g0,1
4637,samosa party,12100,10,694.0,$0.38,2,22,https://www.swiggy.com/city/bangalore/samosa-party,Bengaluru,,,,Bengaluru,,,,,swiggy.com,samosa party,,city bangalore,1
4638,royal china bandra,12100,7,975.0,$0.31,4,19,https://www.swiggy.com/city/mumbai/royal-china-bandra-west-rest346257,Mumbai,,,,Mumbai,Bandra,,,,swiggy.com,royal china,,city rest346257,1
4639,food home delivery near me,14800,4,4499.0,$0.23,16,14,https://www.swiggy.com/order-online-near-me,,,,,,,,,,swiggy.com,me,,order online,1
4640,famous food of delhi,14800,82,31.0,$0.07,1,28,https://blog.swiggy.com/food/top-must-eat-traditional-food-items-in-delhi/,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,blog.swiggy.com,,,top must eat traditional items,1
4641,derma co salicylic acid face wash,12100,24,39.0,$0.05,100,19,https://www.swiggy.com/instamart/p/the-derma-co-sali-cinamide-anti-acne-with-2-salicylic-acid-2-niacinamide-face-wash-RPVUX67R6Q,,,,,,,,,,swiggy.com,derma salicylic acid face wash,,instamart sali cinamide anti acne niacinamide rpvux67r6q,1
4642,delhi famous dishes,14800,83,31.0,$0.07,1,17,https://blog.swiggy.com/food/top-must-eat-traditional-food-items-in-delhi/,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,blog.swiggy.com,,,top must eat traditional items,1
4643,krishna grand,14800,12,378.0,$0.49,3,19,https://www.swiggy.com/restaurants/the-krishna-grand-banashankari-banashankari-31195/dineout,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,krishna grand,,banashankari banashankari 31195 dineout,1
4644,kittysu mumbai,14800,43,31.0,$0.12,2,28,https://www.swiggy.com/restaurants/kitty-su-the-lalit-mumbai-andheri-east-mumbai-1070937/dineout,Mumbai,,,,Mumbai,Andheri,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,kitty su lalit 1070937 dineout,1
4645,kitchen sutra,14800,9,378.0,$0.13,1,21,https://www.swiggy.com/city/kolkata/kitchen-sutra-dumdum-rest1302467,Kolkata,,,,Kolkata,,,,,swiggy.com,kitchen sutra,,city dumdum rest1302467,1
4646,kazan japanese ramen,9900,14,222.0,$0.35,8,22,https://www.swiggy.com/restaurants/kazan-japanese-ramen-sampangirama-nagar-bangalore-938171/dineout,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,kazan japanese ramen,,sampangirama nagar bangalore 938171 dineout,1
4647,joy body lotion,14800,33,31.0,$0.26,98,47,https://www.swiggy.com/instamart/p/joy-honey-almonds-advanced-nourishing-body-lotion-300ml-CDGU5V3R98,,,,,,,,,,swiggy.com,joy body lotion,,instamart honey almonds advanced nourishing 300ml cdgu5v3r98,1
4648,instant delivery apps,12100,9,291.0,$0.62,48,70,https://www.swiggy.com/instamart,,,,,,,,,,swiggy.com,,,instamart,1
4649,indian sweet house,14800,8,1440.0,$0.08,6,20,https://www.swiggy.com/city/bangalore/india-sweet-house,Bengaluru,,India,,Bengaluru,,,,,swiggy.com,sweet house,,city bangalore,1
4650,india rice bowl,14800,9,694.0,$0,1,21,https://www.swiggy.com/city/hyderabad/rice-bowl-of-india-khanamet-madhapur-rest788132,Hyderabad,,India,,Hyderabad,,,,,swiggy.com,rice bowl,,city khanamet madhapur rest788132,1
4651,hershey kisses,14800,17,111.0,$0.07,90,50,https://www.swiggy.com/instamart/p/hershey-s-kisses-milk-chocolate-4BAQOVB9H6,,,,,,,,,,swiggy.com,hershey kisses,,instamart milk chocolate 4baqovb9h6,1
4652,gung the palace green park,12100,14,222.0,$0.16,5,19,https://www.swiggy.com/restaurants/gung-the-palace-green-park-delhi-721689/dineout,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,gung palace green park,,721689 dineout,1
4653,best restaurant gurgaon,14800,5,2397.0,$0.08,12,25,https://www.swiggy.com/city/gurgaon,Gurugram,,,,Gurugram,,,,,swiggy.com,gurgaon,,city,1
4654,amla reetha shikakai powder,14800,29,31.0,$0.04,100,40,https://www.swiggy.com/instamart/p/elecious-naturals-amla-reetha-shikakai-powder-for-hair-7J8YXSKRU6,,,,,,,,,,swiggy.com,amla reetha shikakai powder,,instamart elecious naturals hair 7j8yxskru6,1
4655,al jawahar restaurant,12100,10,694.0,$0,3,17,https://www.swiggy.com/city/delhi/al-jawahar-restaurant-jama-masjid-jama-masjid-rest41890,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,al jawahar,,city jama masjid jama masjid rest41890,1
4656,a1 chips,14800,19,82.0,$0.11,34,33,https://www.swiggy.com/city/bangalore/a1-chips-2nd-stage-indiranagar-rest329848,Bengaluru,,,,Bengaluru,Indiranagar,,,,swiggy.com,a1 chips,,city bangalore 2nd stage rest329848,1
4657,1oak,12100,27,32.0,$0.55,7,27,https://www.swiggy.com/city/delhi/1-oak-cafe-and-bar-defence-colony-rest15929,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city oak defence colony rest15929,1
4658,black pearl barbeque restaurant,12100,17,134.0,$0.68,7,23,https://www.swiggy.com/restaurants/the-black-pearl-marathahalli-bangalore-595941/dineout,Bengaluru,,,,Bengaluru,,Restaurant,Food & Dining,Food & Dining,swiggy.com,black pearl,,marathahalli bangalore 595941 dineout,1
4659,chiyang kochi,12100,10,694.0,$0.08,2,21,https://www.swiggy.com/city/kochi/chiyang-kakkanad-rest878858,Kochi,,,,Kochi,,,,,swiggy.com,chiyang,,city kakkanad rest878858,1
4660,chik shampoo,14800,31,31.0,$0.11,95,51,https://www.swiggy.com/instamart/p/chik-protein-solution-hairfall-prevent-shampoo-for-men-and-women-XO3P913JL8,,,,,,,,,,swiggy.com,chik shampoo,,instamart protein solution hairfall prevent men women xo3p913jl8,1
4661,celebration city center,8100,10,378.0,$0.15,3,36,https://www.swiggy.com/city/ahmedabad/celebration-city-centre-landmark-restaurants-dineout,Ahmedabad,,,,Ahmedabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,celebration city,,city centre landmark dineout,1
4662,café hideout,12100,11,378.0,$0.06,3,23,https://www.swiggy.com/city/patna/cafe-hideout-bakarganj-rest671296,Patna,,,,Patna,,Restaurant,Food & Dining,Food & Dining,swiggy.com,hideout,,city bakarganj rest671296,1
4663,cafe raipur,12100,12,378.0,$0.08,1,24,https://www.swiggy.com/city/raipur/cafe-cuisine-restaurants,Raipur,,,,Raipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city cuisine,1
4664,cafe juhu,14800,13,291.0,$0.02,3,23,https://www.swiggy.com/restaurants/earth-cafe-juhu-juhu-mumbai-739048/dineout,Mumbai,,,,Mumbai,Juhu,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,earth 739048 dineout,1
4665,cafe in raipur,12100,12,378.0,$0,1,23,https://www.swiggy.com/city/raipur/cafe-cuisine-restaurants,Raipur,,,,Raipur,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city cuisine,1
4666,cafe athyeka,14800,6,1440.0,$0,3,23,https://www.swiggy.com/restaurants/cafe-athyeka-sector-144-noida-820201/dineout,Noida,,,,Noida,,Restaurant,Food & Dining,Food & Dining,swiggy.com,athyeka,,sector 144 820201 dineout,1
4667,buying cigarettes online,14800,7,378.0,$0,1,14,https://www.swiggy.com/instamart/city/chennai/sc/paan-corner/cigarettes-682462130c0f930001b218a2,Chennai,,,,Chennai,,,,,swiggy.com,cigarettes,,instamart city sc paan corner 682462130c0f930001b218a2,1
4668,burger farm near me,12100,10,500.0,$0.03,2,19,https://www.swiggy.com/city/jaipur/burger-farm,Jaipur,,,,Jaipur,,,,,swiggy.com,burger farm,,city,1
4669,build don't talk,14800,24,48.0,$0.01,67,42,https://www.swiggy.com/instamart/p/in-build-dont-talk-things-you-wish-you-were-taught-in-school-book-T20MHQPLQK,,,,,,,,,,swiggy.com,build talk,,instamart dont things you wish you were taught school book t20mhqplqk,1
4670,apsara ice cream near me,12100,13,291.0,$0.16,4,10,https://www.swiggy.com/city/mumbai/apsara-ice-creams,Mumbai,,,,Mumbai,,,,,swiggy.com,apsara ice,,city creams,1
4671,cling wrap,12100,41,31.0,$0.13,92,49,https://www.swiggy.com/instamart/p/oxywrap-cling-film-RXO1W91UCV,,,,,,,,,,swiggy.com,cling,,instamart oxywrap film rxo1w91ucv,1
4672,sky lanterns,18100,35,31.0,$0.12,12,27,https://www.swiggy.com/instamart/p/sky-lantern-assorted-colours-R65OFGALL0,,,,,,,,,,swiggy.com,sky,,instamart lantern assorted colours r65ofgall0,1
4673,sikkim cuisine,18100,38,31.0,$0,1,16,https://blog.swiggy.com/food/six-sikkims-traditional-food/,,,,,,,Restaurant,Food & Dining,Food & Dining,blog.swiggy.com,,,six sikkims traditional,1
4674,sign laban kochi,12100,7,2397.0,$0.01,1,31,https://www.swiggy.com/city/kochi/real-laban-kaloor-rest1213027,Kochi,,,,Kochi,,,,,swiggy.com,laban,,city real kaloor rest1213027,1
4675,restaurants in khan market delhi,14800,9,500.0,$0.01,1,22,https://www.swiggy.com/city/delhi/khan-market-restaurants,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,khan market,,city,1
4676,renee everyday face bright serum in cream,12100,29,34.0,$0.02,99,19,https://www.swiggy.com/instamart/p/renee-everyday-face-bright-serum-in-cream-XQNATM7FSW,,,,,,,,,,swiggy.com,renee everyday face bright serum cream,,instamart xqnatm7fsw,1
4677,yeti the himalayan kitchen connaught place,14800,15,222.0,$0.22,3,20,https://www.swiggy.com/restaurants/yeti-the-himalayan-kitchen-connaught-place-faridabad-194146/dineout,Faridabad,,,,Faridabad,Connaught Place,Restaurant,Food & Dining,Food & Dining,swiggy.com,yeti himalayan kitchen,,194146 dineout,1
4678,welcome to hdfc,12100,31,31.0,$0,1,48,https://www.swiggy.com/swiggy-hdfc-bank-credit-card,,,,,,,,,,swiggy.com,hdfc,,swiggy bank credit card,1
4679,sikkim food,18100,49,31.0,$0,1,23,https://blog.swiggy.com/food/six-sikkims-traditional-food/,,,,,,,Restaurant,Food & Dining,Food & Dining,blog.swiggy.com,,,six sikkims traditional,1
4680,shampoo with salicylic acid,14800,26,35.0,$0.05,100,27,https://www.swiggy.com/instamart/p/bare-anatomy-anti-dandruff-shampoo-salicylic-acid-shampoo-for-dry-and-frizzy-hair-D4K8TIQZG8,,,,,,,,,,swiggy.com,shampoo salicylic acid,,instamart bare anatomy anti dandruff shampoo dry frizzy hair d4k8tiqzg8,1
4681,s d card reader,14800,32,31.0,$0.02,87,26,https://www.swiggy.com/instamart/p/sounce-3-in-1-sd-card-reader-usb-type-c-usb-3-0-and-micro-usb-otg-memory-card-adapter-portable-for-tf-sd-micro-sd-sdhc-mmc-rs-mmc-and-micro-sdxc-black-LBVHFP7F8F,,,,,,,,,,swiggy.com,card reader,,instamart sounce sd usb type usb micro usb otg memory card adapter portable tf sd micro sd sdhc mmc rs mmc micro sdxc black lbvhfp7f8f,1
4682,ruchi restaurant,12100,8,694.0,$0.09,1,21,https://www.swiggy.com/city/thiruvananthapuram/ruchi-pure-veg-restaurant-statue-thampanoor-rest550932,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,Food & Dining,Food & Dining,swiggy.com,ruchi,,city pure veg statue thampanoor rest550932,1
4683,ribbons and balloons near me,14800,8,694.0,$0.19,11,13,https://www.swiggy.com/city/mumbai/ribbons-and-balloons,Mumbai,,,,Mumbai,,,,,swiggy.com,ribbons balloons,,city,1
4684,restaurants in tvm,14800,16,167.0,$0.05,2,26,https://www.swiggy.com/city/thiruvananthapuram/meals-dish-restaurants,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city meals dish,1
4685,restaurants in trivandrum,12100,14,167.0,$0.24,2,17,https://www.swiggy.com/city/thiruvananthapuram/meals-dish-restaurants,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city meals dish,1
4686,swiggy logo,18100,2,4499.0,$0,1,23,https://www.swiggy.com/,,,,,,,,,,swiggy.com,,,,1
4687,waffle house,14800,8,975.0,$0,1,23,https://www.swiggy.com/city/bangalore/waffle-house-mangala-layout-kammanahalli-kalyan-nagar-rest429446,Bengaluru,,,,Bengaluru,,,,,swiggy.com,waffle house,,city bangalore mangala layout kammanahalli kalyan nagar rest429446,1
4688,veg food,14800,5,4499.0,$0.24,1,26,https://www.swiggy.com/city/gurgaon/veg-meals-dish-restaurants,Gurugram,,,,Gurugram,,Restaurant,Food & Dining,Food & Dining,swiggy.com,veg,,city gurgaon meals dish,1
4689,veg buffet near me,14800,3,2397.0,$0.19,13,13,https://www.swiggy.com/city/hyderabad/buffet-restaurants-dineout,Hyderabad,,,,Hyderabad,,Restaurant,Food & Dining,Food & Dining,swiggy.com,buffet,,city dineout,1
4690,utsav restaurants,14800,5,2397.0,$0.08,3,22,https://www.swiggy.com/restaurants/utsav-restaurant-prabhadevi-mahim-dadar-144562/dineout,,,,,,,Restaurant,Food & Dining,Food & Dining,swiggy.com,utsav,,prabhadevi mahim dadar 144562 dineout,1
4691,tvm restaurant,12100,21,75.0,$0.07,2,34,https://www.swiggy.com/city/thiruvananthapuram/meals-dish-restaurants,Thiruvananthapuram,,,,Thiruvananthapuram,,Restaurant,Food & Dining,Food & Dining,swiggy.com,,,city meals dish,1
4692,pco bar,9900,17,87.0,$0.32,4,36,https://www.swiggy.com/restaurants/pco-vasant-vihar-delhi-659103/dineout,Delhi,Delhi,India,North,Delhi,,Restaurant,Food & Dining,Food & Dining,swiggy.com,pco,,vasant vihar 659103 dineout,1
4693,paneer pasanda,14800,15,167.0,$0,1,22,https://www.swiggy.com/instamart/recipe/paneer-pasanda,,,,,,,,,,swiggy.com,paneer pasanda,,instamart recipe,1
4694,oneplus z3,12100,27,32.0,$0.02,98,38,https://www.swiggy.com/instamart/p/oneplus-bullets-wireless-z3-in-ear-neckband-with-12-4mm-drivers-3d-spatial-audio-10-mins-charge-for-27-hrs-playback-ai-call-noise-cancellation-mambo-midnight-XJ0YEVPR4J,,,,,,,,,,swiggy.com,oneplus z3,,instamart bullets wireless ear neckband 12 4mm drivers 3d spatial audio 10 mins charge 27 hrs playback ai call noise cancellation mambo midnight xj0yevpr4j,1
