No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
3505,jio helpline number,165000,4,19557,$0,1,42,https://www.justdial.com/Delhi/Reliance-Jio-Customer-Care/011PXX11-XX11-160628072315-P4M9_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
3506,l & t finance,201000,16,2271,$0.58,17,39,https://www.justdial.com/Thiruvananthapuram/LT-Finance-Ltd-Opposite-Canara-Bank-Vazhuthacaud/0471PX471-X471-100925114015-E6F4_BZDET,Thiruvananthapuram,Unknown,Unknown,Unknown,Thiruvananthapuram,Unknown,,,,1
3507,auto,201000,25,542,$0.45,2,81,https://www.justdial.com/Bangalore/Auto-Rickshaw-Dealers/nct-10026852,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3508,customer care number paytm,201000,7,5145,$0,1,34,https://www.justdial.com/Noida/Paytm-Payments-Bank-Customer-Care/011PXX11-XX11-171108104102-K1K5_BZDET,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
3509,corbett park in india,201000,56,422,$0.18,21,47,https://www.justdial.com/Nainital/Corbett-National-Park-Chungi-Ramnagar/9999P5942-5942-190602232510-X9S7_BZDET,Nainital,Unknown,Unknown,Unknown,Nainital,Unknown,,,,1
3510,coffee house india,201000,51,422,$0.26,3,49,https://www.justdial.com/Mumbai/Indian-Coffee-House-with-Home-Delivery/nct-11979422-att-res13,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
3511,amc,201000,37,422,$0.65,1,61,https://www.justdial.com/Ahmedabad/AMC-Ward-Office-Beside-Overbridge-Opposite-Post-Office-Beside-Sendhani-Mata-Temple-Chandlodiya/079P253937_BZDET,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
3512,ambuja cements share value,201000,86,422,$0,1,31,https://www.justdial.com/verticals/stocks?search=Ambuja%20Cements%20Limited&type=stocks&node=AMBUJACEM.NS&hide_header=1&history=1&hide_footer=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3513,b sc degree full form,201000,84,422,$1.30,1,30,https://www.justdial.com/list/bsc-degree-bsc-courses-admissions-bsc-colleges?wkwebview=1&source=7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3514,b o b balance check number,201000,21,864,$0,1,18,https://www.justdial.com/guides/cards/bank-of-baroda-bob-balance-inquiry-number?wkwebview=1,Vadodara,Unknown,Unknown,Unknown,Vadodara,Unknown,,,,1
3515,toyota car,201000,52,422,$0.01,4,49,https://www.justdial.com/india/Car-Manufacturers-Toyota,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3516,veer zaara movie,201000,18,1507,$0.03,1,42,https://www.justdial.com/streaming/watch-movies-online/VeerZaara/1531787428448,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3517,ubi near me,201000,14,2271,$0.01,1,19,https://www.justdial.com/Bhopal/Union-Bank-Of-India-ATMS/nct-11982035,Bhopal,Unknown,Unknown,Unknown,Bhopal,Unknown,,,,1
3518,treasury mp,201000,6,6793,$0,1,16,https://www.justdial.com/Bhopal/Commissioner-Treasury-M-P-Arera-Hills/0755P755STD50658_BZDET,Bhopal,Unknown,Unknown,Unknown,Bhopal,Unknown,,,,1
3519,transport ts,201000,18,864,$0,1,44,https://www.justdial.com/Hyderabad/Government-Of-Telangana-State-Transport-Department-Opposite-Eenadu-Office-Quarters-Colony-Somajiguda/040PXX40-XX40-180626212542-P6Z6_BZDET,Hyderabad,Telangana,India,South,Hyderabad,Unknown,,,,1
3520,vaishno devi circle ahmedabad,201000,23,663,$0.09,5,19,https://www.justdial.com/Ahmedabad/Tourist-Attraction-in-Vaishno-Devi-Circle/nct-10596038,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
3521,vada chennai,165000,45,422,$0,1,47,https://www.justdial.com/streaming/watch-movies-online/Vada-Chennai/1533805327154,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
3522,yelahanka station bangalore,201000,21,663,$0.19,6,19,https://www.justdial.com/Bangalore/Railway-Station-in-Yelahanka/nct-10400172,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3523,t c lottery,550000,10,2271,$0,1,25,https://www.justdial.com/Ahmedabad/Official-Tc-Lottery-Thaltej/079PXX79-XX79-240227220636-E2R7_BZDET,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
3524,tds full form,246000,49,422,$0.29,1,42,https://www.justdial.com/guides/finance/full-form-and-definition-of-tds?wkwebview=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3525,tampons,201000,26,663,$0.18,35,71,https://www.justdial.com/list/tampons-uses-menstrual-cups-pads,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3526,tablet for vitamin b 12,201000,27,422,$0.06,98,31,https://www.justdial.com/india/Vitamin-B12-Pill,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3527,lip gloss,135000,50,422,$0.07,97,77,https://www.justdial.com/india/Lip-Gloss,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3528,mart near me,165000,4,61104,$0.93,1,43,https://www.justdial.com/Kota-Rajasthan/Supermarkets/nct-10463784,Kota,Rajasthan,India,North,Kota,Unknown,,,,1
3529,lupin share rate,201000,56,422,$0,1,37,https://www.justdial.com/verticals/stocks/price-quote/lupin-limited/lupin-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3530,mths,201000,14,1829,$0.02,6,39,https://www.justdial.com/Malappuram/Manager-Mths-School-Perintalmanna/9999PX483-X483-140526121614-I1T7_BZDET,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3531,movie theaters near me,201000,6,13245,$0.03,2,35,https://www.justdial.com/Sonepat/Cinema-Halls/nct-10099752,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3532,near me wines,201000,4,61104,$0,1,42,https://www.justdial.com/Visakhapatnam/Wine-Retailers/nct-10573041,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
3533,nashik igatpuri,201000,27,542,$0.10,1,48,https://www.justdial.com/Nashik/Igatpuri-Lake-Viewpoint/0253PX253-X253-230225000134-Z1W6_BZDET,Nashik,Unknown,Unknown,Unknown,Nashik,Unknown,,,,1
3534,odisha education board,201000,15,2271,$0.21,1,59,https://www.justdial.com/Cuttack/Orissa-Board-Of-Secondary-Education-Bajrakabati-Road/0671P671STD2116_BZDET,Cuttack,Odisha,India,East,Cuttack,Unknown,,,,1
3535,odisha board of secondary education,246000,13,3959,$0.15,1,51,https://www.justdial.com/Cuttack/Orissa-Board-Of-Secondary-Education-Bajrakabati-Road/0671P671STD2116_BZDET,Cuttack,Odisha,India,East,Cuttack,Unknown,,,,1
3536,parking close by me,201000,6,19557,$0.06,1,13,https://www.justdial.com/Ahmedabad/Pay-Park-Services/nct-11241640,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
3537,pepperfry,201000,8,5145,$0.74,100,91,https://www.justdial.com/Bangalore/Pepperfry/nct-12159097,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3538,patel engineering stock price,201000,43,422,$0,1,36,https://www.justdial.com/verticals/stocks/price-quote/patel-engineering-ltd/pateleng-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3539,projectors,165000,52,422,$0.09,96,89,https://www.justdial.com/india/Home-Use-Projectors,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3540,r b l bank,201000,18,1185,$0.64,1,45,https://www.justdial.com/Bangalore/RBL-Bank-Ltd-Arekere-Bannerghatta-Road/080PXX80-XX80-230116164530-R7G9_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3541,rto office,201000,11,5145,$0.02,4,49,https://www.justdial.com/Chittoor/RTO-Office-in-Kuppam/nct-10414899,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3542,headphones boat,201000,36,422,$0.05,94,76,https://www.justdial.com/india/boat-headphones-bluetooth-wireless,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3543,hdfc customer care no credit card,201000,6,6793,$0,1,41,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3544,hdfc credit card customer care contact number,201000,10,3015,$0.25,1,33,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3545,hdb financial services ltd,201000,13,3959,$0.32,1,35,https://www.justdial.com/Delhi/HDB-Financial-Services-Ltd-District-Center-Laxmi-Nagar/011PXX11-XX11-151213200024-G8C4_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
3546,intelligent technology solutions,165000,40,422,$1.80,1,37,https://www.justdial.com/Bangalore/Integrated-Intelligent-Solutions-And-Technologies/080PXX80-XX80-190804093217-G3J7_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3547,indian post offices,201000,18,1185,$0.25,1,16,https://www.justdial.com/Pune/Postal-Services-in-Pimpri-Chinchwad-New-Town/nct-11364960,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
3548,igatpuri in maharashtra,201000,35,422,$0.24,1,33,https://www.justdial.com/Igatpuri/Tourist-Attraction/nct-10596038,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3549,j b s bus stand,201000,5,32562,$0.09,3,21,https://www.justdial.com/Hyderabad/Jubilee-Bus-Station-Jbs-Premises-Opposite-Gayatri-Garden-Karkhana/040PXX40-XX40-231006002158-Y8N6_BZDET,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
3550,mahindra kotak bank share price,201000,62,422,$1.02,1,26,https://www.justdial.com/verticals/stocks/price-quote/kotak-mahindra-bank-ltd/kotakbank-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3551,mahindra and mahindra ltd share price,27100,64,422,$0,1,40,https://www.justdial.com/verticals/stocks/price-quote/mahindra-mahindra-ltd/m%26m-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3552,liquor stores near to me,201000,7,19557,$0.28,1,30,https://www.justdial.com/Visakhapatnam/Liquor-Retailers/nct-10302223,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
3553,lg washing machine,165000,22,864,$0.18,99,72,https://www.justdial.com/india/L-G-Washing-Machine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3554,lenovo laptop,201000,16,1507,$0.55,100,50,https://www.justdial.com/india/Lenovo-Laptops,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3555,laptop computers dell,246000,23,864,$0.08,95,39,https://www.justdial.com/india/Dell-Laptops,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3556,cleaners for clothes near me,201000,4,61104,$0.25,26,19,https://www.justdial.com/Vizianagaram/Dry-Cleaners/nct-10173701,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3557,chicken shop near to me,201000,6,32562,$0.20,10,41,https://www.justdial.com/Ghaziabad/Chicken-Retailers-in-Raj-Nagar-Ghaziabad/nct-10096644,Ghaziabad,Unknown,Unknown,Unknown,Ghaziabad,Unknown,,,,1
3558,cyber city,201000,22,864,$0.73,6,49,https://www.justdial.com/Gurgaon/Cyber-City-Park-Dlf-Cyber-City/011PXX11-XX11-220205152951-H8Q5_BZDET,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
3559,customer care of paytm,165000,7,5145,$0,1,22,https://www.justdial.com/Noida/Paytm-Payments-Bank-Customer-Care/011PXX11-XX11-171108104102-K1K5_BZDET,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
3560,deshmukh ritesh,201000,65,422,$0,1,51,https://www.justdial.com/entertainment/artist/Riteish-Deshmukh/A062410,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3561,eicher motor share rate,201000,78,422,$0,1,37,https://www.justdial.com/verticals/stocks/price-quote/eicher-motors-ltd/eichermot-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3562,e booking train ticket,201000,38,422,$0.04,48,68,https://www.justdial.com/Kolkata/Online-Websites-For-Railway-Ticketing/nct-11111484,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
3563,dr dermatology near me,201000,5,32562,$0.42,36,20,https://www.justdial.com/Hyderabad/Dermatologists/nct-10156786,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
3564,adani electricity,201000,14,2271,$0.82,1,47,https://www.justdial.com/Mumbai/Adani-Electricity-Mumbai-Ltd-Opposite-Cafe-Alfa-Near-Nadco-Shopping-Centre-Railway-Station-Andheri-West/022PK051078_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
3565,ambuja cement share price today,246000,97,422,$0.55,1,35,https://www.justdial.com/verticals/stocks/price-quote/ambuja-cements-ltd/ambujacem-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3566,airtel customer support,201000,7,6793,$0.40,1,24,https://www.justdial.com/Mumbai/24-Hours-Mobile-Phone-Customer-Services-Airtel/nct-11218641,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
3567,bennett university greater noida,201000,12,3015,$1.39,8,42,https://www.justdial.com/Greater-Noida/Bennett-University-Near-Tech-Zone-Ii-Xu-3/011PXX11-XX11-160823091123-F7M4_BZDET,Greater Noida,Unknown,Unknown,Unknown,Greater Noida,Unknown,,,,1
3568,belgian waffle,201000,18,1185,$0.16,1,48,https://www.justdial.com/Chennai/The-Belgian-Waffle-Co-Sai-Nagar-Chennai-Food-Town-Seevaram/044PXX44-XX44-191212210932-F7A5_BZDET/menu,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
3569,bank of maharashtra bank share price,201000,80,422,$0.14,1,32,https://www.justdial.com/verticals/stocks/price-quote/bank-of-maharashtra/mahabank-ns,Unknown,Maharashtra,India,West,Unknown,Unknown,,,,1
3570,bank of baroda balance check number,201000,25,482,$0,1,34,https://www.justdial.com/guides/cards/bank-of-baroda-bob-balance-inquiry-number?wkwebview=1,Vadodara,Unknown,Unknown,Unknown,Vadodara,Unknown,,,,1
3571,block 2,201000,26,442,$0.16,3,19,https://www.justdial.com/Bangalore/Block-Two-Coffee-Jayanagar/080PXX80-XX80-241129211254-R2A2_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3572,bhubaneswar railway station,165000,12,3015,$0.16,9,45,https://www.justdial.com/Bhubaneshwar/Bhubaneswar-Railway-Station-Near-Master-Canteen-Chowk-Ashok-Nagar/0674PX674-X674-130311163017-B6N1_BZDET,Bhubaneswar,Unknown,Unknown,Unknown,Bhubaneswar,Unknown,,,,1
3573,bhima jewellers,165000,11,5145,$0.32,63,66,https://www.justdial.com/Bangalore/Bhima-Jewellers/nct-11968635,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3574,university of lucknow india,201000,17,1025,$0.69,1,44,https://www.justdial.com/Lucknow/Lucknow-University-Near-Praveen-Pratap-Jankipuram-Extension-Janki-Vihar-Colony/0522PX522-X522-240330235943-M1Z5_BZDET,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown,,,,1
3575,ulhasnagar,165000,43,422,$0,5,62,https://www.justdial.com/Thane/Ulhasnagar-Municipal-Corporation-Near-Chopra-Court-Sector-17-Ulhasnagar-No-3/022P8019618_BZDET,Thane,Unknown,Unknown,Unknown,Thane,Unknown,,,,1
3576,tata play,201000,11,3015,$0.15,7,63,https://www.justdial.com/Mumbai/Tata-Play-Ltd-Fort/022PXX22-XX22-130623154501-J6Z1_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
3577,sarojini nagar new delhi,201000,19,1125,$0.13,4,23,https://www.justdial.com/Delhi/Sarojini-Nagar-Market-Sarojini-Nagar/011PXX11-XX11-240905155751-J3P6_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
3578,sangam vihar,201000,16,1829,$0.29,9,50,https://www.justdial.com/Delhi/Tourist-Attraction-in-Sangam-Vihar/nct-10596038,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
3579,sector 29 gurugram,201000,23,542,$0.20,9,28,https://www.justdial.com/Gurgaon/Night-Clubs-in-Gurgaon-Sector-29/nct-10337610,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
3580,stock south indian bank,201000,50,422,$0.24,1,21,https://www.justdial.com/verticals/stocks/price-quote/the-south-indian-bank-ltd/southbank-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3581,stock price kotak mahindra bank,201000,50,422,$1.14,1,27,https://www.justdial.com/verticals/stocks/price-quote/kotak-mahindra-bank-ltd/kotakbank-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3582,station hyderabad,201000,9,13245,$0.07,4,26,https://www.justdial.com/Hyderabad/Railway-Station/nct-10400172,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
3583,srk actor,301000,40,422,$0.11,1,76,https://www.justdial.com/entertainment/artist/Shah-Rukh-Khan/A441754,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3584,manikarnika ghat,201000,19,1125,$0.45,9,50,https://www.justdial.com/Varanasi/Manikarnika-Ghat-Near-Jalasen-Ghat-Ghasi-Tola-Ghasi-Tola/0542PX542-X542-141213172846-W2I8_BZDET,Varanasi,Unknown,Unknown,Unknown,Varanasi,Unknown,,,,1
3585,movie cinema near me,201000,5,13245,$0.02,4,33,https://www.justdial.com/Mumbai/Cinema-Halls/nct-10099752,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
3586,nearest subway from me,201000,5,19557,$0.06,1,20,https://www.justdial.com/Delhi/Subway/nct-11979086,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
3587,nashik road railway station,165000,41,422,$0,3,35,https://www.justdial.com/Nashik/Nashik-Road-Railway-Station-Near-K-J-Mehta-High-School-Sadguru-Nagar-Shabhaji-Nagar-Deolali-Gaon/0253PX253-X253-161117214033-U9L9_BZDET/photos,Nashik,Unknown,Unknown,Unknown,Nashik,Unknown,,,,1
3588,nse hind copper,201000,56,422,$0.42,1,30,https://www.justdial.com/verticals/stocks/price-quote/hindustan-copper-ltd/hindcopper-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3589,hampi virupaksha temple,201000,15,1829,$0.46,1,43,https://www.justdial.com/Hampi/Sri-Virupaksha-Temple-River-Road/9999P8394-8394-190326193042-A6C9_BZDET,Hampi,Unknown,Unknown,Unknown,Hampi,Unknown,,,,1
3590,icici bank share,135000,60,422,$0.50,1,42,https://www.justdial.com/verticals/stocks/price-quote/icici-bank-ltd/icicibank-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3591,jaipur w t p,201000,26,442,$0.03,1,24,https://www.justdial.com/Jaipur/World-Trade-Park-Near-Gaurav-Tower-Malviya-Nagar/0141P141STD41289_BZDET/stores,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
3592,kolkata jadavpur university,201000,12,3959,$0.06,1,53,https://www.justdial.com/Kolkata/Jadavpur-University-Near-8B-Bus-Stand-Jadavpur/033P10305_BZDET,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
3593,lajpat nagar market delhi,165000,32,422,$0,2,35,https://www.justdial.com/Delhi/Lajpat-Market-Lajpat-Nagar/011PXX11-XX11-250320200147-F1Y5_BZDET,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
3594,kozhikode railway station,165000,13,3959,$0.10,4,44,https://www.justdial.com/Kozhikode/Kozhikode-Railway-Station-Near-Copper-Bazar-Palayam/0495PX495-X495-220309201834-M5C5_BZDET,Kozhikode,Unknown,Unknown,Unknown,Kozhikode,Unknown,,,,1
3595,borivali station west,165000,2,61104,$0,12,46,https://www.justdial.com/Mumbai/Borivali-Railway-Station-Borivali-West/022P8808161_BZDET,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
3596,boat headphone,201000,10,3959,$0.05,97,77,https://www.justdial.com/india/boat-headphones-bluetooth-wireless,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3597,coimbatore airport international,201000,20,663,$0.08,5,39,https://www.justdial.com/Coimbatore/International-Airport/nct-10272676,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Unknown,,,,1
3598,chowmahalla palace,201000,16,2271,$0.44,5,49,https://www.justdial.com/Hyderabad/Chowmahalla-Palace-Behind-Makka-Masjid-Khilwat/040PXX40-XX40-000970689441-L8G4_BZDET,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
3599,chennai express film,201000,20,1025,$0.01,1,42,https://www.justdial.com/streaming/watch-movies-online/Chennai-Express/1533022328317,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
3600,delhi janpath market,201000,14,3959,$0.15,1,27,https://www.justdial.com/Delhi/Markets-in-Janpath/nct-15562797,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
3601,d s helping forever,201000,3,19557,$0,1,26,https://www.justdial.com/Gopalganj/Ds-Helping-Forever-Near-Essar-Petrol-Pump-C-O-Ravi-Travels-Bhore/9999P6156-6156-220327205956-Q8G9_BZDET,Unknown,Unknown,Unknown,Unknown,Unknown,Tourism,,,,1
3602,customer care for paytm,165000,7,5145,$0,1,22,https://www.justdial.com/Noida/Paytm-Payments-Bank-Customer-Care/011PXX11-XX11-171108104102-K1K5_BZDET,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
3603,eicher motors share rate,201000,75,422,$0,1,26,https://www.justdial.com/verticals/stocks/price-quote/eicher-motors-ltd/eichermot-ns,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3604,film now you see me,165000,46,422,$0,1,72,https://www.justdial.com/streaming/watch-movies-online/Now-You-See-Me/1533282158199,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3605,fateh sagar lake udaipur,201000,18,1829,$0.07,11,26,https://www.justdial.com/Udaipur-Rajasthan/Lake-Fatehsagar-Near-Dewali-Madhuban/9999PX294-X294-141219192313-F6W6_BZDET,Udaipur,Rajasthan,India,North,Udaipur,Unknown,,,,1
3606,full form of tds,201000,45,422,$0.01,1,30,https://www.justdial.com/guides/finance/full-form-and-definition-of-tds?wkwebview=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3607,h d f c bank credit card customer care number,201000,5,9426,$0,1,34,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3608,gujarat of high court,201000,25,462,$0.08,1,55,https://www.justdial.com/Ahmedabad/Gujarat-High-Court-Near-Sola-Civil-Hospital-Sola/079P251904_BZDET,Ahmedabad,Gujarat,India,West,Ahmedabad,Unknown,,,,1
3609,gold rate in india mumbai,201000,50,422,$0.25,1,33,https://www.justdial.com/guides/commodity/gold-rates-in-mumbai?wkwebview=1,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
3610,gloss on lips,165000,102,422,$0.03,98,30,https://www.justdial.com/india/Lip-Gloss,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3611,high court of gujarat,201000,12,2271,$0.09,2,48,https://www.justdial.com/Ahmedabad/Gujarat-High-Court-Near-Sola-Civil-Hospital-Sola/079P251904_BZDET,Ahmedabad,Gujarat,India,West,Ahmedabad,Unknown,,,,1
3612,hdfc helpline number for credit card,201000,7,6793,$0.25,1,38,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3613,hdfc credit cards contact number,201000,9,3959,$0,1,45,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3614,harshvardhan rane,246000,56,422,$0,1,47,https://www.justdial.com/entertainment/artist/Harshvardhan-Rane/A894727,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3615,aluva railway station,165000,7,13245,$0,4,44,https://www.justdial.com/Ernakulam/Aluva-Railway-Station-Aluva/0484P484STD4004455_BZDET,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3616,allahabad university,201000,9,6793,$0.37,1,29,https://www.justdial.com/Allahabad/University-Of-Allahabad-Near-Anand-Bhawan-Old-Katra-Allahabad-Kutchery/0532PX532-X532-000809354353-L3N4_BZDET,Prayagraj,Unknown,Unknown,Unknown,Prayagraj,Unknown,,,,1
3617,asset management company,201000,43,422,$0.71,1,42,https://www.justdial.com/Kolkata/Assets-Management-Companies/nct-10021863,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
3618,yelahanka station,165000,13,2271,$0,7,50,https://www.justdial.com/Bangalore/Yelahanka-Railway-Station-Kamakshiamma-Layout-Yelahanka/080PXX80-XX80-170921191031-C7X9_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3619,online train booking,30,98,422,$0.04,46,27,https://www.justdial.com/Chennai/Online-Websites-For-Railway-Ticketing/nct-11111484,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
3620,online ticket of train,201000,32,422,$0.04,47,81,https://www.justdial.com/Ahmedabad/Online-Websites-For-Railway-Ticketing/nct-11111484,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
3621,places,201000,74,422,$0.78,1,60,https://www.justdial.com/Pune/Tourist-Attraction-in-Pimpri/nct-10596038,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
3622,paytm service number,165000,7,5145,$0,1,22,https://www.justdial.com/Noida/Paytm-Customer-Care-Noida-Sector-98/011PXX11-XX11-190415110434-K1Y4_BZDET,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
3623,prem nagar,201000,52,422,$0,4,49,https://www.justdial.com/streaming/watch-movies-online/Prem-Nagar/1534042953699,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
3624,police station near by me,201000,8,19557,$0.04,1,26,https://www.justdial.com/Ludhiana/Police-Stations/nct-10380242,Ludhiana,Unknown,Unknown,Unknown,Ludhiana,Unknown,,,,1
3625,rbl bank,246000,19,1125,$0.86,1,47,https://www.justdial.com/Bangalore/RBL-Bank-Ltd-14-Main-Hsr-Sector-7-Hsr-Layout/080PXX80-XX80-190212143143-U8B1_BZDET,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
3626,world trade park of jaipur,201000,13,3015,$0.02,1,25,https://www.justdial.com/Jaipur/World-Trade-Park-Near-Gaurav-Tower-Malviya-Nagar/0141P141STD41289_BZDET,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
3627,punjab dera bassi,201000,20,1025,$0.09,2,18,https://www.justdial.com/Zirakpur/Punjabi-Restaurants-in-Derabassi/nct-10396757,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
