No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
3738,jaipur wtp,201000,13,2271.0,$0.03,1,24,https://www.justdial.com/Jaipur/World-Trade-Park-Near-Gaurav-Tower-Malviya-Nagar/0141P141STD41289_BZDET,Jaipur,,,,Jaipur,,,,,world trade park gaurav tower malviya nagar 0141p141std41289 bzdet,1
3739,bookmyshow ernakulam,201000,16,1025.0,$0.02,1,47,https://www.justdial.com/Ernakulam/Cinema-Halls/nct-10099752,,,,,,,,ernakulam,,cinema halls nct 10099752,1
3740,book train online,201000,36,422.0,$0.04,48,68,https://www.justdial.com/Bangalore/Online-Websites-For-Railway-Ticketing/nct-11111484,Bengaluru,,,,Bengaluru,,,online,,bangalore websites railway ticketing nct 11111484,1
3741,calicut railway station,165000,13,5145.0,$0.56,3,43,https://www.justdial.com/Kozhikode/Kozhikode-Railway-Station-Near-Copper-Bazar-Palayam/0495PX495-X495-220309201834-M5C5_BZDET,Kozhikode,,,,Kozhikode,,,railway station,,copper bazar palayam 0495px495 x495 220309201834 m5c5 bzdet,1
3742,coimbatore international airport,246000,36,422.0,$0.07,5,28,https://www.justdial.com/Coimbatore/International-Airport/nct-10272676,Coimbatore,,,,Coimbatore,,,international airport,,nct 10272676,1
3743,city union bank,201000,15,2271.0,$0.84,1,42,https://www.justdial.com/Mumbai/City-Union-Bank-Ltd-Marol-Naka-Andheri-East/022PXX22-XX22-110921160649-K5S6_BZDET,Mumbai,,,,Mumbai,Andheri,,city union bank,,ltd marol naka 022pxx22 xx22 110921160649 k5s6 bzdet,1
3744,chennai wonderla,201000,12,5145.0,$0.11,2,48,https://www.justdial.com/Chennai/Wonderla-Illalur-Village-Thiruporur-Thaiyur/044PXX44-XX44-231122123358-J7F5_BZDET,Chennai,,,,Chennai,,,wonderla,,illalur village thiruporur thaiyur 044pxx44 xx44 231122123358 j7f5 bzdet,1
3745,changanassery,201000,16,2271.0,$0,2,61,https://www.justdial.com/Kottayam/Tourist-Attraction-in-Changanacherry/nct-10596038,Kottayam,,,,Kottayam,,,,,tourist attraction changanacherry nct 10596038,1
3746,data patterns share price,201000,83,422.0,$0,1,34,https://www.justdial.com/verticals/stocks/price-quote/data-patterns-india-ltd/datapattns-ns/forum,,,India,,,,,data patterns price,,verticals stocks quote ltd datapattns ns forum,1
3747,darkness night movie,201000,32,422.0,$0,1,45,https://www.justdial.com/streaming/watch-movies-online/Darkest-Night/1531385252397,,,,,,,,night,,streaming watch movies online darkest 1531385252397,1
3748,dadar shivaji park,165000,5,32562.0,$0.29,9,45,https://www.justdial.com/Mumbai/Shivaji-Park-Near-Kohinoor-Square-Opposite-Mayors-Bungalow-Dadar-West/022PXX22-XX22-141212145503-C6A7_BZDET,Mumbai,,,,Mumbai,,,dadar shivaji park,,kohinoor square opposite mayors bungalow 022pxx22 xx22 141212145503 c6a7 bzdet,1
3749,customer care no of union bank,201000,9,3959.0,$0,1,19,https://www.justdial.com/Delhi/Union-Bank-Of-India-Phone-Banking-1688-Barracks/011PXX11-XX11-110216095945-B2Y9_BZDET,Delhi,Delhi,India,North,Delhi,,,union bank,,phone banking 1688 barracks 011pxx11 xx11 110216095945 b2y9 bzdet,1
3750,dl status,201000,30,422.0,$0.51,1,47,https://www.justdial.com/list/check-dl-status-karnataka-online,,Karnataka,India,South,,,,dl status,,list check online,1
3751,dry cleaners closest to me,201000,4,61104.0,$0.25,27,20,https://www.justdial.com/Ahmedabad/Dry-Cleaners/nct-10173701,Ahmedabad,,,,Ahmedabad,,,dry cleaners,,nct 10173701,1
3752,drivers license status,201000,34,422.0,$0,1,42,https://www.justdial.com/list/kerala-driving-licence-status-process-online,,Kerala,India,South,,,,status,,list driving licence process online,1
3753,amrish puri actor,201000,61,422.0,$0,1,48,https://www.justdial.com/entertainment/artist/Amrish-Puri/A649833,Puri,,,,Puri,,,amrish,,entertainment artist a649833,1
3754,ambuja cements share price today,201000,79,422.0,$0,1,30,https://www.justdial.com/verticals/stocks/price-quote/ambuja-cements-ltd/ambujacem-ns,,,,,,,,ambuja cements price,,verticals stocks quote ltd ambujacem ns,1
3755,ambuja cements ltd share price,201000,77,422.0,$0,1,30,https://www.justdial.com/verticals/stocks/price-quote/ambuja-cements-ltd/ambujacem-ns,,,,,,,,ambuja cements ltd price,,verticals stocks quote ambujacem ns,1
3756,air ticket booking indigo,201000,39,422.0,$0.13,51,53,https://www.justdial.com/travel/flight-booking/Indigo-airlines,,,,,,,Tourism,booking indigo,,flight airlines,1
3757,animals movie,301000,34,422.0,$0.12,1,47,https://www.justdial.com/streaming/watch-movies-online/Animal/1704182456508,,,,,,,,,,streaming watch movies online animal 1704182456508,1
3758,beach,201000,34,422.0,$0.43,1,61,https://www.justdial.com/Chennai/Beaches/nct-12003320,Chennai,,,,Chennai,,,,,beaches nct 12003320,1
3759,bank of india near me,201000,4,61104.0,$0,1,35,https://www.justdial.com/Ahmedabad/Bank-Of-India/nct-11978762,Ahmedabad,,India,,Ahmedabad,,,bank,,nct 11978762,1
3760,balance check number bob,201000,15,2271.0,$0,1,26,https://www.justdial.com/guides/cards/bank-of-baroda-bob-balance-inquiry-number?wkwebview=1,Vadodara,,,,Vadodara,,,balance number bob,,guides cards bank baroda inquiry,1
3761,bakingo,201000,16,2271.0,$0.44,98,90,https://www.justdial.com/Delhi/Bakingo-Bharat-Nagar-Friends-Colony-East/011PXX11-XX11-220419150322-E2Z2_BZDET,Delhi,Delhi,India,North,Delhi,,,bakingo,,bharat nagar friends colony 011pxx11 xx11 220419150322 e2z2 bzdet,1
3762,theatre near me,246000,8,9426.0,$0.11,2,43,https://www.justdial.com/Secunderabad/Cinema-Halls-in-Paradise-Circle/nct-10099752,Secunderabad,,,,Secunderabad,,,,,cinema halls paradise circle nct 10099752,1
3763,share value of lupin,201000,79,422.0,$0,1,35,https://www.justdial.com/verticals/stocks/price-quote/lupin-limited/lupin-ns,,,,,,,,lupin,,verticals stocks price quote limited lupin ns,1
3764,share price of uco bank,201000,59,422.0,$0,1,29,https://www.justdial.com/verticals/stocks/price-quote/uco-bank/ucobank-ns,,,,,,,,price uco bank,,verticals stocks quote ucobank ns,1
3765,share price of boi,201000,74,422.0,$0,1,35,https://www.justdial.com/verticals/stocks/price-quote/bank-of-india/bankindia-ns/corporate,,,India,,,,,price,,verticals stocks quote bank bankindia ns corporate,1
3766,share price of ambuja cement,201000,80,422.0,$0,1,31,https://www.justdial.com/verticals/stocks/price-quote/ambuja-cements-ltd/ambujacem-ns,,,,,,,,price ambuja,,verticals stocks quote cements ltd ambujacem ns,1
3767,sharda university greater noida,201000,6,9426.0,$0.45,16,42,https://www.justdial.com/Greater-Noida/Sharda-University-Knowledge-Park-3-Greater-Noida/011PXX11-XX11-180606052206-J1U6_BZDET,Greater Noida,,,,Greater Noida,,,sharda university,,knowledge park 011pxx11 xx11 180606052206 j1u6 bzdet,1
3768,stock price ambuja cement,201000,89,422.0,$0,1,33,https://www.justdial.com/verticals/stocks/price-quote/ambuja-cements-ltd/ambujacem-ns,,,,,,,,price ambuja,,verticals stocks quote cements ltd ambujacem ns,1
3769,tata invest share price,165000,60,422.0,$0.45,1,34,https://www.justdial.com/verticals/stocks/price-quote/tata-investment-corp-ltd/tatainvest-ns,,,,,,,,tata price,,verticals stocks quote investment corp ltd tatainvest ns,1
3770,tiffin service near me,201000,4,61104.0,$0.07,9,37,https://www.justdial.com/Harda/Tiffin-Services/nct-10481155,,,,,,,,tiffin,,harda services nct 10481155,1
3771,train ticket online booking,201000,31,422.0,$0.05,56,52,https://www.justdial.com/Chennai/Online-Websites-For-Railway-Ticketing/nct-11111484,Chennai,,,,Chennai,,,online,,websites railway ticketing nct 11111484,1
3772,uco bank stock price,201000,37,422.0,$0,1,32,https://www.justdial.com/verticals/stocks/price-quote/uco-bank/ucobank-ns/peercomp,,,,,,,,uco bank price,,verticals stocks quote ucobank ns peercomp,1
3773,w t p jaipur,201000,14,2271.0,$0.03,3,24,https://www.justdial.com/Jaipur/World-Trade-Park-Near-Gaurav-Tower-Malviya-Nagar/0141P141STD41289_BZDET,Jaipur,,,,Jaipur,,,,,world trade park gaurav tower malviya nagar 0141p141std41289 bzdet,1
3774,weather rishikesh,165000,66,422.0,$0,1,47,https://www.justdial.com/jdmart/Rishikesh/Tin-Roofing-Sheet/jdm-1092649-ent-6-22924845,Rishikesh,,,,Rishikesh,,,,,jdmart tin roofing sheet jdm 1092649 ent 22924845,1
3775,formats of formal letters,33100,76,422.0,$0,1,58,https://www.justdial.com/list/write-formal-letter-format-types,,,,,,,,formal,,list write letter format types,1
3776,fabindia,246000,11,5145.0,$0.94,100,91,https://www.justdial.com/Kolkata/Fabindia/nct-11983679,Kolkata,,,,Kolkata,,,fabindia,,nct 11983679,1
3777,gujarat international finance tec city,165000,16,1507.0,$0.33,2,35,https://www.justdial.com/Gandhinagar-Gujarat/Gujarat-International-Finance-Tec-City-Company-Ltd-Gift-City/9999PXX79-XX79-130626153422-I4J9_BZDET,Gandhinagar,Gujarat,India,West,Gandhinagar,,,international finance tec city,,company ltd gift city 9999pxx79 xx79 130626153422 i4j9 bzdet,1
3778,high court of himachal pradesh shimla,201000,16,1025.0,$0.09,1,34,https://www.justdial.com/Shimla/High-Court-Of-Himachal-Pradesh-Lakkar-Bazar/0177P177STD15030_BZDET,Shimla,Himachal Pradesh,India,North,Shimla,,,high court,,lakkar bazar 0177p177std15030 bzdet,1
3779,heg stock price,201000,55,422.0,$0,1,36,https://www.justdial.com/verticals/stocks/price-quote/heg-ltd/heg-ns,,,,,,,,heg price,,verticals stocks quote ltd heg ns,1
3780,hdfc credit card number customer care,201000,5,9426.0,$0,1,31,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,,,,,,,,hdfc credit card number customer care,,guides cards,1
3781,hdfc bank customer care number for credit card,201000,5,9426.0,$0,1,46,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,,,,,,,,hdfc customer care number credit card,,guides cards,1
3782,indian telecom services,201000,31,,$0.10,1,42,https://www.justdial.com/Bangalore/Indian-Telecom-Service-T-Dasarahalli/080PXX80-XX80-140331094450-Y5V7_BZDET,Bengaluru,,,,Bengaluru,,,indian telecom,,bangalore service dasarahalli 080pxx80 xx80 140331094450 y5v7 bzdet,1
3783,indian bank share price,165000,94,422.0,$0,1,34,https://www.justdial.com/verticals/stocks/price-quote/indian-bank/indianb-ns,,,,,,,,indian bank price,,verticals stocks quote indianb ns,1
3784,india bank share price,201000,62,422.0,$0,1,33,https://www.justdial.com/verticals/stocks/price-quote/indian-bank/indianb-ns,,,,,,,,bank price,,verticals stocks quote indian indianb ns,1
3785,kailash parbat,246000,17,1829.0,$0.15,1,48,https://www.justdial.com/Delhi/Kailash-Parbat/nct-11979395,Delhi,Delhi,India,North,Delhi,,,kailash parbat,,nct 11979395,1
3786,khan global studies,165000,7,6793.0,$0.39,2,43,https://www.justdial.com/Noida/Khan-Global-Studies-Pvt-Ltd-Noida-Sector-62/011PXX11-XX11-240125201014-R6Y2_BZDET,Noida,,,,Noida,Sector 62,,khan global studies,,pvt ltd 011pxx11 xx11 240125201014 r6y2 bzdet,1
3787,lenovo pc laptop,201000,44,422.0,$0.38,95,40,https://www.justdial.com/india/LENOVO-PC-LAPTOP,,,India,,,,,lenovo pc laptop,,,1
3788,laptop and lenovo,201000,35,422.0,$0.11,92,32,https://www.justdial.com/india/Lenovo-Laptops,,,India,,,,,lenovo,,laptops,1
3789,kozhikode train station,201000,10,3959.0,$0.10,4,19,https://www.justdial.com/Kozhikode/Kozhikode-Railway-Station-Near-Copper-Bazar-Palayam/0495PX495-X495-220309201834-M5C5_BZDET,Kozhikode,,,,Kozhikode,,,station,,railway copper bazar palayam 0495px495 x495 220309201834 m5c5 bzdet,1
3790,life style store,201000,10,6793.0,$0.05,24,60,https://www.justdial.com/Mumbai/Lifestyle-Stores/nct-10299674,Mumbai,,,,Mumbai,,,,,lifestyle stores nct 10299674,1
3791,market lajpat nagar,201000,10,6793.0,$0.08,1,22,https://www.justdial.com/Delhi/Lajpat-Nagar-Market-Near-Block-M-Iii-Lajpat-Nagar/011PXX11-XX11-210918201021-Q2T3_BZDET,Delhi,Delhi,India,North,Delhi,Lajpat Nagar,,market,,block iii 011pxx11 xx11 210918201021 q2t3 bzdet,1
3792,malabar gold and diamonds store near me,246000,8,13245.0,$0.40,2,17,https://www.justdial.com/Bangalore/Malabar-Gold-Diamonds/nct-11968585,Bengaluru,,,,Bengaluru,,,malabar gold diamonds,,bangalore nct 11968585,1
3793,mahindra mahindra share price,201000,64,422.0,$0.43,1,34,https://www.justdial.com/verticals/stocks/price-quote/mahindra-mahindra-ltd/m%26m-ns,,,,,,,,mahindra mahindra price,,verticals stocks quote ltd ns,1
3794,mohit suri director,201000,28,462.0,$0,1,42,https://www.justdial.com/entertainment/artist/Mohit-Suri/A685737,,,,,,,,mohit suri,,entertainment artist a685737,1
3795,muzaffarpur junction,135000,7,9426.0,$0,2,48,https://www.justdial.com/Muzaffarpur/Muzaffarpur-Railway-Station-Near-Muzaffarpur-Railway-Station-Motijheel/9999PX621-X621-130220170707-Q1N6_BZDET,,,,,,,,muzaffarpur,,muzaffarpur railway station muzaffarpur railway station motijheel 9999px621 x621 130220170707 q1n6 bzdet,1
3796,movie theater movies near me,201000,7,9426.0,$0.02,4,19,https://www.justdial.com/Sonepat/Cinema-Halls/nct-10099752,,,,,,,,,,sonepat cinema halls nct 10099752,1
3797,movie chennai express movie,201000,19,1125.0,$0.14,1,59,https://www.justdial.com/streaming/watch-movies-online/Chennai-Express/1533022328317,Chennai,,,,Chennai,,,express,,streaming watch movies online 1533022328317,1
3798,near wine shops,201000,4,61104.0,$0,1,15,https://www.justdial.com/Vrindavan/Wine-Retailers/nct-10573041,Vrindavan,,,,Vrindavan,,,wine,,retailers nct 10573041,1
3799,near me cng pump near me,165000,9,9426.0,$0.01,1,16,https://www.justdial.com/Indore/CNG-Filling-Stations/nct-11023015,Indore,,,,Indore,,,cng,,filling stations nct 11023015,1
3800,nargis f,165000,52,422.0,$0,1,55,https://www.justdial.com/entertainment/artist/Nargis-Fakhri/A811550,,,,,,,,nargis,,entertainment artist fakhri a811550,1
3801,notebook computer lenovo,201000,14,2271.0,$0.11,92,39,https://www.justdial.com/india/Lenovo-Computer-Laptop,,,India,,,,,computer lenovo,,laptop,1
3802,ballerinas,201000,31,422.0,$0.10,28,69,https://www.justdial.com/india/Ballerina-Shoes,,,India,,,,,,,ballerina shoes,1
3803,bahraich uttar pradesh india,201000,34,422.0,$0.04,1,35,https://www.justdial.com/Bahraich/Tourist-Attraction/nct-10596038,,,,,,,,bahraich,,tourist attraction nct 10596038,1
3804,bagdogra airport siliguri,201000,14,1829.0,$0.24,2,35,https://www.justdial.com/Siliguri/Bagdogra-Airport-Rajajhar/9999PX353-X353-141104124006-A9X1_BZDET,,,,,,,,bagdogra airport siliguri,,rajajhar 9999px353 x353 141104124006 a9x1 bzdet,1
3805,burdwan bardhaman,201000,28,462.0,$0.17,1,34,https://www.justdial.com/Bardhaman/Burdwan-Municipality-Near-Spandan-Complex-Khosbagan/9999PX342-X342-101120081650-A9A2_BZDET/moreinfo,,,,,,,,burdwan bardhaman,,municipality spandan complex khosbagan 9999px342 x342 101120081650 a9a2 bzdet moreinfo,1
3806,bookstore close to me,201000,5,61104.0,$0.03,4,36,https://www.justdial.com/Solapur/Book-Shops/nct-10052997,,,,,,,,,,solapur book shops nct 10052997,1
3807,boat headphones,201000,13,3015.0,$0.03,95,76,https://www.justdial.com/india/boat-headphones-bluetooth-wireless,,,India,,,,,boat headphones,,bluetooth wireless,1
3808,candolim beach in north goa,201000,17,1507.0,$0.15,6,20,https://www.justdial.com/Goa/Candolim-Beach-Near-Dona-Florina-Escrivao-Vaddo-Candolim/0832PX832-X832-141225152210-N8M9_BZDET,Candolim,Goa,India,West,Candolim,,,beach,,dona florina escrivao vaddo 0832px832 x832 141225152210 n8m9 bzdet,1
3809,candolim beach goa india,201000,20,1025.0,$0.17,7,25,https://www.justdial.com/Goa/Candolim-Beach-Near-Dona-Florina-Escrivao-Vaddo-Candolim/0832PX832-X832-141225152210-N8M9_BZDET,Candolim,Goa,India,West,Candolim,,,beach,,dona florina escrivao vaddo 0832px832 x832 141225152210 n8m9 bzdet,1
3810,wtp jaipur,201000,13,3015.0,$0,2,48,https://www.justdial.com/Jaipur/World-Trade-Park-Near-Gaurav-Tower-Malviya-Nagar/0141P141STD41289_BZDET,Jaipur,,,,Jaipur,,,,,world trade park gaurav tower malviya nagar 0141p141std41289 bzdet,1
3811,wtc jaipur,201000,13,2271.0,$0.03,1,20,https://www.justdial.com/Jaipur/World-Trade-Park-Near-Gaurav-Tower-Malviya-Nagar/0141P141STD41289_BZDET,Jaipur,,,,Jaipur,,,,,world trade park gaurav tower malviya nagar 0141p141std41289 bzdet,1
3812,yash,201000,40,422.0,$0,1,60,https://www.justdial.com/entertainment/artist/Yash/A238243,,,,,,,,yash,,entertainment artist a238243,1
3813,paytm support number,201000,4,13245.0,$0,1,36,https://www.justdial.com/Noida/Paytm-Customer-Care-Noida-Sector-98/011PXX11-XX11-190415110434-K1Y4_BZDET,Noida,,,,Noida,,,paytm,,customer care sector 98 011pxx11 xx11 190415110434 k1y4 bzdet,1
3814,raigarh in chhattisgarh,165000,13,3959.0,$0.23,1,46,https://www.justdial.com/Raigarh-Chhattisgarh/Tourist-Attraction/nct-10596038,,Chhattisgarh,India,Central,,,,raigarh,,tourist attraction nct 10596038,1
3815,pubs close to me,201000,5,61104.0,$0.09,11,38,https://www.justdial.com/nearme/Pubs/nct-10394142,,,,,,,,pubs,,nearme nct 10394142,1
3816,prem nagar movie,201000,37,422.0,$0,4,44,https://www.justdial.com/streaming/watch-movies-online/Prem-Nagar/1534042953699,,,,,,,,prem nagar,,streaming watch movies online 1534042953699,1
3817,ramamurthy nagar,201000,27,482.0,$0.14,9,50,https://www.justdial.com/Bangalore/Police-Station-Ramamurthy-Nagar-Near-Rto-Office-Ramamurthy-Nagar/080P300621_BZDET,Bengaluru,,,,Bengaluru,,,ramamurthy nagar,,bangalore police station rto office ramamurthy nagar 080p300621 bzdet,1
3818,ram temple ayodhya,201000,31,422.0,$0.42,6,44,https://www.justdial.com/Ayodhya/Shri-Ram-Janmbhoomi-Teerth-Kshetra-Sai-Nagar/9999P5278-5278-220322004503-G7U7_BZDET,,,,,,,,ram ayodhya,,shri janmbhoomi teerth kshetra sai nagar 9999p5278 5278 220322004503 g7u7 bzdet,1
3819,railway tickets online,201000,32,422.0,$0.04,49,64,https://www.justdial.com/Chennai/Online-Websites-For-Railway-Ticketing/nct-11111484,Chennai,,,,Chennai,,,railway online,,websites ticketing nct 11111484,1
3820,roorkee iit,201000,17,1185.0,$0.46,1,36,https://www.justdial.com/Roorkee/IIT-Roorkee-Roorkee-Cantt/9999P1332-1332-110117143936-R6S4_BZDET,,,,,,,,roorkee iit,,roorkee roorkee cantt 9999p1332 1332 110117143936 r6s4 bzdet,1
3821,robo shankar,201000,20,1125.0,$0,1,47,https://www.justdial.com/Sivaganga/Robo-Shankar-Tirupattur/9999P4575-4575-140630134615-P5W5_BZDET,,,,,,,,robo shankar,,sivaganga tirupattur 9999p4575 4575 140630134615 p5w5 bzdet,1
3822,shivaji park dadar mumbai,165000,4,32562.0,$0.18,4,21,https://www.justdial.com/Mumbai/Shivaji-Park-Near-Kohinoor-Square-Opposite-Mayors-Bungalow-Dadar-West/022PXX22-XX22-141212145503-C6A7_BZDET,Mumbai,,,,Mumbai,,,shivaji park dadar,,kohinoor square opposite mayors bungalow 022pxx22 xx22 141212145503 c6a7 bzdet,1
3823,sangam vihar delhi,201000,37,422.0,$0.29,9,45,https://www.justdial.com/Delhi/Tourist-Attraction-in-Sangam-Vihar/nct-10596038,Delhi,Delhi,India,North,Delhi,,,sangam vihar,,tourist attraction nct 10596038,1
3824,samsung's ultra,201000,25,864.0,$0.01,99,77,https://www.justdial.com/shop-online/SAMSUNG-Galaxy-Ultra/jdm-1197336-ent-6-25239688,,,,,,,,samsung ultra,,shop online galaxy jdm 1197336 ent 25239688,1
3825,cleaner for clothes near me,201000,5,61104.0,$0.28,30,24,https://www.justdial.com/Anantapur/Dry-Cleaners/nct-10173701,,,,,,,,,,anantapur dry cleaners nct 10173701,1
3826,chittorgarh fort rajasthan india,201000,40,422.0,$0.03,4,30,https://www.justdial.com/Chittorgarh/Chittorgarh-Fort-Meera-Nagar/9999P1472-1472-220614012914-N2U3_BZDET,,,,,,,,chittorgarh fort,,chittorgarh meera nagar 9999p1472 1472 220614012914 n2u3 bzdet,1
3827,credit card helpline number hdfc bank,201000,6,6793.0,$0.28,1,36,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,,,,,,,,credit card number hdfc,,guides cards customer care,1
3828,credit card customer care number hdfc,201000,6,6793.0,$0,1,27,https://www.justdial.com/guides/cards/hdfc-credit-card-customer-care-number?wkwebview=1,,,,,,,,credit card customer care number hdfc,,guides cards,1
3829,cough syrup,201000,27,442.0,$0.12,1,32,https://www.justdial.com/india/Cough-Expectorant-Syrup,,,India,,,,,cough syrup,,expectorant,1
3830,computer notebook dell,246000,11,3959.0,$0.14,96,46,https://www.justdial.com/india/Dell-Laptop-Computer,,,India,,,,,computer dell,,laptop,1
3831,dera bassi mohali,201000,54,422.0,$0.15,5,19,https://www.justdial.com/Chandigarh/Punjab-Fashion-Derabassi/0172PX172-X172-240126125740-P3G5_BZDET,Chandigarh,Chandigarh,India,North,Chandigarh,,,,,punjab fashion derabassi 0172px172 x172 240126125740 p3g5 bzdet,1
3832,e stamping,246000,17,1125.0,$0.15,1,47,https://www.justdial.com/Hyderabad/E-Stamping-Services/nct-11138614,Hyderabad,,,,Hyderabad,,,stamping,,services nct 11138614,1
3833,farrukhabad,165000,21,1025.0,$0,1,60,https://www.justdial.com/Farrukhabad/Tourist-Attraction/nct-10596038,,,,,,,,farrukhabad,,tourist attraction nct 10596038,1
3834,eicher motors ltd share price,246000,74,422.0,$0,1,33,https://www.justdial.com/verticals/stocks/price-quote/eicher-motors-ltd/eichermot-ns,,,,,,,,eicher motors ltd price,,verticals stocks quote eichermot ns,1
3835,tirupati station,201000,13,2271.0,$0,2,48,https://www.justdial.com/Tirupati/Tirupathi-Railway-Station-Tata-Nagar/9999PX877-X877-121010103825-P7D3_BZDET,Tirupati,,,,Tirupati,,,station,,tirupathi railway tata nagar 9999px877 x877 121010103825 p7d3 bzdet,1
3836,vijay sales near me,135000,8,13245.0,$0.07,15,39,https://www.justdial.com/Mumbai/Vijay-Sales/nct-11983550,Mumbai,,,,Mumbai,,,vijay sales,,nct 11983550,1
3837,vellore hospital cmc,246000,14,3959.0,$0.63,1,42,https://www.justdial.com/Vellore/Christian-Medical-Hospital-Opposite-State-Bank-Of-India-Cmc/9999PMULCHNSTD1500006_BZDET,,,India,,,,,vellore hospital cmc,,christian medical opposite state bank 9999pmulchnstd1500006 bzdet,1
3838,vadodara jn railway station,201000,7,6793.0,$0.09,4,18,https://www.justdial.com/Vadodara/Railway-Station-Maharaja-Sayajirao-University-Sayaji-Ganj/0265PX265-X265-180208204819-M8Z6_BZDET,Vadodara,,,,Vadodara,,,railway station,,maharaja sayajirao university sayaji ganj 0265px265 x265 180208204819 m8z6 bzdet,1
3839,movie ace,246000,32,422.0,$0,1,28,https://www.justdial.com/streaming/watch-movies-online/Ace/1748068158251,,,,,,,,ace,,streaming watch movies online 1748068158251,1
3840,nagpur jn,201000,28,422.0,$0.07,3,19,https://www.justdial.com/Nagpur/Nagpur-Junction-Railway-Station-Near-Ajni-Civil-Lines/0712P712STD2000644_BZDET,Nagpur,,,,Nagpur,,,,,junction railway station ajni civil lines 0712p712std2000644 bzdet,1
3841,oneplus service center near me,201000,8,13245.0,$0.27,2,35,https://www.justdial.com/Ghaziabad/Oneplus-Exclusive-Service-Center/nct-16139167,Ghaziabad,,,,Ghaziabad,,,oneplus service center,,exclusive nct 16139167,1
3842,oneplus service center,201000,8,9426.0,$0.26,3,43,https://www.justdial.com/Hyderabad/Oneplus-Service-Center-City-Center-Mall-Next-To-Mcdonalds-Banjara-Hills/040PXX40-XX40-161203145543-S1B7_BZDET,Hyderabad,,,,Hyderabad,,,oneplus service center,,city center mall next to mcdonalds banjara hills 040pxx40 xx40 161203145543 s1b7 bzdet,1
3843,one plus service center near me,201000,8,9426.0,$0.23,1,35,https://www.justdial.com/Sagar/One-Plus-Service-Center-Sagar-Near-Teen-Batti-Teen-Baatii/9999P7582-7582-140123171129-Z9P9_BZDET,,,,,,,,one plus service center,,sagar sagar teen batti teen baatii 9999p7582 7582 140123171129 z9p9 bzdet,1
3844,nilambur malappuram,201000,17,1829.0,$0.16,1,25,https://www.justdial.com/Malappuram/Tourist-Attraction-in-Nilambur-Malappuram/nct-10596038,,,,,,,,nilambur malappuram,,tourist attraction malappuram nct 10596038,1
3845,nhai,201000,21,864.0,$0,1,60,https://www.justdial.com/Delhi/National-Highways-Authority-Of-India-Head-Office-Near-Dwarka-Sector-10-Metro-Station-Dwarka-Sector-10/011P341973_BZDET,Delhi,Delhi,India,North,Delhi,Dwarka,,,,national highways authority head office sector 10 metro station sector 10 011p341973 bzdet,1
3846,paschim vihar,201000,32,422.0,$0.18,9,22,https://www.justdial.com/Delhi/Paschim-Vihar-East-Paschim-Vihar/011PXX11-XX11-250320200914-P7F2_BZDET,Delhi,Delhi,India,North,Delhi,,,paschim vihar,,paschim vihar 011pxx11 xx11 250320200914 p7f2 bzdet,1
3847,pk in mumbai,201000,1,61104.0,$0,1,24,https://www.justdial.com/Mumbai/P-K-International-Warden-Road/022P100576_BZDET,Mumbai,,,,Mumbai,,,,,international warden road 022p100576 bzdet,1
3848,paytm help center number,201000,6,6793.0,$0,1,28,https://www.justdial.com/Noida/Paytm-Customer-Care-Noida-Sector-98/011PXX11-XX11-190415110434-K1Y4_BZDET,Noida,,,,Noida,,,paytm,,customer care sector 98 011pxx11 xx11 190415110434 k1y4 bzdet,1
3849,price of uco bank share,201000,75,422.0,$0,1,37,https://www.justdial.com/verticals/stocks/price-quote/uco-bank/ucobank-ns,,,,,,,,price uco bank,,verticals stocks quote ucobank ns,1
3850,ropar punjab india,201000,38,422.0,$0.17,1,29,https://www.justdial.com/Ropar/Tourist-Attraction/nct-10596038,,,,,,,,ropar,,tourist attraction nct 10596038,1
3851,regina cassandra actress,201000,44,422.0,$0,1,39,https://www.justdial.com/entertainment/artist/Regina-Cassandra/A584155,,,,,,,,regina cassandra,,entertainment artist a584155,1
3852,rukh khan,301000,42,422.0,$0.11,1,74,https://www.justdial.com/entertainment/artist/Shah-Rukh-Khan/A441754,,,,,,,,rukh khan,,entertainment artist shah a441754,1
3853,rr nagar bangalore,246000,21,864.0,$0.10,5,26,https://www.justdial.com/Bangalore/Tourist-Attraction-in-Rajarajeshwari-Nagar/nct-10596038,Bengaluru,,,,Bengaluru,,,nagar bangalore,,tourist attraction rajarajeshwari nct 10596038,1
3854,sector 22 chandigarh,201000,6,19557.0,$0.16,4,28,https://www.justdial.com/Chandigarh/Post-Office-Chandigarh-Sector-22/0172PX172-X172-140111185941-A6V1_BZDET,Chandigarh,Chandigarh,India,North,Chandigarh,,,sector 22,,post office 0172px172 x172 140111185941 a6v1 bzdet,1
