No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
6213,apache 4v,12100,23,59,$0.02,43,34,https://www.olx.in/motorcycles_c81/q-apache-rtr-160-4v
6214,5g phone under 8000,18100,9,848,$0.03,17,23,https://www.olx.in/en-in/mobile-phones_c1453/q-8000-phone
6215,27 inch monitor,14800,18,92,$0.07,100,48,https://www.olx.in/en-in/computers-laptops_c1505/q-27-inch-monitor
6216,cheap iphone,14800,10,356,$0.15,89,49,https://www.olx.in/en-in/iphone-mobile-phones_c1453/q-cheap?filter=make_eq_iphone
6217,chair for newborn,18100,94,38,$0.05,100,27,https://www.olx.in/pattandur-agrahara_g5457461/kids-furniture_c231?page=4
6218,cd 100,18100,1,5502,$0,1,36,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_hero-honda-cd-100
6219,casio edifice watch,14800,28,43,$0.02,99,47,https://www.olx.in/fashion_c87/q-casio-edifice-watches
6220,electric auto,18100,18,106,$0.16,5,41,https://www.olx.in/en-in/andhra-pradesh_g2001145/q-electric-rickshaw
6221,ducati price in india,3600,19,77,$0.01,2,7,https://www.olx.in/motorcycles_c81?filter=make_eq_motorcycles-ducati
6222,dot matrix printer,18100,48,38,$0.02,20,25,https://www.olx.in/en-in/hard-disk-printers-monitors_c1509/q-dot-matrix-printer
6223,dji drone india price,18100,27,38,$0.01,96,45,https://www.olx.in/en-in/cameras-lenses_c1517/q-dji-drone
6224,diesel watches for men,18100,33,38,$0.03,98,40,https://www.olx.in/men_c1793/q-diesel-watches
6225,dharam colony gurgaon,18100,10,463,$0.33,5,19,https://www.olx.in/dharam-colony_g5460812/for-sale-houses-apartments_c1725
6226,dell inspiron,22200,31,38,$0.20,93,52,https://www.olx.in/computers-laptops_c1505/q-dell-inspiron
6227,dehradun nehru colony,18100,19,92,$0.09,5,19,https://www.olx.in/nehru-colony_g5343903/for-sale-houses-apartments_c1725
6228,csd car rates,18100,19,77,$0.47,2,20,https://www.olx.in/blog/cars/latest-csd-car-prices-india/
6229,cruiser bikes in india,18100,38,38,$0.01,5,12,https://www.olx.in/blog/bikes/best-cruiser-bikes-in-india/
6230,computer gaming cpu,14800,22,59,$0.01,89,45,https://www.olx.in/item/games-entertainment-c93-gaming-cpu-computer-in-vatva-ropda-road-ahmedabad-iid-1840325230
6231,vacancy in nagpur,18100,14,164,$0.06,24,23,https://www.olx.in/en-in/nagpur_g4058998/jobs_c4
6232,used fortuner,18100,3,1761,$0.03,6,25,https://www.olx.in/en-in/kochi_g4058873/cars_c84/q-fortuner
6233,trivandrum olx,18100,1,5502,$0.80,1,19,https://www.olx.in/thiruvananthapuram_g4058889
6234,ertiga cng,18100,18,106,$0.06,18,29,https://www.olx.in/cars_c84/q-ertiga-cng
6235,electric scooter near me,12100,30,38,$0.15,16,65,https://www.olx.in/en-in/scooters_c1413/q-electric
6236,ducati bike cost,18100,33,38,$0.02,4,46,https://www.olx.in/motorcycles_c81?filter=make_eq_motorcycles-ducati
6237,ddr 4 ram,14800,15,135,$0.01,78,33,https://www.olx.in/computer-accessories_c1515/q-ddr4-ram
6238,cheapest iphone,14800,32,38,$0.15,89,49,https://www.olx.in/en-in/iphone-mobile-phones_c1453/q-cheap?filter=make_eq_iphone
6239,car mercedes gle,18100,20,101,$0.64,6,30,https://www.olx.in/en-in/cars_c84/q-mercedes-gle
6240,canon r50,18100,29,38,$0.12,95,52,https://www.olx.in/en-in/items/q-canon-r50-mirrorless-camera
6241,pudupet bike bazar,14800,4,1761,$0.17,8,19,https://www.olx.in/pudupet-pudupet_g5380639/spare-parts_c1587
6242,price ps4 in india,14800,11,356,$0.01,56,35,https://www.olx.in/en-in/games-entertainment_c93/q-ps4
6243,price of r1 yamaha in india,18100,12,204,$0.01,1,18,https://www.olx.in/en-in/bikes_c2198/q-r1-yamaha
6244,price of celerio car,18100,41,38,$0.08,20,36,https://www.olx.in/eluru_g4058517/cars_c84?filter=model_eq_maruti-suzuki-celerio
6245,pg and hostels,18100,6,2932,$0.08,2,24,https://www.olx.in/en-in/visakhapatnam_g4058593/pg-guest-houses_c1449
6246,part time job home online,18100,13,204,$0,1,32,https://www.olx.in/chennai_g4059162/jobs_c4?filter=work_mode_eq_work_from_home
6247,pallet wood bed,18100,7,1761,$0.04,95,25,https://www.olx.in/en-in/furniture_c628/q-pallet
6248,oppo f9,18100,21,77,$0.12,20,30,https://www.olx.in/en-in/mobiles_c1411/q-oppo-f9
6249,oppo a31 price,18100,16,135,$0.05,64,38,https://www.olx.in/en-in/mobile-phones_c1453/q-a31?filter=make_eq_oppo-phone
6250,online job part time at home,18100,24,43,$0,1,39,https://www.olx.in/en-in/tamil-nadu_g2001173/jobs_c4?filter=work_mode_eq_work_from_home
6251,olx kochi,18100,1,5502,$1.04,1,23,https://www.olx.in/kochi_g4058873
6252,olx ernakulam,18100,1,5502,$1.04,1,23,https://www.olx.in/ernakulam_g5439833
6253,office chair under 2000,18100,8,611,$0.02,25,18,https://www.olx.in/sofa-dining_c1593/q-office-chair
6254,nokia lumia,18100,5,1761,$0.02,1,24,https://www.olx.in/en-in/mobiles_c1411/q-lumia
6255,nissan sunny car,18100,17,135,$0.13,1,34,https://www.olx.in/cars_c84/q-nissan-sunny
6256,new posts,18100,104,38,$0.90,1,25,https://www.olx.in/jobs_c4
6257,mobile sell online,18100,17,92,$0.09,44,32,https://www.olx.in/blog/expert-advice/how-to-sell-your-mobile-online/
6258,mi a2,22200,30,38,$0.08,62,43,https://www.olx.in/en-in/mobile-phones_c1453/q-mi-a2
6259,mercedes v class,12100,21,92,$0.28,5,40,https://www.olx.in/en-in/cars_c84?filter=model_eq_mercedes-benz-v-class
6260,swift zdi on road price in bangalore,18100,7,848,$0.12,27,18,https://www.olx.in/en-in/bengaluru_g4058803/q-swift-zdi
6261,swift vdi on road price jaipur,18100,32,38,$0.06,25,18,https://www.olx.in/jaipur_g4059123/q-swift
6262,store to rent near me,18100,5,2932,$0.09,24,21,https://www.olx.in/en-in/for-rent-shops-offices_c1731
6263,sohaib khan,18100,52,38,$0,1,27,https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1000-sq-ft-in-kursi-road-lucknow-iid-1840291362
6264,sivananda colony,18100,53,38,$0.25,7,19,https://www.olx.in/dr-sivanandha-colony_g5335065/for-sale-houses-apartments_c1725
6265,single door refrigerator samsung,18100,29,38,$0.03,100,34,https://www.olx.in/fridges_c1617/q-samsung-single-door
6266,sell your phone online,18100,20,48,$0.16,43,33,https://www.olx.in/sell/mobile-phones_c1453
6267,sell mobile online,18100,17,77,$0.09,44,32,https://www.olx.in/sell/mobile-phones_c1453
6268,second hand cars scorpio,18100,1,5502,$0.08,12,19,https://www.olx.in/en-in/tamil-nadu_g2001173/cars_c84/q-scorpio
6269,samsung a70,14800,22,77,$0.01,79,46,https://www.olx.in/en-in/mobiles_c1411/q-samsung-a70
6270,salesman job,9900,6,1761,$0.18,1,25,https://www.olx.in/en-in/rampur_g4059332/sales-marketing_c62
6271,road bikes,12100,36,38,$0.12,88,48,https://www.olx.in/en-in/bicycles_c1415/q-road-bikes
6272,ro purifier price,14800,30,38,$0.21,99,47,https://www.olx.in/kitchen-other-appliances_c1417/q-water-purifier
6273,random access memory computer,8100,43,38,$0.02,36,51,https://www.olx.in/blog/electronics-appliances/what-is-ram-and-why-does-random-access-memory-matter/
6274,pune f c road,18100,70,38,$0.07,1,21,https://www.olx.in/pune_g4059014
6275,trimurti nagar,14800,49,38,$0.13,4,19,https://www.olx.in/trimurti-nagar_g5323661/for-sale-houses-apartments_c1725
6276,thar price in kerala,18100,7,848,$0.15,4,12,https://www.olx.in/en-in/kerala_g2001160/cars_c84/q-thar
6277,instrument bass guitar,18100,39,38,$0.03,90,46,https://www.olx.in/musical-instruments_c714/q-bass-guitar
6278,hunter 350 price in india,18100,26,59,$0.05,4,12,https://www.olx.in/motorcycles_c81?filter=model_eq_motorcycles-royal-enfield-hunter-350
6279,hp zbook,18100,19,92,$0.05,89,50,https://www.olx.in/en-in/computers-laptops_c1505/q-hp-zbook
6280,how to sell the house,18100,4,2932,$1.18,45,57,https://www.olx.in/blog/properties/how-to-sell-property-in-india/
6281,honda grazia,18100,9,848,$0.01,1,24,https://www.olx.in/en-in/scooters_c1413/q-honda-grazia
6282,honda car wr v,18100,22,77,$0.19,1,39,https://www.olx.in/cars_c84/q-honda-wrv
6283,gurgaon job vacancy,22200,9,463,$0.06,28,28,https://www.olx.in/en-in/gurgaon_g4058748/jobs_c4
6284,govt laptop hp,18100,32,38,$0.01,3,23,https://www.olx.in/en-in/tamil-nadu_g2001173/computers-laptops_c1505/q-hp-laptop
6285,garage yard sales,18100,59,38,$0,1,31,https://www.olx.in/en-in/kolkata_g4157275/q-garage-sale
6286,flats in mathura vrindavan,14800,3,1761,$0.24,5,19,https://www.olx.in/vrindavan_g4059352/for-sale-houses-apartments_c1725
6287,job openings in gurgaon,18100,10,271,$0.14,30,34,https://www.olx.in/gurgaon_g4058748/jobs_c4
6288,job in vns,18100,5,1192,$0.06,19,24,https://www.olx.in/varanasi_g4059351/jobs_c4
6289,job in jharkhand ranchi,18100,7,848,$0.07,14,25,https://www.olx.in/en-in/ranchi_g4058797/jobs_c4
6290,jagannath temple near me,18100,44,38,$0,2,11,https://www.olx.in/en-in/puri_g4059059/for-rent-houses-apartments_c1723
6291,mixer grinder bosch,18100,60,38,$0.04,100,22,https://www.olx.in/vijayawada_g4058591/_c1417?page=7
6292,lake view apartments,18100,20,77,$0.41,3,32,https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-1500-sq-ft-in-aditya-nagar-hyderabad-iid-1840304946
6293,kawasaki bike and price,18100,29,38,$0.01,3,37,https://www.olx.in/en-in/motorcycles_c81/q-kawasaki
6294,jobs in indore madhya pradesh,18100,10,463,$0.07,28,22,https://www.olx.in/indore_g4058916/jobs_c4
6295,jobs at nagpur,18100,9,356,$0.06,21,24,https://www.olx.in/nagpur_g4058998/jobs_c4
6296,bharat city bharat city ghaziabad,18100,25,43,$0.07,4,18,https://www.olx.in/en-in/bhopura_g5340600/properties_c3/q-bharat-city
6297,ats green paradiso greater noida,22200,61,38,$0.12,3,19,https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-flats-apartments-1750-sq-ft-in-pari-chowk-greater-noida-iid-1752452859
6298,adoni place,14800,27,48,$0,1,19,https://www.olx.in/adoni_g4058501/properties_c3
6299,ac at low price,18100,12,204,$0.04,99,53,https://www.olx.in/en-in/acs_c1619
6300,2bhk,14800,13,611,$0.76,14,40,https://www.olx.in/en-in/hyderabad_g4058526/q-2bhk-flat-sale
6301,cars bazar,18100,13,271,$0.11,31,49,https://www.olx.in/cars_c84
6302,car rentals ernakulam,880,16,135,$0.21,73,13,https://www.olx.in/en-in/ernakulam_g5439833/q-car-rentals
6303,car for rent in ernakulam,18100,15,204,$0.29,65,19,https://www.olx.in/en-in/ernakulam_g5439833/q-rent-car
6304,bmw i8 car price in india,18100,33,38,$17.94,1,11,https://www.olx.in/cars_c84/q-bmw-i8?filter=make_eq_bmw
6305,bmw gs 450,12100,15,204,$0.05,1,21,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_motorcycles-bmw-f-450-gs
6306,hunter 350 on road price bangalore,18100,26,43,$0.03,4,18,https://www.olx.in/en-in/bengaluru_g4058803/bikes_c2198/q-hunter
6307,how to create a pc,18100,63,38,$0.04,1,41,https://www.olx.in/blog/electronics-appliances/easy-guide-to-build-custom-pc/
6308,honda navi,18100,10,356,$0.08,1,23,https://www.olx.in/en-in/scooters_c1413/q-honda-navi
6309,honda civic price,18100,16,135,$0.09,1,19,https://www.olx.in/cars_c84/q-honda-civic
6310,garage sales,12100,17,101,$0.56,1,47,https://www.olx.in/en-in/kolkata_g4157275/q-garage-sale
6311,four g mobile,18100,20,59,$0.01,97,35,https://www.olx.in/en-in/mobiles_c1411/q-4g-mobiles-price
6312,fold mobiles,22200,21,77,$0.01,98,51,https://www.olx.in/en-in/mobile-phones_c1453/q-folding-mobile
6313,indica,22200,47,38,$0,1,37,https://www.olx.in/tamil-nadu_g2001173/q-indica
6314,tata bike 125 cc,18100,4,2932,$0.02,1,31,https://www.olx.in/blog/bikes/tata-classic-125-bike-rumors-reality/
6315,swift black colour price,12100,14,204,$0.12,5,30,https://www.olx.in/en-in/cars_c84/q-swift-black
6316,sony ericsson mobile,18100,8,848,$0.01,21,25,https://www.olx.in/en-in/mobile-phones_c1453/q-mobil-sony-ericsson?filter=make_eq_sony
6317,smartphone for gamer,18100,49,38,$0.02,16,66,https://www.olx.in/blog/mobiles/best-gaming-phones/
6318,second hand scorpio,18100,2,2932,$0.07,11,22,https://www.olx.in/uttar-pradesh_g2001176/cars_c84/q-scorpio
6319,samsung refrigerator single door,18100,22,77,$0.53,100,41,https://www.olx.in/en-in/fridges_c1617/q-samsung-single-door
6320,vivo y95,18100,15,135,$0.01,48,38,https://www.olx.in/en-in/mobiles_c1411/q-vivo-y95
6321,vivo phone under 10000,14800,18,106,$0.01,79,33,https://www.olx.in/en-in/vivo-mobile-phones_c1453/q-10000-10000?filter=make_eq_vivo-phone
6322,vivo 1907,22200,21,77,$0.07,17,30,https://www.olx.in/en-in/mobile-phones_c1453/q-vivo-s1
6323,varanasi recruitment,18100,16,101,$0.06,19,32,https://www.olx.in/varanasi_g4059351/jobs_c4
6324,vacancy varanasi,18100,5,1192,$0.04,20,21,https://www.olx.in/varanasi_g4059351/jobs_c4
6325,trichy job,22200,5,1192,$0.02,8,27,https://www.olx.in/en-in/tiruchirappalli_g4059220/jobs_c4
6326,kular,14800,6,1192,$0.01,99,23,https://www.olx.in/punjab_g2001170/q-kular
6327,know vodafone balance,18100,10,463,$0,1,31,https://www.olx.in/blog/expert-advice/vodafone-idea-insights/
6328,job of sales,6600,21,77,$0.21,6,58,https://www.olx.in/badli_g4394351/sales-marketing_c62?page=1
6329,job in varanasi uttar pradesh,18100,7,611,$0.05,22,21,https://www.olx.in/en-in/varanasi_g4059351/jobs_c4
6330,job in bhopal mp,18100,6,848,$0.06,21,22,https://www.olx.in/bhopal_g4058901/jobs_c4
6331,jaipur janta colony,18100,12,356,$0.12,3,19,https://www.olx.in/janta-colony_g5333237/for-rent-houses-apartments_c1723
6332,infinix laptop,22200,18,77,$0.13,90,52,https://www.olx.in/electronics-appliances_c99/q-infinix
6333,indian car with best mileage,18100,33,38,$0.02,4,20,https://www.olx.in/blog/cars/best-mileage-car-in-india/
6334,how to english learning,18100,95,38,$0.34,37,42,https://www.olx.in/item/books-c453-english-learning-book-malayalam-talky-english-master-in-parambil-bazaar-kozhikode-iid-1840355253
6335,pc desktop price,18100,18,101,$0.09,99,34,https://www.olx.in/en-in/computers-laptops_c1505/q-desktop-computer-price
6336,part time jobs online from home,18100,13,204,$0,1,41,https://www.olx.in/en-in/tamil-nadu_g2001173/q-online-jobs-part-time
6337,packers movers in noida,18100,106,38,$1.56,37,22,https://www.olx.in/greater-noida-west_g5459088/properties_c3?page=4
6338,p g hostel,18100,6,5502,$0.07,3,20,https://www.olx.in/bhubaneshwar_g4059049/pg-guest-houses_c1449
6339,online sell phone,18100,14,106,$0.16,39,56,https://www.olx.in/en-in/mobile-phones_c1453
6340,nike shoes original,22200,27,41,$0.02,98,49,https://www.olx.in/men_c1793/q-nike-shoes
6341,motocross bikes price in india,18100,20,101,$0.01,3,23,https://www.olx.in/en-in/motorcycles_c81/q-dirt-bike
6342,men vintage watch,320,21,77,$0.03,98,37,https://www.olx.in/men_c1793/q-vintage-watches
6343,light for studio,14800,27,39,$0.02,85,40,https://www.olx.in/cameras-lenses_c1517/q-studio-lights
6344,laptops on jiji,18100,10,463,$0,1,28,https://www.olx.in/computers-laptops_c1505
6345,laptop with core i7,18100,28,41,$0.08,100,25,https://www.olx.in/computers-laptops_c1505/q-i7-laptop
6346,samsung fridge single door,18100,30,39,$0.37,100,41,https://www.olx.in/fridges_c1617/q-samsung-freeze?filter=type_eq_single-door-fridge
6347,samsung a 70,18100,38,38,$0.01,64,37,https://www.olx.in/en-in/mobiles_c1411/q-samsung-a70
6348,rental bikes chennai,18100,25,48,$0.04,37,14,https://www.olx.in/en-in/chennai_g4059162/q-bike-rent
6349,rado watches cost in india,18100,30,38,$0.12,62,36,https://www.olx.in/men_c1793/q-rado-watches
6350,printer cost hp,18100,27,41,$0.05,97,46,https://www.olx.in/hard-disks-printers-monitors_c1509/q-hp-printer
6351,price printing machine,14800,41,38,$0.16,96,46,https://www.olx.in/item/other-services-c625-round-container-printing-machine-single-color-printer-in-sehtapur-faridabad-iid-1840305564
6352,price of rado wrist watch in india,18100,47,38,$0.12,62,41,https://www.olx.in/men_c1793/q-rado-watches
6353,porsche cayenne suv price india,18100,32,38,$0.62,2,38,https://www.olx.in/en-in/cars_c84/q-porsche-cayenne
6354,fans for kitchen,18100,39,38,$0.03,97,34,https://www.olx.in/en-in/kitchen-other-appliances_c1417/q-fan
6355,driver for canon 2900b,18100,65,38,$0.17,1,27,https://www.olx.in/loni_g4059305/hard-disks-printers-monitors_c1509?page=6
6356,dirt bikes cost in india,18100,21,77,$0.01,1,35,https://www.olx.in/en-in/motorcycles_c81/q-dirt-bike
6357,dirt bike cost in india,18100,18,101,$0.01,1,30,https://www.olx.in/en-in/motorcycles_c81/q-dirt-bike
6358,dell computers screen,18100,24,59,$0.24,100,31,https://www.olx.in/en-in/computers-laptops_c1505/q-dell-monitor
6359,check balance in vodafone,22200,11,356,$0,1,33,https://www.olx.in/blog/expert-advice/vodafone-idea-insights/
6360,car k 10,18100,44,38,$0.20,15,47,https://www.olx.in/cars_c84/q-alto-k10
6361,car for sale,18100,2,2932,$0.72,19,24,https://www.olx.in/cars_c84
6362,chair and sofa,18100,69,38,$0.04,100,35,https://www.olx.in/furniture_c628/q-sofa-and-sofa-chair
6363,buy used cars automatic,18100,6,611,$0.15,55,43,https://www.olx.in/cars_c84/q-automatic
6364,bicycle battery price,18100,25,48,$0.01,80,21,https://www.olx.in/spare-parts_c1587/q-bike-battery
6365,best phones under 12000,18100,21,92,$0.06,95,39,https://www.olx.in/blog/mobiles/best-phones-under-%E2%82%B912000-in-india/
6366,autoparts,27100,72,38,$1.81,4,41,https://www.olx.in/rajasthan_g2001171/spare-parts_c1585/q-auto-parts
6367,auto parts near me,14800,22,77,$0.20,6,11,https://www.olx.in/spare-parts_c1585
6368,auto parts,27100,22,77,$0.19,4,28,https://www.olx.in/spare-parts_c1585
6369,asus computer laptop price,18100,30,38,$0.04,98,47,https://www.olx.in/computers-laptops_c1505/q-asus-laptop
6370,aprilia rs 457 price in india,18100,10,356,$0.01,2,11,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_aprilia-rs-457
6371,2nd hand mobile,18100,2,5502,$0.02,96,20,https://www.olx.in/mobiles_c1411
6372,xylo,22200,22,77,$0,1,37,https://www.olx.in/en-in/tamil-nadu_g2001173/cars_c84/q-xylo
6373,speed t4,18100,21,77,$0.04,6,29,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_triumph-speed-t4
6374,sneakers yeezy,18100,27,41,$0.07,93,24,https://www.olx.in/men_c1793/q-adidas-yeezy
6375,single door fridge price,14800,41,38,$0.13,100,40,https://www.olx.in/jainal-pally_g5346117/fridges_c1617?filter=type_eq_single-door-fridge
6376,sell mobile phone online,18100,13,164,$0.16,40,49,https://www.olx.in/blog/expert-advice/how-to-sell-your-mobile-online/
6377,sell a mobile online,18100,9,271,$0.18,40,61,https://www.olx.in/sell/mobile-phones_c1453
6378,samsung z flip 4,22200,29,38,$0.01,97,41,https://www.olx.in/en-in/mobiles_c1411/q-flip-4
6379,samsung top load washer,18100,48,38,$0.12,100,41,https://www.olx.in/washing-machines_c1615/q-samsung-top-load
6380,samarth nagar aurangabad,18100,30,38,$0.11,3,19,https://www.olx.in/en-in/samarth-nagar_g5426473/for-rent-houses-apartments_c1723
6381,rx z yamaha,14800,3,2932,$0,1,26,https://www.olx.in/en-in/bikes_c2198/q-rxz
6382,rolex starting price india,18100,31,38,$0.48,12,26,https://www.olx.in/men_c1793/q-rolex-watch
6383,road bicycle,12100,37,38,$0.06,86,47,https://www.olx.in/en-in/bicycles_c1415/q-road-bikes
6384,refrigerator price single door,14800,39,38,$0.05,98,44,https://www.olx.in/jainal-pally_g5346117/fridges_c1617?filter=type_eq_single-door-fridge
6385,r15 cost in india,18100,31,38,$0.01,1,28,https://www.olx.in/motorcycles_c81/q-r15
6386,volkswagen jetta,18100,6,1192,$0.33,1,23,https://www.olx.in/en-in/cars_c84/q-volkswagen-jetta
6387,vodafone balance checking,18100,15,204,$0,1,33,https://www.olx.in/blog/expert-advice/vodafone-idea-insights/
6388,vacancy in ranchi,18100,8,463,$0.06,19,21,https://www.olx.in/en-in/ranchi_g4058797/jobs_c4
6389,tread tread,18100,62,38,$0.59,5,52,https://www.olx.in/item/sofa-dining-c1593-tread-sofa-for-sale-in-akkayyapalem-visakhapatnam-iid-1840254642
6390,toyota qualis car,18100,4,2932,$0,1,18,https://www.olx.in/en-in/cars_c84/q-toyota-qualis
6391,toyota land cruiser india price,18100,28,39,$0.20,1,31,https://www.olx.in/en-in/cars_c84/q-land-cruiser
6392,swift vdi,22200,3,2932,$0.08,10,28,https://www.olx.in/cars_c84/q-swift-vdi
6393,vw jetta,18100,11,356,$0.36,1,23,https://www.olx.in/en-in/cars_c84/q-volkswagen-jetta
6394,vw bangalore,1600,45,35,$1.85,43,21,https://www.olx.in/bengaluru_g4058803/cars_c84?filter=make_eq_volkswagen
6395,hm world city apartment,9900,58,38,$0.52,12,17,https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1500-sq-ft-in-jp-nagar-bengaluru-iid-1840311689
6396,hindi for class 10,14800,97,38,$0.02,1,51,https://www.olx.in/item/books-c453-class-10th-two-hindi-ncert-books-chitij-in-nawabganj-barabanki-iid-1840272449
6397,gearbox cycle price,18100,19,,$0.01,98,16,https://www.olx.in/en-in/bicycles_c1415/q-gear-cycle
6398,gear car,14800,43,38,$0.23,4,24,https://www.olx.in/en-in/cars_c84/q-car-gear
6399,garment stands,18100,46,38,$0.03,100,14,https://www.olx.in/en-in/furniture_c628/q-clothes-rack
6400,gaming smart phone,14800,51,38,$0.02,9,60,https://www.olx.in/blog/mobiles/best-gaming-phones/
6401,gaming cpu,18100,27,41,$0.02,88,50,https://www.olx.in/en-in/computers-laptops_c1505/q-gaming-cpu
6402,food truck,22200,10,848,$0.32,2,25,https://www.olx.in/en-in/commercial-other-vehicles_c85/q-food-truck
6403,ducati motorcycle price in india,18100,20,77,$0.02,6,46,https://www.olx.in/en-in/motorcycles_c81/q-ducati
6404,legender fortuner,18100,31,38,$0.06,1,24,https://www.olx.in/en-in/cars_c84?filter=model_eq_toyota-fortuner-legender
6405,lakshmi store,14800,67,38,$0.22,2,26,https://www.olx.in/item/for-sale-shops-offices-c1733-200-sq-ft-in-lakshmi-nagar-visakhapatnam-iid-1840292913
6406,jobs in ranchi jharkhand,18100,7,611,$0.06,19,25,https://www.olx.in/en-in/ranchi_g4058797/jobs_c4
6407,jobs at chennai,18100,7,611,$0.09,22,45,https://www.olx.in/chennai_g4059162/jobs_c4
6408,job vacancy varanasi,18100,6,848,$0.06,19,19,https://www.olx.in/varanasi_g4059351/jobs_c4
6409,job search ranchi,18100,6,848,$0.05,22,22,https://www.olx.in/en-in/ranchi_g4058797/jobs_c4
6410,job openings in nagpur,18100,12,204,$0.06,21,23,https://www.olx.in/nagpur_g4058998/jobs_c4
6411,job in varanasi up,18100,4,1761,$0.07,22,18,https://www.olx.in/varanasi_g4059351/jobs_c4
6412,job for 12th pass,27100,10,463,$0.10,51,29,https://www.olx.in/en-in/madhya-pradesh_g2001162/jobs_c4/q-12th-pass
6413,jio router,18100,20,92,$0.10,47,38,https://www.olx.in/en-in/computer-accessories_c1515/q-jio-router
6414,jio dongle,22200,16,204,$0.03,87,51,https://www.olx.in/computer-accessories_c1515/q-jio-dongle
6415,iphone 8 price,27100,5,1761,$0.02,13,25,https://www.olx.in/mobile-phones_c1453/q-iphone-8?filter=make_eq_iphone
6416,indore vacancy,18100,8,611,$0.07,27,23,https://www.olx.in/indore_g4058916/jobs_c4
6417,i7 windows laptops,18100,17,135,$0.08,100,25,https://www.olx.in/computers-laptops_c1505/q-i7-laptop
6418,i5 core laptop,18100,24,41,$0.05,100,41,https://www.olx.in/computers-laptops_c1505/q-i5-laptop
6419,i20 sportz car price,18100,31,38,$0.17,9,13,https://www.olx.in/cars_c84/q-i20-sportz
6420,hyundai sonata car,260,21,77,$0,1,45,https://www.olx.in/en-in/cars_c84/q-sonata
6421,how to rent an apartment,12100,2,5502,$0.17,1,63,https://www.olx.in/for-rent-houses-apartments_c1723
6422,bilaspur haryana,14800,12,356,$0,1,22,https://www.olx.in/yamunanagar_g4058767/q-bilaspur-haryana
6423,bike rental chennai,22200,29,38,$0.04,40,32,https://www.olx.in/chennai_g4059162/q-bike-rent
6424,bike hire chennai,18100,27,41,$0.04,37,14,https://www.olx.in/chennai_g4059162/q-bike-rent
6425,asus rog phone,18100,25,41,$0.07,72,40,https://www.olx.in/en-in/mobile-phones_c1453/q-asus-rog
6426,asus laptop notebook price,18100,52,38,$0.03,97,48,https://www.olx.in/computers-laptops_c1505/q-asus
6427,7610 nokia,18100,68,38,$0.01,4,27,https://www.olx.in/santacruz-east_g5322461/mobiles_c1411?page=7
6428,dc avanti price,22200,20,77,$0.20,1,19,https://www.olx.in/cars_c84/q-dc-avanti
6429,cost of desktop computer,14800,25,43,$0.07,99,31,https://www.olx.in/en-in/computers-laptops_c1505/q-desktop-computer
6430,careers in nagpur,18100,10,271,$0.08,17,33,https://www.olx.in/en-in/nagpur_g4058998/jobs_c4
6431,car in olx in delhi,18100,1,5502,$0.16,14,25,https://www.olx.in/delhi_g4058659/cars_c84
6432,car bazar,18100,17,204,$0.12,31,33,https://www.olx.in/cars_c84
6433,bugatti cars price in india,18100,26,38,$0.01,1,26,https://www.olx.in/blog/cars/top-bugatti-cars-india/
6434,bmw series 2 price in india,12100,22,59,$0.27,4,10,https://www.olx.in/cars_c84/q-bmw-2
6435,bmw m1 price in india,14800,12,271,$0.11,1,24,https://www.olx.in/bmw-cars_c84/q-1-series?filter=make_eq_bmw
6436,bmw car low price in india,18100,22,59,$0.38,2,54,https://www.olx.in/en-in/cars_c84?filter=make_eq_bmw
6437,bicycle rental in delhi,18100,89,38,$0.04,41,23,https://www.olx.in/delhi_g4058659/bikes_c2198
6438,bicycle rent in chennai,18100,32,38,$0.04,37,15,https://www.olx.in/chennai_g4059162/q-bike-rent
6439,packers and movers patna,18100,98,38,$1.31,27,19,https://www.olx.in/chaurai_g5418961/other-jobs_c65?page=4
6440,packers and movers in gurgaon,14800,24,59,$1.21,18,37,https://www.olx.in/en-in/gurgaon_g4058748/packers-movers_c1304
6441,olx lucknow india,18100,1,5502,$0.38,1,19,https://www.olx.in/lucknow_g4059306
6442,olx in login,18100,1,5502,$0,1,52,https://www.olx.in/account
6443,olx ahmedabad,14800,1,5502,$0.41,1,22,https://www.olx.in/ahmedabad_g4058677
6444,off roading bikes,14800,24,77,$0.01,6,19,https://www.olx.in/en-in/bikes_c2198/q-off-road
6445,nissan gtr in india price,18100,35,38,$0.01,1,38,https://www.olx.in/cars_c84/q-gtr
6446,new launch mobile 2026,18100,49,38,$0.03,95,28,https://www.olx.in/blog/mobiles/upcoming-smartphones-in-india-2026/
6447,new car in 5 lakh,18100,55,38,$0.14,16,22,https://www.olx.in/en-in/cars_c84
6448,nagpur jobs vacancy,18100,10,271,$0.06,24,25,https://www.olx.in/en-in/nagpur_g4058998/jobs_c4
